UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,YEAR,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN ,EFYGUKN
229841,3,-2,1,R,6337,R,2660,R,3677,R,18,R,7,R,11,R,965,R,488,R,477,R,875,R,359,R,516,R,2770,R,1030,R,1740,R,8,R,2,R,6,R,1609,R,733,R,876,R,81,R,36,R,45,R,10,R,5,R,5,R,1,R,0,R,1,2024,A,,A,,A,,A,,
229841,4,-2,1,R,1673,R,781,R,892,R,6,R,2,R,4,R,235,R,127,R,108,R,220,R,96,R,124,R,773,R,336,R,437,R,0,R,0,R,0,R,419,R,209,R,210,R,16,R,10,R,6,R,4,R,1,R,3,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,5,-2,1,R,4664,R,1879,R,2785,R,12,R,5,R,7,R,730,R,361,R,369,R,655,R,263,R,392,R,1997,R,694,R,1303,R,8,R,2,R,6,R,1190,R,524,R,666,R,65,R,26,R,39,R,6,R,4,R,2,R,1,R,0,R,1,2024,A,,A,,A,,A,,
229841,11,-2,1,R,1015,R,438,R,577,R,3,R,2,R,1,R,15,R,7,R,8,R,66,R,27,R,39,R,466,R,202,R,264,R,0,R,0,R,0,R,395,R,163,R,232,R,15,R,9,R,6,R,55,R,28,R,27,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,19,-2,1,R,667,R,281,R,386,R,4,R,0,R,4,R,89,R,42,R,47,R,158,R,65,R,93,R,205,R,75,R,130,R,1,R,0,R,1,R,199,R,96,R,103,R,9,R,1,R,8,R,2,R,2,R,0,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,20,-2,1,R,3997,R,1598,R,2399,R,8,R,5,R,3,R,641,R,319,R,322,R,497,R,198,R,299,R,1792,R,619,R,1173,R,7,R,2,R,5,R,991,R,428,R,563,R,56,R,25,R,31,R,4,R,2,R,2,R,1,R,0,R,1,2024,A,,A,,A,,A,,
229841,21,-2,999,R,2911,R,1400,R,1511,R,5,R,3,R,2,R,454,R,247,R,207,R,346,R,160,R,186,R,1281,R,562,R,719,R,1,R,0,R,1,R,779,R,407,R,372,R,39,R,19,R,20,R,6,R,2,R,4,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,22,-2,1,R,2911,R,1400,R,1511,R,5,R,3,R,2,R,454,R,247,R,207,R,346,R,160,R,186,R,1281,R,562,R,719,R,1,R,0,R,1,R,779,R,407,R,372,R,39,R,19,R,20,R,6,R,2,R,4,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,23,-2,1,R,2826,R,1368,R,1458,R,5,R,3,R,2,R,451,R,245,R,206,R,341,R,158,R,183,R,1231,R,542,R,689,R,1,R,0,R,1,R,756,R,399,R,357,R,38,R,19,R,19,R,3,R,2,R,1,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,24,-2,1,R,1159,R,565,R,594,R,4,R,2,R,2,R,180,R,96,R,84,R,123,R,54,R,69,R,542,R,248,R,294,R,0,R,0,R,0,R,294,R,155,R,139,R,16,R,10,R,6,R,0,R,0,R,0,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,25,-2,1,R,1667,R,803,R,864,R,1,R,1,R,0,R,271,R,149,R,122,R,218,R,104,R,114,R,689,R,294,R,395,R,1,R,0,R,1,R,462,R,244,R,218,R,22,R,9,R,13,R,3,R,2,R,1,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,31,-2,1,R,85,R,32,R,53,R,0,R,0,R,0,R,3,R,2,R,1,R,5,R,2,R,3,R,50,R,20,R,30,R,0,R,0,R,0,R,23,R,8,R,15,R,1,R,0,R,1,R,3,R,0,R,3,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,39,-2,1,R,232,R,123,R,109,R,0,R,0,R,0,R,29,R,18,R,11,R,44,R,24,R,20,R,62,R,29,R,33,R,1,R,0,R,1,R,94,R,52,R,42,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,40,-2,1,R,1435,R,680,R,755,R,1,R,1,R,0,R,242,R,131,R,111,R,174,R,80,R,94,R,627,R,265,R,362,R,0,R,0,R,0,R,368,R,192,R,176,R,20,R,9,R,11,R,3,R,2,R,1,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,41,-2,999,R,4441,R,1698,R,2743,R,16,R,6,R,10,R,526,R,248,R,278,R,595,R,226,R,369,R,1955,R,670,R,1285,R,7,R,2,R,5,R,1225,R,489,R,736,R,57,R,26,R,31,R,59,R,31,R,28,R,1,R,0,R,1,2024,A,,A,,A,,A,,
229841,42,-2,1,R,4441,R,1698,R,2743,R,16,R,6,R,10,R,526,R,248,R,278,R,595,R,226,R,369,R,1955,R,670,R,1285,R,7,R,2,R,5,R,1225,R,489,R,736,R,57,R,26,R,31,R,59,R,31,R,28,R,1,R,0,R,1,2024,A,,A,,A,,A,,
229841,43,-2,1,R,3511,R,1292,R,2219,R,13,R,4,R,9,R,514,R,243,R,271,R,534,R,201,R,333,R,1539,R,488,R,1051,R,7,R,2,R,5,R,853,R,334,R,519,R,43,R,17,R,26,R,7,R,3,R,4,R,1,R,0,R,1,2024,A,,A,,A,,A,,
229841,44,-2,1,R,514,R,216,R,298,R,2,R,0,R,2,R,55,R,31,R,24,R,97,R,42,R,55,R,231,R,88,R,143,R,0,R,0,R,0,R,125,R,54,R,71,R,0,R,0,R,0,R,4,R,1,R,3,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,45,-2,1,R,2997,R,1076,R,1921,R,11,R,4,R,7,R,459,R,212,R,247,R,437,R,159,R,278,R,1308,R,400,R,908,R,7,R,2,R,5,R,728,R,280,R,448,R,43,R,17,R,26,R,3,R,2,R,1,R,1,R,0,R,1,2024,A,,A,,A,,A,,
229841,51,-2,1,R,930,R,406,R,524,R,3,R,2,R,1,R,12,R,5,R,7,R,61,R,25,R,36,R,416,R,182,R,234,R,0,R,0,R,0,R,372,R,155,R,217,R,14,R,9,R,5,R,52,R,28,R,24,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,59,-2,1,R,435,R,158,R,277,R,4,R,0,R,4,R,60,R,24,R,36,R,114,R,41,R,73,R,143,R,46,R,97,R,0,R,0,R,0,R,105,R,44,R,61,R,7,R,1,R,6,R,2,R,2,R,0,R,0,R,0,R,0,2024,A,,A,,A,,A,,
229841,60,-2,1,R,2562,R,918,R,1644,R,7,R,4,R,3,R,399,R,188,R,211,R,323,R,118,R,205,R,1165,R,354,R,811,R,7,R,2,R,5,R,623,R,236,R,387,R,36,R,16,R,20,R,1,R,0,R,1,R,1,R,0,R,1,2024,A,,A,,A,,A,,
246354,1,1,999,R,17966,R,7181,R,10785,R,22,R,13,R,9,R,290,R,123,R,167,R,986,R,421,R,565,R,13279,R,5182,R,8097,R,12,R,6,R,6,R,2497,R,1065,R,1432,R,439,R,184,R,255,R,434,R,184,R,250,R,7,R,3,R,4,2024,R,0.0,A,,R,0.0,R,,17966.0
246354,2,2,1,R,17966,R,7181,R,10785,R,22,R,13,R,9,R,290,R,123,R,167,R,986,R,421,R,565,R,13279,R,5182,R,8097,R,12,R,6,R,6,R,2497,R,1065,R,1432,R,439,R,184,R,255,R,434,R,184,R,250,R,7,R,3,R,4,2024,R,0.0,A,,R,0.0,R,,17966.0
246354,3,-2,1,R,13510,R,5328,R,8182,R,19,R,10,R,9,R,245,R,104,R,141,R,855,R,380,R,475,R,9951,R,3812,R,6139,R,12,R,6,R,6,R,1962,R,819,R,1143,R,393,R,163,R,230,R,66,R,31,R,35,R,7,R,3,R,4,2024,A,,A,,A,,A,,
246354,4,-2,1,R,2762,R,1116,R,1646,R,2,R,0,R,2,R,23,R,12,R,11,R,119,R,73,R,46,R,2252,R,880,R,1372,R,2,R,1,R,1,R,286,R,116,R,170,R,57,R,27,R,30,R,21,R,7,R,14,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,5,-2,1,R,10748,R,4212,R,6536,R,17,R,10,R,7,R,222,R,92,R,130,R,736,R,307,R,429,R,7699,R,2932,R,4767,R,10,R,5,R,5,R,1676,R,703,R,973,R,336,R,136,R,200,R,45,R,24,R,21,R,7,R,3,R,4,2024,A,,A,,A,,A,,
246354,11,-2,1,R,4456,R,1853,R,2603,R,3,R,3,R,0,R,45,R,19,R,26,R,131,R,41,R,90,R,3328,R,1370,R,1958,R,0,R,0,R,0,R,535,R,246,R,289,R,46,R,21,R,25,R,368,R,153,R,215,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,19,-2,1,R,1597,R,583,R,1014,R,2,R,2,R,0,R,50,R,18,R,32,R,129,R,55,R,74,R,1035,R,350,R,685,R,1,R,0,R,1,R,305,R,126,R,179,R,61,R,23,R,38,R,14,R,9,R,5,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,20,-2,1,R,9151,R,3629,R,5522,R,15,R,8,R,7,R,172,R,74,R,98,R,607,R,252,R,355,R,6664,R,2582,R,4082,R,9,R,5,R,4,R,1371,R,577,R,794,R,275,R,113,R,162,R,31,R,15,R,16,R,7,R,3,R,4,2024,A,,A,,A,,A,,
246354,21,-2,999,R,2469,R,945,R,1524,R,0,R,0,R,0,R,13,R,7,R,6,R,63,R,28,R,35,R,2139,R,808,R,1331,R,0,R,0,R,0,R,184,R,69,R,115,R,35,R,19,R,16,R,35,R,14,R,21,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,22,-2,1,R,2469,R,945,R,1524,R,0,R,0,R,0,R,13,R,7,R,6,R,63,R,28,R,35,R,2139,R,808,R,1331,R,0,R,0,R,0,R,184,R,69,R,115,R,35,R,19,R,16,R,35,R,14,R,21,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,23,-2,1,R,1801,R,680,R,1121,R,0,R,0,R,0,R,8,R,4,R,4,R,52,R,24,R,28,R,1557,R,584,R,973,R,0,R,0,R,0,R,141,R,47,R,94,R,32,R,18,R,14,R,11,R,3,R,8,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,24,-2,1,R,981,R,359,R,622,R,0,R,0,R,0,R,3,R,2,R,1,R,14,R,7,R,7,R,877,R,323,R,554,R,0,R,0,R,0,R,69,R,19,R,50,R,11,R,7,R,4,R,7,R,1,R,6,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,25,-2,1,R,820,R,321,R,499,R,0,R,0,R,0,R,5,R,2,R,3,R,38,R,17,R,21,R,680,R,261,R,419,R,0,R,0,R,0,R,72,R,28,R,44,R,21,R,11,R,10,R,4,R,2,R,2,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,31,-2,1,R,668,R,265,R,403,R,0,R,0,R,0,R,5,R,3,R,2,R,11,R,4,R,7,R,582,R,224,R,358,R,0,R,0,R,0,R,43,R,22,R,21,R,3,R,1,R,2,R,24,R,11,R,13,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,39,-2,1,R,129,R,45,R,84,R,0,R,0,R,0,R,3,R,0,R,3,R,11,R,4,R,7,R,102,R,36,R,66,R,0,R,0,R,0,R,8,R,2,R,6,R,5,R,3,R,2,R,0,R,0,R,0,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,40,-2,1,R,691,R,276,R,415,R,0,R,0,R,0,R,2,R,2,R,0,R,27,R,13,R,14,R,578,R,225,R,353,R,0,R,0,R,0,R,64,R,26,R,38,R,16,R,8,R,8,R,4,R,2,R,2,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,41,-2,999,R,15497,R,6236,R,9261,R,22,R,13,R,9,R,277,R,116,R,161,R,923,R,393,R,530,R,11140,R,4374,R,6766,R,12,R,6,R,6,R,2313,R,996,R,1317,R,404,R,165,R,239,R,399,R,170,R,229,R,7,R,3,R,4,2024,A,,A,,A,,A,,
246354,42,-2,1,R,15497,R,6236,R,9261,R,22,R,13,R,9,R,277,R,116,R,161,R,923,R,393,R,530,R,11140,R,4374,R,6766,R,12,R,6,R,6,R,2313,R,996,R,1317,R,404,R,165,R,239,R,399,R,170,R,229,R,7,R,3,R,4,2024,A,,A,,A,,A,,
246354,43,-2,1,R,11709,R,4648,R,7061,R,19,R,10,R,9,R,237,R,100,R,137,R,803,R,356,R,447,R,8394,R,3228,R,5166,R,12,R,6,R,6,R,1821,R,772,R,1049,R,361,R,145,R,216,R,55,R,28,R,27,R,7,R,3,R,4,2024,A,,A,,A,,A,,
246354,44,-2,1,R,1781,R,757,R,1024,R,2,R,0,R,2,R,20,R,10,R,10,R,105,R,66,R,39,R,1375,R,557,R,818,R,2,R,1,R,1,R,217,R,97,R,120,R,46,R,20,R,26,R,14,R,6,R,8,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,45,-2,1,R,9928,R,3891,R,6037,R,17,R,10,R,7,R,217,R,90,R,127,R,698,R,290,R,408,R,7019,R,2671,R,4348,R,10,R,5,R,5,R,1604,R,675,R,929,R,315,R,125,R,190,R,41,R,22,R,19,R,7,R,3,R,4,2024,A,,A,,A,,A,,
246354,51,-2,1,R,3788,R,1588,R,2200,R,3,R,3,R,0,R,40,R,16,R,24,R,120,R,37,R,83,R,2746,R,1146,R,1600,R,0,R,0,R,0,R,492,R,224,R,268,R,43,R,20,R,23,R,344,R,142,R,202,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,59,-2,1,R,1468,R,538,R,930,R,2,R,2,R,0,R,47,R,18,R,29,R,118,R,51,R,67,R,933,R,314,R,619,R,1,R,0,R,1,R,297,R,124,R,173,R,56,R,20,R,36,R,14,R,9,R,5,R,0,R,0,R,0,2024,A,,A,,A,,A,,
246354,60,-2,1,R,8460,R,3353,R,5107,R,15,R,8,R,7,R,170,R,72,R,98,R,580,R,239,R,341,R,6086,R,2357,R,3729,R,9,R,5,R,4,R,1307,R,551,R,756,R,259,R,105,R,154,R,27,R,13,R,14,R,7,R,3,R,4,2024,A,,A,,A,,A,,
247834,1,1,999,R,53613,R,24263,R,29350,R,216,R,116,R,100,R,8970,R,4289,R,4681,R,6880,R,2676,R,4204,R,11223,R,4707,R,6516,R,44,R,21,R,23,R,21102,R,10150,R,10952,R,2722,R,1165,R,1557,R,1565,R,726,R,839,R,891,R,413,R,478,2024,R,120.0,R,0.0,R,120.0,R,,53493.0
247834,2,2,1,R,53613,R,24263,R,29350,R,216,R,116,R,100,R,8970,R,4289,R,4681,R,6880,R,2676,R,4204,R,11223,R,4707,R,6516,R,44,R,21,R,23,R,21102,R,10150,R,10952,R,2722,R,1165,R,1557,R,1565,R,726,R,839,R,891,R,413,R,478,2024,R,120.0,R,0.0,R,120.0,R,,53493.0
247834,3,-2,1,R,37976,R,17807,R,20169,R,148,R,76,R,72,R,5503,R,2771,R,2732,R,5670,R,2266,R,3404,R,8724,R,3754,R,4970,R,34,R,16,R,18,R,14297,R,7244,R,7053,R,1968,R,875,R,1093,R,812,R,419,R,393,R,820,R,386,R,434,2024,A,,A,,A,,A,,
247834,4,-2,1,R,6831,R,3425,R,3406,R,36,R,20,R,16,R,917,R,453,R,464,R,1007,R,470,R,537,R,1763,R,834,R,929,R,9,R,4,R,5,R,2465,R,1324,R,1141,R,314,R,152,R,162,R,193,R,107,R,86,R,127,R,61,R,66,2024,A,,A,,A,,A,,
247834,5,-2,1,R,31145,R,14382,R,16763,R,112,R,56,R,56,R,4586,R,2318,R,2268,R,4663,R,1796,R,2867,R,6961,R,2920,R,4041,R,25,R,12,R,13,R,11832,R,5920,R,5912,R,1654,R,723,R,931,R,619,R,312,R,307,R,693,R,325,R,368,2024,A,,A,,A,,A,,
247834,11,-2,1,R,15637,R,6456,R,9181,R,68,R,40,R,28,R,3467,R,1518,R,1949,R,1210,R,410,R,800,R,2499,R,953,R,1546,R,10,R,5,R,5,R,6805,R,2906,R,3899,R,754,R,290,R,464,R,753,R,307,R,446,R,71,R,27,R,44,2024,A,,A,,A,,A,,
247834,19,-2,1,R,4948,R,2154,R,2794,R,24,R,13,R,11,R,771,R,381,R,390,R,949,R,306,R,643,R,929,R,366,R,563,R,3,R,1,R,2,R,1752,R,852,R,900,R,274,R,113,R,161,R,142,R,66,R,76,R,104,R,56,R,48,2024,A,,A,,A,,A,,
247834,20,-2,1,R,26197,R,12228,R,13969,R,88,R,43,R,45,R,3815,R,1937,R,1878,R,3714,R,1490,R,2224,R,6032,R,2554,R,3478,R,22,R,11,R,11,R,10080,R,5068,R,5012,R,1380,R,610,R,770,R,477,R,246,R,231,R,589,R,269,R,320,2024,A,,A,,A,,A,,
247834,21,-2,999,R,14108,R,7303,R,6805,R,63,R,30,R,33,R,1827,R,976,R,851,R,2038,R,899,R,1139,R,3263,R,1566,R,1697,R,15,R,8,R,7,R,5361,R,3064,R,2297,R,712,R,339,R,373,R,319,R,180,R,139,R,510,R,241,R,269,2024,A,,A,,A,,A,,
247834,22,-2,1,R,14108,R,7303,R,6805,R,63,R,30,R,33,R,1827,R,976,R,851,R,2038,R,899,R,1139,R,3263,R,1566,R,1697,R,15,R,8,R,7,R,5361,R,3064,R,2297,R,712,R,339,R,373,R,319,R,180,R,139,R,510,R,241,R,269,2024,A,,A,,A,,A,,
247834,23,-2,1,R,13288,R,6953,R,6335,R,60,R,28,R,32,R,1664,R,906,R,758,R,1968,R,877,R,1091,R,3111,R,1513,R,1598,R,15,R,8,R,7,R,5008,R,2899,R,2109,R,670,R,322,R,348,R,293,R,162,R,131,R,499,R,238,R,261,2024,A,,A,,A,,A,,
247834,24,-2,1,R,3637,R,1930,R,1707,R,22,R,11,R,11,R,413,R,221,R,192,R,510,R,242,R,268,R,973,R,496,R,477,R,5,R,2,R,3,R,1359,R,769,R,590,R,168,R,84,R,84,R,103,R,63,R,40,R,84,R,42,R,42,2024,A,,A,,A,,A,,
247834,25,-2,1,R,9651,R,5023,R,4628,R,38,R,17,R,21,R,1251,R,685,R,566,R,1458,R,635,R,823,R,2138,R,1017,R,1121,R,10,R,6,R,4,R,3649,R,2130,R,1519,R,502,R,238,R,264,R,190,R,99,R,91,R,415,R,196,R,219,2024,A,,A,,A,,A,,
247834,31,-2,1,R,820,R,350,R,470,R,3,R,2,R,1,R,163,R,70,R,93,R,70,R,22,R,48,R,152,R,53,R,99,R,0,R,0,R,0,R,353,R,165,R,188,R,42,R,17,R,25,R,26,R,18,R,8,R,11,R,3,R,8,2024,A,,A,,A,,A,,
247834,39,-2,1,R,1369,R,690,R,679,R,10,R,6,R,4,R,120,R,62,R,58,R,295,R,112,R,183,R,273,R,133,R,140,R,1,Z,0,R,1,R,508,R,293,R,215,R,76,R,37,R,39,R,32,R,19,R,13,R,54,R,28,R,26,2024,A,,A,,A,,A,,
247834,40,-2,1,R,8282,R,4333,R,3949,R,28,R,11,R,17,R,1131,R,623,R,508,R,1163,R,523,R,640,R,1865,R,884,R,981,R,9,R,6,R,3,R,3141,R,1837,R,1304,R,426,R,201,R,225,R,158,R,80,R,78,R,361,R,168,R,193,2024,A,,A,,A,,A,,
247834,41,-2,999,R,39505,R,16960,R,22545,R,153,R,86,R,67,R,7143,R,3313,R,3830,R,4842,R,1777,R,3065,R,7960,R,3141,R,4819,R,29,R,13,R,16,R,15741,R,7086,R,8655,R,2010,R,826,R,1184,R,1246,R,546,R,700,R,381,R,172,R,209,2024,A,,A,,A,,A,,
247834,42,-2,1,R,39505,R,16960,R,22545,R,153,R,86,R,67,R,7143,R,3313,R,3830,R,4842,R,1777,R,3065,R,7960,R,3141,R,4819,R,29,R,13,R,16,R,15741,R,7086,R,8655,R,2010,R,826,R,1184,R,1246,R,546,R,700,R,381,R,172,R,209,2024,A,,A,,A,,A,,
247834,43,-2,1,R,24688,R,10854,R,13834,R,88,R,48,R,40,R,3839,R,1865,R,1974,R,3702,R,1389,R,2313,R,5613,R,2241,R,3372,R,19,R,8,R,11,R,9289,R,4345,R,4944,R,1298,R,553,R,745,R,519,R,257,R,262,R,321,R,148,R,173,2024,A,,A,,A,,A,,
247834,44,-2,1,R,3194,R,1495,R,1699,R,14,R,9,R,5,R,504,R,232,R,272,R,497,R,228,R,269,R,790,R,338,R,452,R,4,R,2,R,2,R,1106,R,555,R,551,R,146,R,68,R,78,R,90,R,44,R,46,R,43,R,19,R,24,2024,A,,A,,A,,A,,
247834,45,-2,1,R,21494,R,9359,R,12135,R,74,R,39,R,35,R,3335,R,1633,R,1702,R,3205,R,1161,R,2044,R,4823,R,1903,R,2920,R,15,R,6,R,9,R,8183,R,3790,R,4393,R,1152,R,485,R,667,R,429,R,213,R,216,R,278,R,129,R,149,2024,A,,A,,A,,A,,
247834,51,-2,1,R,14817,R,6106,R,8711,R,65,R,38,R,27,R,3304,R,1448,R,1856,R,1140,R,388,R,752,R,2347,R,900,R,1447,R,10,R,5,R,5,R,6452,R,2741,R,3711,R,712,R,273,R,439,R,727,R,289,R,438,R,60,R,24,R,36,2024,A,,A,,A,,A,,
247834,59,-2,1,R,3579,R,1464,R,2115,R,14,R,7,R,7,R,651,R,319,R,332,R,654,R,194,R,460,R,656,R,233,R,423,R,2,R,1,R,1,R,1244,R,559,R,685,R,198,R,76,R,122,R,110,R,47,R,63,R,50,R,28,R,22,2024,A,,A,,A,,A,,
247834,60,-2,1,R,17915,R,7895,R,10020,R,60,R,32,R,28,R,2684,R,1314,R,1370,R,2551,R,967,R,1584,R,4167,R,1670,R,2497,R,13,R,5,R,8,R,6939,R,3231,R,3708,R,954,R,409,R,545,R,319,R,166,R,153,R,228,R,101,R,127,2024,A,,A,,A,,A,,
382911,1,1,999,R,73,R,33,R,40,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,7,R,4,R,3,R,38,R,16,R,22,Z,0,Z,0,Z,0,R,16,R,6,R,10,R,2,R,0,R,2,R,2,R,2,Z,0,R,4,R,3,R,1,2024,R,0.0,A,,R,0.0,R,,73.0
382911,2,2,1,R,73,R,33,R,40,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,7,R,4,R,3,R,38,R,16,R,22,Z,0,Z,0,Z,0,R,16,R,6,R,10,R,2,R,0,R,2,R,2,R,2,Z,0,R,4,R,3,R,1,2024,R,0.0,A,,R,0.0,R,,73.0
382911,3,-2,1,R,53,R,25,R,28,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,7,R,4,R,3,R,26,R,11,R,15,Z,0,Z,0,Z,0,R,9,R,4,R,5,R,2,R,0,R,2,R,2,R,2,Z,0,R,4,R,3,R,1,2024,A,,A,,A,,A,,
382911,4,-2,1,R,22,R,11,R,11,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,3,R,2,R,1,R,12,R,5,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,0,R,1,R,2,R,2,Z,0,R,2,R,1,R,1,2024,A,,A,,A,,A,,
382911,5,-2,1,R,31,R,14,R,17,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,4,R,2,R,2,R,14,R,6,R,8,Z,0,Z,0,Z,0,R,9,R,4,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0,2024,A,,A,,A,,A,,
382911,11,-2,1,R,20,R,8,R,12,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,12,R,5,R,7,Z,0,Z,0,Z,0,R,7,R,2,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
382911,19,-2,1,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
382911,20,-2,1,R,28,R,13,R,15,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,R,2,R,1,R,14,R,6,R,8,Z,0,Z,0,Z,0,R,7,R,3,R,4,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0,2024,A,,A,,A,,A,,
382911,21,-2,999,R,38,R,18,R,20,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,4,R,2,R,2,R,18,R,8,R,10,Z,0,Z,0,Z,0,R,7,R,3,R,4,R,2,R,0,R,2,R,1,R,1,Z,0,R,4,R,3,R,1,2024,A,,A,,A,,A,,
382911,22,-2,1,R,38,R,18,R,20,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,4,R,2,R,2,R,18,R,8,R,10,Z,0,Z,0,Z,0,R,7,R,3,R,4,R,2,R,0,R,2,R,1,R,1,Z,0,R,4,R,3,R,1,2024,A,,A,,A,,A,,
382911,23,-2,1,R,38,R,18,R,20,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,4,R,2,R,2,R,18,R,8,R,10,Z,0,Z,0,Z,0,R,7,R,3,R,4,R,2,R,0,R,2,R,1,R,1,Z,0,R,4,R,3,R,1,2024,A,,A,,A,,A,,
382911,24,-2,1,R,16,R,8,R,8,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,2,R,1,R,1,R,8,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,0,R,1,R,1,R,1,Z,0,R,2,R,1,R,1,2024,A,,A,,A,,A,,
382911,25,-2,1,R,22,R,10,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,10,R,4,R,6,Z,0,Z,0,Z,0,R,7,R,3,R,4,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0,2024,A,,A,,A,,A,,
382911,39,-2,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
382911,40,-2,1,R,20,R,9,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,10,R,4,R,6,Z,0,Z,0,Z,0,R,5,R,2,R,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0,2024,A,,A,,A,,A,,
382911,41,-2,999,R,35,R,15,R,20,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,3,R,2,R,1,R,20,R,8,R,12,Z,0,Z,0,Z,0,R,9,R,3,R,6,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
