UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW ,YEAR
224961,18,10,3,3,10 ,R,140,R,64.0,R,76.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,10.0,R,4.0,R,6.0,R,71.0,R,35.0,R,36.0,R,0.0,R,0.0,R,0.0,R,54.0,R,22.0,R,32.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,R,2.0,R,1.0,R,1.0,2022
224961,20,12,3,3,50 ,R,140,R,64.0,R,76.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,10.0,R,4.0,R,6.0,R,71.0,R,35.0,R,36.0,R,0.0,R,0.0,R,0.0,R,54.0,R,22.0,R,32.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,R,2.0,R,1.0,R,1.0,2022
224961,21,13,3,3,29A,R,47,R,23.0,R,24.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,5.0,R,2.0,R,3.0,R,23.0,R,11.0,R,12.0,R,0.0,R,0.0,R,0.0,R,18.0,R,9.0,R,9.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,2022
224961,22,14,3,3,11A,R,19,R,13.0,R,6.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,R,8.0,R,6.0,R,2.0,R,0.0,R,0.0,R,0.0,R,8.0,R,5.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
224961,23,15,3,3,12A,R,28,R,10.0,R,18.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,0.0,R,2.0,R,15.0,R,5.0,R,10.0,R,0.0,R,0.0,R,0.0,R,10.0,R,4.0,R,6.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,2022
224961,25,20,3,3,30 ,R,24,R,9.0,R,15.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,10.0,R,4.0,R,6.0,R,0.0,R,0.0,R,0.0,R,12.0,R,5.0,R,7.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,2022
224961,41,31,1,1,999,R,19,R,8.0,R,11.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,1.0,R,1.0,R,0.0,R,12.0,R,4.0,R,8.0,R,0.0,R,0.0,R,0.0,R,5.0,R,2.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
224961,42,32,1,1,999,R,50,R,24.0,R,26.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,1.0,R,2.0,R,26.0,R,16.0,R,10.0,R,0.0,R,0.0,R,0.0,R,19.0,R,6.0,R,13.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,2022
224961,45,31,3,3,22 ,R,19,R,8.0,R,11.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,1.0,R,1.0,R,0.0,R,12.0,R,4.0,R,8.0,R,0.0,R,0.0,R,0.0,R,5.0,R,2.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
224961,46,32,3,3,23 ,R,50,R,24.0,R,26.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,1.0,R,2.0,R,26.0,R,16.0,R,10.0,R,0.0,R,0.0,R,0.0,R,19.0,R,6.0,R,13.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,2022
225070,2,12,1,1,999,R,473,R,221.0,R,252.0,R,14.0,R,7.0,R,7.0,R,4.0,R,1.0,R,3.0,R,38.0,R,14.0,R,24.0,R,36.0,R,16.0,R,20.0,R,1.0,R,1.0,R,0.0,R,347.0,R,168.0,R,179.0,R,19.0,R,9.0,R,10.0,R,5.0,R,2.0,R,3.0,R,9.0,R,3.0,R,6.0,2022
225070,3,13,1,1,999,R,114,R,47.0,R,67.0,R,3.0,R,1.0,R,2.0,R,2.0,R,0.0,R,2.0,R,8.0,R,2.0,R,6.0,R,14.0,R,6.0,R,8.0,R,0.0,R,0.0,R,0.0,R,79.0,R,34.0,R,45.0,R,3.0,R,2.0,R,1.0,R,2.0,R,2.0,R,0.0,R,3.0,R,0.0,R,3.0,2022
225070,4,20,1,1,999,R,5,R,3.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,5.0,R,3.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225070,18,10,3,3,10 ,R,473,R,221.0,R,252.0,R,14.0,R,7.0,R,7.0,R,4.0,R,1.0,R,3.0,R,38.0,R,14.0,R,24.0,R,36.0,R,16.0,R,20.0,R,1.0,R,1.0,R,0.0,R,347.0,R,168.0,R,179.0,R,19.0,R,9.0,R,10.0,R,5.0,R,2.0,R,3.0,R,9.0,R,3.0,R,6.0,2022
225070,20,12,3,3,50 ,R,473,R,221.0,R,252.0,R,14.0,R,7.0,R,7.0,R,4.0,R,1.0,R,3.0,R,38.0,R,14.0,R,24.0,R,36.0,R,16.0,R,20.0,R,1.0,R,1.0,R,0.0,R,347.0,R,168.0,R,179.0,R,19.0,R,9.0,R,10.0,R,5.0,R,2.0,R,3.0,R,9.0,R,3.0,R,6.0,2022
225070,21,13,3,3,29A,R,114,R,47.0,R,67.0,R,3.0,R,1.0,R,2.0,R,2.0,R,0.0,R,2.0,R,8.0,R,2.0,R,6.0,R,14.0,R,6.0,R,8.0,R,0.0,R,0.0,R,0.0,R,79.0,R,34.0,R,45.0,R,3.0,R,2.0,R,1.0,R,2.0,R,2.0,R,0.0,R,3.0,R,0.0,R,3.0,2022
225070,22,14,3,3,11A,R,19,R,4.0,R,15.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,0.0,R,2.0,R,0.0,R,2.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,14.0,R,3.0,R,11.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225070,23,15,3,3,12A,R,95,R,43.0,R,52.0,R,1.0,R,1.0,R,0.0,R,2.0,R,0.0,R,2.0,R,6.0,R,2.0,R,4.0,R,13.0,R,5.0,R,8.0,R,0.0,R,0.0,R,0.0,R,65.0,R,31.0,R,34.0,R,3.0,R,2.0,R,1.0,R,2.0,R,2.0,R,0.0,R,3.0,R,0.0,R,3.0,2022
225070,25,20,3,3,30 ,R,5,R,3.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,5.0,R,3.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225070,41,31,1,1,999,R,3,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225070,42,32,1,1,999,R,351,R,170.0,R,181.0,R,11.0,R,6.0,R,5.0,R,2.0,R,1.0,R,1.0,R,30.0,R,12.0,R,18.0,R,22.0,R,10.0,R,12.0,R,1.0,R,1.0,R,0.0,R,260.0,R,130.0,R,130.0,R,16.0,R,7.0,R,9.0,R,3.0,R,0.0,R,3.0,R,6.0,R,3.0,R,3.0,2022
225070,45,31,3,3,22 ,R,3,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225070,46,32,3,3,23 ,R,351,R,170.0,R,181.0,R,11.0,R,6.0,R,5.0,R,2.0,R,1.0,R,1.0,R,30.0,R,12.0,R,18.0,R,22.0,R,10.0,R,12.0,R,1.0,R,1.0,R,0.0,R,260.0,R,130.0,R,130.0,R,16.0,R,7.0,R,9.0,R,3.0,R,0.0,R,3.0,R,6.0,R,3.0,R,3.0,2022
225308,2,12,1,1,999,R,772,R,359.0,R,413.0,R,3.0,R,3.0,R,0.0,R,7.0,R,2.0,R,5.0,R,116.0,R,72.0,R,44.0,R,71.0,R,30.0,R,41.0,R,2.0,R,0.0,R,2.0,R,436.0,R,197.0,R,239.0,R,122.0,R,48.0,R,74.0,R,14.0,R,6.0,R,8.0,R,1.0,R,1.0,R,0.0,2022
225308,3,13,1,1,999,R,195,R,93.0,R,102.0,R,2.0,R,2.0,Z,0.0,R,5.0,R,2.0,R,3.0,R,37.0,R,22.0,R,15.0,R,31.0,R,14.0,R,17.0,R,1.0,Z,0.0,R,1.0,R,68.0,R,31.0,R,37.0,R,41.0,R,18.0,R,23.0,R,9.0,R,3.0,R,6.0,R,1.0,R,1.0,Z,0.0,2022
225308,4,20,1,1,999,R,160,R,68.0,R,92.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,R,17.0,R,14.0,R,3.0,R,22.0,R,9.0,R,13.0,R,1.0,Z,0.0,R,1.0,R,104.0,R,37.0,R,67.0,R,14.0,R,8.0,R,6.0,R,1.0,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,2022
225308,18,10,3,3,10 ,R,774,R,359.0,R,415.0,R,3.0,R,3.0,R,0.0,R,7.0,R,2.0,R,5.0,R,117.0,R,72.0,R,45.0,R,71.0,R,30.0,R,41.0,R,2.0,R,0.0,R,2.0,R,437.0,R,197.0,R,240.0,R,122.0,R,48.0,R,74.0,R,14.0,R,6.0,R,8.0,R,1.0,R,1.0,R,0.0,2022
225308,19,11,3,3,45 ,R,2,Z,0.0,R,2.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2022
225308,20,12,3,3,50 ,R,772,R,359.0,R,413.0,R,3.0,R,3.0,R,0.0,R,7.0,R,2.0,R,5.0,R,116.0,R,72.0,R,44.0,R,71.0,R,30.0,R,41.0,R,2.0,R,0.0,R,2.0,R,436.0,R,197.0,R,239.0,R,122.0,R,48.0,R,74.0,R,14.0,R,6.0,R,8.0,R,1.0,R,1.0,R,0.0,2022
225308,21,13,3,3,29A,R,195,R,93.0,R,102.0,R,2.0,R,2.0,Z,0.0,R,5.0,R,2.0,R,3.0,R,37.0,R,22.0,R,15.0,R,31.0,R,14.0,R,17.0,R,1.0,Z,0.0,R,1.0,R,68.0,R,31.0,R,37.0,R,41.0,R,18.0,R,23.0,R,9.0,R,3.0,R,6.0,R,1.0,R,1.0,Z,0.0,2022
225308,22,14,3,3,11A,R,79,R,29.0,R,50.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,17.0,R,8.0,R,9.0,R,14.0,R,5.0,R,9.0,Z,0.0,Z,0.0,Z,0.0,R,22.0,R,9.0,R,13.0,R,19.0,R,5.0,R,14.0,R,6.0,R,1.0,R,5.0,Z,0.0,Z,0.0,Z,0.0,2022
225308,23,15,3,3,12A,R,116,R,64.0,R,52.0,R,1.0,R,1.0,Z,0.0,R,5.0,R,2.0,R,3.0,R,20.0,R,14.0,R,6.0,R,17.0,R,9.0,R,8.0,R,1.0,Z,0.0,R,1.0,R,46.0,R,22.0,R,24.0,R,22.0,R,13.0,R,9.0,R,3.0,R,2.0,R,1.0,R,1.0,R,1.0,Z,0.0,2022
225308,25,20,3,3,30 ,R,160,R,68.0,R,92.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,R,17.0,R,14.0,R,3.0,R,22.0,R,9.0,R,13.0,R,1.0,Z,0.0,R,1.0,R,104.0,R,37.0,R,67.0,R,14.0,R,8.0,R,6.0,R,1.0,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,2022
225308,40,11,1,1,999,R,2,Z,0.0,R,2.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2022
225308,41,31,1,1,999,R,25,R,13.0,R,12.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,2.0,R,1.0,R,1.0,R,2.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,R,18.0,R,11.0,R,7.0,R,3.0,Z,0.0,R,3.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2022
225308,42,32,1,1,999,R,392,R,185.0,R,207.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,R,60.0,R,35.0,R,25.0,R,16.0,R,6.0,R,10.0,R,0.0,R,0.0,R,0.0,R,246.0,R,118.0,R,128.0,R,64.0,R,22.0,R,42.0,R,4.0,R,3.0,R,1.0,R,0.0,R,0.0,R,0.0,2022
225308,45,31,3,3,22 ,R,25,R,13.0,R,12.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,2.0,R,1.0,R,1.0,R,2.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,R,18.0,R,11.0,R,7.0,R,3.0,Z,0.0,R,3.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2022
225308,46,32,3,3,23 ,R,392,R,185.0,R,207.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,R,60.0,R,35.0,R,25.0,R,16.0,R,6.0,R,10.0,R,0.0,R,0.0,R,0.0,R,246.0,R,118.0,R,128.0,R,64.0,R,22.0,R,42.0,R,4.0,R,3.0,R,1.0,R,0.0,R,0.0,R,0.0,2022
225371,29,12,4,4,50 ,R,480,R,201.0,R,279.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,32.0,R,17.0,R,15.0,R,143.0,R,55.0,R,88.0,R,1.0,R,1.0,R,0.0,R,273.0,R,113.0,R,160.0,R,19.0,R,7.0,R,12.0,R,2.0,R,1.0,R,1.0,R,10.0,R,7.0,R,3.0,2022
225371,30,13,4,4,29A,R,137,R,48.0,R,89.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,2.0,R,2.0,R,45.0,R,10.0,R,35.0,R,0.0,R,0.0,R,0.0,R,78.0,R,32.0,R,46.0,R,5.0,R,3.0,R,2.0,R,2.0,R,1.0,R,1.0,R,3.0,R,0.0,R,3.0,2022
225371,31,14,4,4,11A,R,19,R,12.0,R,7.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,10.0,R,4.0,R,6.0,R,0.0,R,0.0,R,0.0,R,9.0,R,8.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225371,32,15,4,4,12A,R,118,R,36.0,R,82.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,2.0,R,2.0,R,35.0,R,6.0,R,29.0,R,0.0,R,0.0,R,0.0,R,69.0,R,24.0,R,45.0,R,5.0,R,3.0,R,2.0,R,2.0,R,1.0,R,1.0,R,3.0,R,0.0,R,3.0,2022
225371,33,20,4,4,30 ,R,73,R,34.0,R,39.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,7.0,R,3.0,R,4.0,R,15.0,R,8.0,R,7.0,R,0.0,R,0.0,R,0.0,R,47.0,R,21.0,R,26.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,2022
225371,35,22,4,4,57 ,R,101,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2022
225371,36,23,4,4,55 ,R,14,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2022
225371,37,24,4,4,56 ,R,87,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2022
225371,47,31,4,4,22 ,R,29,R,8.0,R,21.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,9.0,R,3.0,R,6.0,R,0.0,R,0.0,R,0.0,R,18.0,R,5.0,R,13.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225371,48,32,4,4,23 ,R,241,R,111.0,R,130.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,21.0,R,12.0,R,9.0,R,74.0,R,34.0,R,40.0,R,1.0,R,1.0,R,0.0,R,130.0,R,55.0,R,75.0,R,9.0,R,3.0,R,6.0,R,0.0,R,0.0,R,0.0,R,6.0,R,6.0,R,0.0,2022
225414,2,12,1,1,999,R,227,R,103.0,R,124.0,R,1.0,R,0.0,R,1.0,R,25.0,R,13.0,R,12.0,R,16.0,R,8.0,R,8.0,R,98.0,R,42.0,R,56.0,R,0.0,R,0.0,R,0.0,R,79.0,R,34.0,R,45.0,R,4.0,R,3.0,R,1.0,R,1.0,R,1.0,R,0.0,R,3.0,R,2.0,R,1.0,2022
225414,3,13,1,1,999,R,122,R,46.0,R,76.0,R,0.0,R,0.0,R,0.0,R,14.0,R,6.0,R,8.0,R,8.0,R,4.0,R,4.0,R,54.0,R,17.0,R,37.0,R,0.0,R,0.0,R,0.0,R,42.0,R,16.0,R,26.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,2022
225414,4,20,1,1,999,R,65,R,29.0,R,36.0,R,0.0,R,0.0,R,0.0,R,8.0,R,4.0,R,4.0,R,7.0,R,3.0,R,4.0,R,30.0,R,14.0,R,16.0,R,0.0,R,0.0,R,0.0,R,16.0,R,5.0,R,11.0,R,3.0,R,2.0,R,1.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225414,6,10,2,2,10 ,R,227,R,103.0,R,124.0,R,1.0,R,0.0,R,1.0,R,25.0,R,13.0,R,12.0,R,16.0,R,8.0,R,8.0,R,98.0,R,42.0,R,56.0,R,0.0,R,0.0,R,0.0,R,79.0,R,34.0,R,45.0,R,4.0,R,3.0,R,1.0,R,1.0,R,1.0,R,0.0,R,3.0,R,2.0,R,1.0,2022
225414,8,12,2,2,50 ,R,227,R,103.0,R,124.0,R,1.0,R,0.0,R,1.0,R,25.0,R,13.0,R,12.0,R,16.0,R,8.0,R,8.0,R,98.0,R,42.0,R,56.0,R,0.0,R,0.0,R,0.0,R,79.0,R,34.0,R,45.0,R,4.0,R,3.0,R,1.0,R,1.0,R,1.0,R,0.0,R,3.0,R,2.0,R,1.0,2022
225414,9,13,2,2,29A,R,122,R,46.0,R,76.0,R,0.0,R,0.0,R,0.0,R,14.0,R,6.0,R,8.0,R,8.0,R,4.0,R,4.0,R,54.0,R,17.0,R,37.0,R,0.0,R,0.0,R,0.0,R,42.0,R,16.0,R,26.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,2022
225414,12,16,2,2,18A,R,122,R,46.0,R,76.0,R,0.0,R,0.0,R,0.0,R,14.0,R,6.0,R,8.0,R,8.0,R,4.0,R,4.0,R,54.0,R,17.0,R,37.0,R,0.0,R,0.0,R,0.0,R,42.0,R,16.0,R,26.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,2022
225414,13,17,2,2,19 ,R,65,R,24.0,R,41.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,5.0,R,3.0,R,2.0,R,32.0,R,10.0,R,22.0,R,0.0,R,0.0,R,0.0,R,24.0,R,9.0,R,15.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,2022
225414,14,18,2,2,20 ,R,43,R,17.0,R,26.0,R,0.0,R,0.0,R,0.0,R,12.0,R,5.0,R,7.0,R,3.0,R,1.0,R,2.0,R,18.0,R,7.0,R,11.0,R,0.0,R,0.0,R,0.0,R,10.0,R,4.0,R,6.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225414,15,19,2,2,21 ,R,14,R,5.0,R,9.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,0.0,R,4.0,R,0.0,R,0.0,R,0.0,R,8.0,R,3.0,R,5.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,2022
225414,16,20,2,2,30 ,R,65,R,29.0,R,36.0,R,0.0,R,0.0,R,0.0,R,8.0,R,4.0,R,4.0,R,7.0,R,3.0,R,4.0,R,30.0,R,14.0,R,16.0,R,0.0,R,0.0,R,0.0,R,16.0,R,5.0,R,11.0,R,3.0,R,2.0,R,1.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225414,41,31,1,1,999,R,18,R,13.0,R,5.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,9.0,R,6.0,R,3.0,R,0.0,R,0.0,R,0.0,R,7.0,R,5.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225414,42,32,1,1,999,R,22,R,15.0,R,7.0,R,1.0,R,0.0,R,1.0,R,1.0,R,1.0,R,0.0,R,1.0,R,1.0,R,0.0,R,5.0,R,5.0,R,0.0,R,0.0,R,0.0,R,0.0,R,14.0,R,8.0,R,6.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225414,43,31,2,2,22 ,R,18,R,13.0,R,5.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,9.0,R,6.0,R,3.0,R,0.0,R,0.0,R,0.0,R,7.0,R,5.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225414,44,32,2,2,23 ,R,22,R,15.0,R,7.0,R,1.0,R,0.0,R,1.0,R,1.0,R,1.0,R,0.0,R,1.0,R,1.0,R,0.0,R,5.0,R,5.0,R,0.0,R,0.0,R,0.0,R,0.0,R,14.0,R,8.0,R,6.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2022
225423,29,12,4,4,50 ,R,4167,R,1955.0,R,2212.0,R,8.0,R,2.0,R,6.0,R,449.0,R,221.0,R,228.0,R,847.0,R,369.0,R,478.0,R,1842.0,R,856.0,R,986.0,R,5.0,R,2.0,R,3.0,R,402.0,R,210.0,R,192.0,R,83.0,R,38.0,R,45.0,R,74.0,R,34.0,R,40.0,R,457.0,R,223.0,R,234.0,2022
225423,30,13,4,4,29A,R,723,R,281.0,R,442.0,R,2.0,R,0.0,R,2.0,R,85.0,R,29.0,R,56.0,R,120.0,R,47.0,R,73.0,R,322.0,R,127.0,R,195.0,R,0.0,R,0.0,R,0.0,R,57.0,R,23.0,R,34.0,R,14.0,R,2.0,R,12.0,R,12.0,R,6.0,R,6.0,R,111.0,R,47.0,R,64.0,2022
225423,31,14,4,4,11A,R,129,R,74.0,R,55.0,R,0.0,R,0.0,R,0.0,R,8.0,R,4.0,R,4.0,R,30.0,R,17.0,R,13.0,R,68.0,R,45.0,R,23.0,R,0.0,R,0.0,R,0.0,R,7.0,R,2.0,R,5.0,R,4.0,R,0.0,R,4.0,R,4.0,R,3.0,R,1.0,R,8.0,R,3.0,R,5.0,2022
225423,32,15,4,4,12A,R,594,R,207.0,R,387.0,R,2.0,R,0.0,R,2.0,R,77.0,R,25.0,R,52.0,R,90.0,R,30.0,R,60.0,R,254.0,R,82.0,R,172.0,R,0.0,R,0.0,R,0.0,R,50.0,R,21.0,R,29.0,R,10.0,R,2.0,R,8.0,R,8.0,R,3.0,R,5.0,R,103.0,R,44.0,R,59.0,2022
225423,33,20,4,4,30 ,R,727,R,321.0,R,406.0,R,1.0,R,0.0,R,1.0,R,138.0,R,69.0,R,69.0,R,153.0,R,56.0,R,97.0,R,229.0,R,95.0,R,134.0,R,3.0,R,0.0,R,3.0,R,118.0,R,64.0,R,54.0,R,20.0,R,8.0,R,12.0,R,6.0,R,1.0,R,5.0,R,59.0,R,28.0,R,31.0,2022
225423,35,22,4,4,57 ,R,377,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2022
225423,36,23,4,4,55 ,R,106,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2022
225423,37,24,4,4,56 ,R,271,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2022
