UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN,YEAR
225502,31,-2,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,A,,A,,A,,A,,2024
225502,32,-2,3,R,379,R,79,R,300,R,1,R,0,R,1,R,17,R,8,R,9,R,73,R,8,R,65,R,99,R,20,R,79,R,0,R,0,R,0,R,136,R,19,R,117,R,6,R,0,R,6,R,3,R,1,R,2,R,44,R,23,R,21,A,,A,,A,,A,,2024
225502,39,-2,1,R,292,R,118,R,174,R,2,R,0,R,2,R,21,R,9,R,12,R,25,R,13,R,12,R,130,R,49,R,81,R,0,R,0,R,0,R,85,R,31,R,54,R,10,R,5,R,5,R,2,R,1,R,1,R,17,R,10,R,7,A,,A,,A,,A,,2024
225502,40,-2,1,R,863,R,303,R,560,R,1,R,0,R,1,R,50,R,27,R,23,R,103,R,39,R,64,R,414,R,139,R,275,R,0,R,0,R,0,R,233,R,69,R,164,R,25,R,7,R,18,R,6,R,1,R,5,R,31,R,21,R,10,A,,A,,A,,A,,2024
225502,41,-2,999,R,3085,R,1080,R,2005,R,5,R,2,R,3,R,276,R,116,R,160,R,511,R,156,R,355,R,1214,R,389,R,825,R,2,R,1,R,1,R,824,R,315,R,509,R,101,R,28,R,73,R,65,R,26,R,39,R,87,R,47,R,40,A,,A,,A,,A,,2024
225502,42,-2,1,R,2002,R,731,R,1271,R,4,R,1,R,3,R,154,R,75,R,79,R,299,R,97,R,202,R,874,R,289,R,585,R,2,R,1,R,1,R,534,R,220,R,314,R,58,R,17,R,41,R,51,R,21,R,30,R,26,R,10,R,16,A,,A,,A,,A,,2024
225502,43,-2,1,R,1880,R,689,R,1191,R,3,R,1,R,2,R,150,R,73,R,77,R,292,R,94,R,198,R,837,R,281,R,556,R,2,R,1,R,1,R,491,R,201,R,290,R,57,R,17,R,40,R,23,R,12,R,11,R,25,R,9,R,16,A,,A,,A,,A,,2024
225502,44,-2,1,R,40,R,15,R,25,R,1,R,0,R,1,R,6,R,2,R,4,R,4,R,1,R,3,R,15,R,7,R,8,R,0,R,0,R,0,R,12,R,4,R,8,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,2024
225502,45,-2,1,R,1840,R,674,R,1166,R,2,R,1,R,1,R,144,R,71,R,73,R,288,R,93,R,195,R,822,R,274,R,548,R,2,R,1,R,1,R,479,R,197,R,282,R,55,R,16,R,39,R,23,R,12,R,11,R,25,R,9,R,16,A,,A,,A,,A,,2024
225502,51,-2,1,R,122,R,42,R,80,R,1,R,0,R,1,R,4,R,2,R,2,R,7,R,3,R,4,R,37,R,8,R,29,R,0,R,0,R,0,R,43,R,19,R,24,R,1,R,0,R,1,R,28,R,9,R,19,R,1,R,1,R,0,A,,A,,A,,A,,2024
225502,52,-2,3,R,1083,R,349,R,734,R,1,R,1,R,0,R,122,R,41,R,81,R,212,R,59,R,153,R,340,R,100,R,240,R,0,R,0,R,0,R,290,R,95,R,195,R,43,R,11,R,32,R,14,R,5,R,9,R,61,R,37,R,24,A,,A,,A,,A,,2024
225502,59,-2,1,R,479,R,182,R,297,R,0,R,0,R,0,R,34,R,17,R,17,R,78,R,21,R,57,R,225,R,81,R,144,R,1,R,0,R,1,R,111,R,51,R,60,R,18,R,6,R,12,R,9,R,5,R,4,R,3,R,1,R,2,A,,A,,A,,A,,2024
225502,60,-2,1,R,1361,R,492,R,869,R,2,R,1,R,1,R,110,R,54,R,56,R,210,R,72,R,138,R,597,R,193,R,404,R,1,R,1,R,0,R,368,R,146,R,222,R,37,R,10,R,27,R,14,R,7,R,7,R,22,R,8,R,14,A,,A,,A,,A,,2024
225511,1,1,999,R,51967,R,24888,R,27079,R,58,R,29,R,29,R,11023,R,5493,R,5530,R,5854,R,2339,R,3515,R,17446,R,7753,R,9693,R,44,R,23,R,21,R,9873,R,4958,R,4915,R,1521,R,706,R,815,R,784,R,388,R,396,R,5364,R,3199,R,2165,R,0.0,A,,R,0.0,R,51967.0,2024
225511,2,2,1,R,42074,R,20245,R,21829,R,42,R,21,R,21,R,9782,R,5013,R,4769,R,4840,R,1997,R,2843,R,15773,R,7110,R,8663,R,33,R,17,R,16,R,7428,R,3862,R,3566,R,1362,R,645,R,717,R,615,R,305,R,310,R,2199,R,1275,R,924,R,0.0,A,,R,0.0,R,42074.0,2024
225511,3,-2,1,R,40881,R,19693,R,21188,R,40,R,21,R,19,R,9531,R,4900,R,4631,R,4713,R,1940,R,2773,R,15426,R,6955,R,8471,R,33,R,17,R,16,R,7110,R,3712,R,3398,R,1318,R,625,R,693,R,583,R,289,R,294,R,2127,R,1234,R,893,A,,A,,A,,A,,2024
225511,4,-2,1,R,5830,R,2609,R,3221,R,6,R,4,R,2,R,1447,R,700,R,747,R,797,R,296,R,501,R,2124,R,892,R,1232,R,3,Z,0,R,3,R,875,R,444,R,431,R,217,R,97,R,120,R,101,R,50,R,51,R,260,R,126,R,134,A,,A,,A,,A,,2024
225511,5,-2,1,R,35051,R,17084,R,17967,R,34,R,17,R,17,R,8084,R,4200,R,3884,R,3916,R,1644,R,2272,R,13302,R,6063,R,7239,R,30,R,17,R,13,R,6235,R,3268,R,2967,R,1101,R,528,R,573,R,482,R,239,R,243,R,1867,R,1108,R,759,A,,A,,A,,A,,2024
225511,11,-2,1,R,1193,R,552,R,641,R,2,Z,0,R,2,R,251,R,113,R,138,R,127,R,57,R,70,R,347,R,155,R,192,Z,0,Z,0,Z,0,R,318,R,150,R,168,R,44,R,20,R,24,R,32,R,16,R,16,R,72,R,41,R,31,A,,A,,A,,A,,2024
225511,12,4,3,R,9893,R,4643,R,5250,R,16,R,8,R,8,R,1241,R,480,R,761,R,1014,R,342,R,672,R,1673,R,643,R,1030,R,11,R,6,R,5,R,2445,R,1096,R,1349,R,159,R,61,R,98,R,169,R,83,R,86,R,3165,R,1924,R,1241,R,0.0,A,,R,0.0,R,9893.0,2024
225511,19,-2,1,R,6030,R,2978,R,3052,R,9,R,6,R,3,R,948,R,500,R,448,R,688,R,301,R,387,R,2439,R,1095,R,1344,R,5,R,4,R,1,R,1099,R,585,R,514,R,201,R,94,R,107,R,82,R,44,R,38,R,559,R,349,R,210,A,,A,,A,,A,,2024
225511,20,-2,1,R,29021,R,14106,R,14915,R,25,R,11,R,14,R,7136,R,3700,R,3436,R,3228,R,1343,R,1885,R,10863,R,4968,R,5895,R,25,R,13,R,12,R,5136,R,2683,R,2453,R,900,R,434,R,466,R,400,R,195,R,205,R,1308,R,759,R,549,A,,A,,A,,A,,2024
225511,21,-2,999,R,35893,R,16874,R,19019,R,38,R,19,R,19,R,8131,R,3935,R,4196,R,4243,R,1676,R,2567,R,11493,R,4992,R,6501,R,34,R,18,R,16,R,6558,R,3296,R,3262,R,1049,R,486,R,563,R,497,R,247,R,250,R,3850,R,2205,R,1645,A,,A,,A,,A,,2024
225511,22,-2,1,R,29413,R,13741,R,15672,R,29,R,13,R,16,R,7286,R,3632,R,3654,R,3691,R,1491,R,2200,R,10607,R,4651,R,5956,R,28,R,14,R,14,R,5133,R,2660,R,2473,R,959,R,450,R,509,R,406,R,204,R,202,R,1274,R,626,R,648,A,,A,,A,,A,,2024
225511,23,-2,1,R,29071,R,13592,R,15479,R,27,R,13,R,14,R,7216,R,3603,R,3613,R,3649,R,1468,R,2181,R,10536,R,4621,R,5915,R,28,R,14,R,14,R,5036,R,2623,R,2413,R,945,R,443,R,502,R,398,R,199,R,199,R,1236,R,608,R,628,A,,A,,A,,A,,2024
225511,24,-2,1,R,5343,R,2392,R,2951,R,5,R,4,R,1,R,1341,R,651,R,690,R,753,R,278,R,475,R,1941,R,812,R,1129,R,2,Z,0,R,2,R,813,R,420,R,393,R,198,R,92,R,106,R,93,R,47,R,46,R,197,R,88,R,109,A,,A,,A,,A,,2024
225511,25,-2,1,R,23728,R,11200,R,12528,R,22,R,9,R,13,R,5875,R,2952,R,2923,R,2896,R,1190,R,1706,R,8595,R,3809,R,4786,R,26,R,14,R,12,R,4223,R,2203,R,2020,R,747,R,351,R,396,R,305,R,152,R,153,R,1039,R,520,R,519,A,,A,,A,,A,,2024
225511,31,-2,1,R,342,R,149,R,193,R,2,Z,0,R,2,R,70,R,29,R,41,R,42,R,23,R,19,R,71,R,30,R,41,Z,0,Z,0,Z,0,R,97,R,37,R,60,R,14,R,7,R,7,R,8,R,5,R,3,R,38,R,18,R,20,A,,A,,A,,A,,2024
225511,32,-2,3,R,6480,R,3133,R,3347,R,9,R,6,R,3,R,845,R,303,R,542,R,552,R,185,R,367,R,886,R,341,R,545,R,6,R,4,R,2,R,1425,R,636,R,789,R,90,R,36,R,54,R,91,R,43,R,48,R,2576,R,1579,R,997,A,,A,,A,,A,,2024
225511,39,-2,1,R,3726,R,1847,R,1879,R,4,R,2,R,2,R,607,R,323,R,284,R,497,R,222,R,275,R,1488,R,698,R,790,R,5,R,4,R,1,R,721,R,396,R,325,R,140,R,64,R,76,R,44,R,28,R,16,R,220,R,110,R,110,A,,A,,A,,A,,2024
225511,40,-2,1,R,20002,R,9353,R,10649,R,18,R,7,R,11,R,5268,R,2629,R,2639,R,2399,R,968,R,1431,R,7107,R,3111,R,3996,R,21,R,10,R,11,R,3502,R,1807,R,1695,R,607,R,287,R,320,R,261,R,124,R,137,R,819,R,410,R,409,A,,A,,A,,A,,2024
225511,41,-2,999,R,16074,R,8014,R,8060,R,20,R,10,R,10,R,2892,R,1558,R,1334,R,1611,R,663,R,948,R,5953,R,2761,R,3192,R,10,R,5,R,5,R,3315,R,1662,R,1653,R,472,R,220,R,252,R,287,R,141,R,146,R,1514,R,994,R,520,A,,A,,A,,A,,2024
225511,42,-2,1,R,12661,R,6504,R,6157,R,13,R,8,R,5,R,2496,R,1381,R,1115,R,1149,R,506,R,643,R,5166,R,2459,R,2707,R,5,R,3,R,2,R,2295,R,1202,R,1093,R,403,R,195,R,208,R,209,R,101,R,108,R,925,R,649,R,276,A,,A,,A,,A,,2024
225511,43,-2,1,R,11810,R,6101,R,5709,R,13,R,8,R,5,R,2315,R,1297,R,1018,R,1064,R,472,R,592,R,4890,R,2334,R,2556,R,5,R,3,R,2,R,2074,R,1089,R,985,R,373,R,182,R,191,R,185,R,90,R,95,R,891,R,626,R,265,A,,A,,A,,A,,2024
225511,44,-2,1,R,487,R,217,R,270,R,1,Z,0,R,1,R,106,R,49,R,57,R,44,R,18,R,26,R,183,R,80,R,103,R,1,Z,0,R,1,R,62,R,24,R,38,R,19,R,5,R,14,R,8,R,3,R,5,R,63,R,38,R,25,A,,A,,A,,A,,2024
225511,45,-2,1,R,11323,R,5884,R,5439,R,12,R,8,R,4,R,2209,R,1248,R,961,R,1020,R,454,R,566,R,4707,R,2254,R,2453,R,4,R,3,R,1,R,2012,R,1065,R,947,R,354,R,177,R,177,R,177,R,87,R,90,R,828,R,588,R,240,A,,A,,A,,A,,2024
225511,51,-2,1,R,851,R,403,R,448,Z,0,Z,0,Z,0,R,181,R,84,R,97,R,85,R,34,R,51,R,276,R,125,R,151,Z,0,Z,0,Z,0,R,221,R,113,R,108,R,30,R,13,R,17,R,24,R,11,R,13,R,34,R,23,R,11,A,,A,,A,,A,,2024
225511,52,-2,3,R,3413,R,1510,R,1903,R,7,R,2,R,5,R,396,R,177,R,219,R,462,R,157,R,305,R,787,R,302,R,485,R,5,R,2,R,3,R,1020,R,460,R,560,R,69,R,25,R,44,R,78,R,40,R,38,R,589,R,345,R,244,A,,A,,A,,A,,2024
225511,59,-2,1,R,2304,R,1131,R,1173,R,5,R,4,R,1,R,341,R,177,R,164,R,191,R,79,R,112,R,951,R,397,R,554,Z,0,Z,0,Z,0,R,378,R,189,R,189,R,61,R,30,R,31,R,38,R,16,R,22,R,339,R,239,R,100,A,,A,,A,,A,,2024
225511,60,-2,1,R,9019,R,4753,R,4266,R,7,R,4,R,3,R,1868,R,1071,R,797,R,829,R,375,R,454,R,3756,R,1857,R,1899,R,4,R,3,R,1,R,1634,R,876,R,758,R,293,R,147,R,146,R,139,R,71,R,68,R,489,R,349,R,140,A,,A,,A,,A,,2024
225520,1,1,999,R,4997,R,2031,R,2966,R,26,R,10,R,16,R,60,R,35,R,25,R,186,R,83,R,103,R,2468,R,966,R,1502,R,5,R,4,R,1,R,2094,R,862,R,1232,R,100,R,39,R,61,R,22,R,14,R,8,R,36,R,18,R,18,R,0.0,A,,R,0.0,R,4997.0,2024
225520,2,2,1,R,4997,R,2031,R,2966,R,26,R,10,R,16,R,60,R,35,R,25,R,186,R,83,R,103,R,2468,R,966,R,1502,R,5,R,4,R,1,R,2094,R,862,R,1232,R,100,R,39,R,61,R,22,R,14,R,8,R,36,R,18,R,18,R,0.0,A,,R,0.0,R,4997.0,2024
225520,3,-2,1,R,2072,R,594,R,1478,R,10,R,2,R,8,R,18,R,12,R,6,R,78,R,29,R,49,R,1076,R,268,R,808,R,1,R,1,Z,0,R,788,R,239,R,549,R,62,R,22,R,40,R,5,R,4,R,1,R,34,R,17,R,17,A,,A,,A,,A,,2024
225520,4,-2,1,R,621,R,202,R,419,R,2,Z,0,R,2,R,6,R,4,R,2,R,24,R,13,R,11,R,316,R,93,R,223,R,1,R,1,Z,0,R,242,R,79,R,163,R,14,R,4,R,10,R,1,R,1,R,0,R,15,R,7,R,8,A,,A,,A,,A,,2024
225520,5,-2,1,R,1451,R,392,R,1059,R,8,R,2,R,6,R,12,R,8,R,4,R,54,R,16,R,38,R,760,R,175,R,585,Z,0,Z,0,Z,0,R,546,R,160,R,386,R,48,R,18,R,30,R,4,R,3,R,1,R,19,R,10,R,9,A,,A,,A,,A,,2024
225520,11,-2,1,R,2925,R,1437,R,1488,R,16,R,8,R,8,R,42,R,23,R,19,R,108,R,54,R,54,R,1392,R,698,R,694,R,4,R,3,R,1,R,1306,R,623,R,683,R,38,R,17,R,21,R,17,R,10,R,7,R,2,R,1,R,1,A,,A,,A,,A,,2024
225520,19,-2,1,R,304,R,87,R,217,R,5,R,1,R,4,R,3,R,2,R,1,R,20,R,6,R,14,R,137,R,38,R,99,Z,0,Z,0,Z,0,R,129,R,37,R,92,R,6,R,2,R,4,R,0,Z,0,R,0,R,4,R,1,R,3,A,,A,,A,,A,,2024
225520,20,-2,1,R,1147,R,305,R,842,R,3,R,1,R,2,R,9,R,6,R,3,R,34,R,10,R,24,R,623,R,137,R,486,Z,0,Z,0,Z,0,R,417,R,123,R,294,R,42,R,16,R,26,R,4,R,3,R,1,R,15,R,9,R,6,A,,A,,A,,A,,2024
225520,21,-2,999,R,1162,R,348,R,814,R,5,R,1,R,4,R,10,R,5,R,5,R,45,R,18,R,27,R,583,R,153,R,430,Z,0,Z,0,Z,0,R,454,R,147,R,307,R,39,R,11,R,28,R,2,R,1,R,1,R,24,R,12,R,12,A,,A,,A,,A,,2024
225520,22,-2,1,R,1162,R,348,R,814,R,5,R,1,R,4,R,10,R,5,R,5,R,45,R,18,R,27,R,583,R,153,R,430,Z,0,Z,0,Z,0,R,454,R,147,R,307,R,39,R,11,R,28,R,2,R,1,R,1,R,24,R,12,R,12,A,,A,,A,,A,,2024
225520,23,-2,1,R,1092,R,324,R,768,R,5,R,1,R,4,R,9,R,5,R,4,R,44,R,18,R,26,R,562,R,148,R,414,Z,0,Z,0,Z,0,R,409,R,129,R,280,R,37,R,10,R,27,R,2,R,1,R,1,R,24,R,12,R,12,A,,A,,A,,A,,2024
225520,24,-2,1,R,390,R,128,R,262,R,2,Z,0,R,2,R,4,R,2,R,2,R,13,R,9,R,4,R,194,R,58,R,136,Z,0,Z,0,Z,0,R,152,R,49,R,103,R,12,R,4,R,8,R,0,R,0,R,0,R,13,R,6,R,7,A,,A,,A,,A,,2024
225520,25,-2,1,R,702,R,196,R,506,R,3,R,1,R,2,R,5,R,3,R,2,R,31,R,9,R,22,R,368,R,90,R,278,Z,0,Z,0,Z,0,R,257,R,80,R,177,R,25,R,6,R,19,R,2,R,1,R,1,R,11,R,6,R,5,A,,A,,A,,A,,2024
225520,31,-2,1,R,70,R,24,R,46,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,R,21,R,5,R,16,Z,0,Z,0,Z,0,R,45,R,18,R,27,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,2024
225520,39,-2,1,R,151,R,45,R,106,R,3,R,1,R,2,R,2,R,2,Z,0,R,11,R,4,R,7,R,74,R,19,R,55,Z,0,Z,0,Z,0,R,53,R,16,R,37,R,5,R,2,R,3,R,0,Z,0,R,0,R,3,R,1,R,2,A,,A,,A,,A,,2024
225520,40,-2,1,R,551,R,151,R,400,R,0,Z,0,R,0,R,3,R,1,R,2,R,20,R,5,R,15,R,294,R,71,R,223,Z,0,Z,0,Z,0,R,204,R,64,R,140,R,20,R,4,R,16,R,2,R,1,R,1,R,8,R,5,R,3,A,,A,,A,,A,,2024
225520,41,-2,999,R,3835,R,1683,R,2152,R,21,R,9,R,12,R,50,R,30,R,20,R,141,R,65,R,76,R,1885,R,813,R,1072,R,5,R,4,R,1,R,1640,R,715,R,925,R,61,R,28,R,33,R,20,R,13,R,7,R,12,R,6,R,6,A,,A,,A,,A,,2024
225520,42,-2,1,R,3835,R,1683,R,2152,R,21,R,9,R,12,R,50,R,30,R,20,R,141,R,65,R,76,R,1885,R,813,R,1072,R,5,R,4,R,1,R,1640,R,715,R,925,R,61,R,28,R,33,R,20,R,13,R,7,R,12,R,6,R,6,A,,A,,A,,A,,2024
225520,43,-2,1,R,980,R,270,R,710,R,5,R,1,R,4,R,9,R,7,R,2,R,34,R,11,R,23,R,514,R,120,R,394,R,1,R,1,Z,0,R,379,R,110,R,269,R,25,R,12,R,13,R,3,R,3,Z,0,R,10,R,5,R,5,A,,A,,A,,A,,2024
225520,44,-2,1,R,231,R,74,R,157,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,11,R,4,R,7,R,122,R,35,R,87,R,1,R,1,Z,0,R,90,R,30,R,60,R,2,Z,0,R,2,R,1,R,1,Z,0,R,2,R,1,R,1,A,,A,,A,,A,,2024
225520,45,-2,1,R,749,R,196,R,553,R,5,R,1,R,4,R,7,R,5,R,2,R,23,R,7,R,16,R,392,R,85,R,307,Z,0,Z,0,Z,0,R,289,R,80,R,209,R,23,R,12,R,11,R,2,R,2,Z,0,R,8,R,4,R,4,A,,A,,A,,A,,2024
225520,51,-2,1,R,2855,R,1413,R,1442,R,16,R,8,R,8,R,41,R,23,R,18,R,107,R,54,R,53,R,1371,R,693,R,678,R,4,R,3,R,1,R,1261,R,605,R,656,R,36,R,16,R,20,R,17,R,10,R,7,R,2,R,1,R,1,A,,A,,A,,A,,2024
225520,59,-2,1,R,153,R,42,R,111,R,2,Z,0,R,2,R,1,Z,0,R,1,R,9,R,2,R,7,R,63,R,19,R,44,Z,0,Z,0,Z,0,R,76,R,21,R,55,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,A,,A,,A,,A,,2024
225520,60,-2,1,R,596,R,154,R,442,R,3,R,1,R,2,R,6,R,5,R,1,R,14,R,5,R,9,R,329,R,66,R,263,Z,0,Z,0,Z,0,R,213,R,59,R,154,R,22,R,12,R,10,R,2,R,2,Z,0,R,7,R,4,R,3,A,,A,,A,,A,,2024
226019,1,1,999,R,7998,R,3144,R,4854,R,39,R,14,R,25,R,107,R,44,R,63,R,1462,R,564,R,898,R,2145,R,848,R,1297,R,14,R,8,R,6,R,3484,R,1365,R,2119,R,297,R,103,R,194,R,356,R,154,R,202,R,94,R,44,R,50,R,0.0,A,,R,0.0,R,7998.0,2024
226019,2,2,1,R,7998,R,3144,R,4854,R,39,R,14,R,25,R,107,R,44,R,63,R,1462,R,564,R,898,R,2145,R,848,R,1297,R,14,R,8,R,6,R,3484,R,1365,R,2119,R,297,R,103,R,194,R,356,R,154,R,202,R,94,R,44,R,50,R,0.0,A,,R,0.0,R,7998.0,2024
226019,3,-2,1,R,4256,R,1581,R,2675,R,22,R,9,R,13,R,44,R,18,R,26,R,914,R,341,R,573,R,961,R,358,R,603,R,8,R,5,R,3,R,1997,R,728,R,1269,R,151,R,48,R,103,R,80,R,33,R,47,R,79,R,41,R,38,A,,A,,A,,A,,2024
226019,4,-2,1,R,1099,R,493,R,606,R,4,R,0,R,4,R,14,R,5,R,9,R,204,R,98,R,106,R,271,R,116,R,155,R,2,R,2,Z,0,R,514,R,230,R,284,R,44,R,18,R,26,R,31,R,16,R,15,R,15,R,8,R,7,A,,A,,A,,A,,2024
226019,5,-2,1,R,3157,R,1088,R,2069,R,18,R,9,R,9,R,30,R,13,R,17,R,710,R,243,R,467,R,690,R,242,R,448,R,6,R,3,R,3,R,1483,R,498,R,985,R,107,R,30,R,77,R,49,R,17,R,32,R,64,R,33,R,31,A,,A,,A,,A,,2024
226019,11,-2,1,R,3742,R,1563,R,2179,R,17,R,5,R,12,R,63,R,26,R,37,R,548,R,223,R,325,R,1184,R,490,R,694,R,6,R,3,R,3,R,1487,R,637,R,850,R,146,R,55,R,91,R,276,R,121,R,155,R,15,R,3,R,12,A,,A,,A,,A,,2024
226019,19,-2,1,R,402,R,150,R,252,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,131,R,67,R,64,R,60,R,20,R,40,R,2,Z,0,R,2,R,182,R,56,R,126,R,17,R,2,R,15,R,6,R,4,R,2,R,1,R,1,Z,0,A,,A,,A,,A,,2024
226019,20,-2,1,R,2755,R,938,R,1817,R,18,R,9,R,9,R,27,R,13,R,14,R,579,R,176,R,403,R,630,R,222,R,408,R,4,R,3,R,1,R,1301,R,442,R,859,R,90,R,28,R,62,R,43,R,13,R,30,R,63,R,32,R,31,A,,A,,A,,A,,2024
226019,21,-2,999,R,2431,R,993,R,1438,R,17,R,5,R,12,R,30,R,11,R,19,R,491,R,211,R,280,R,562,R,217,R,345,R,5,R,5,Z,0,R,1141,R,460,R,681,R,90,R,32,R,58,R,52,R,23,R,29,R,43,R,29,R,14,A,,A,,A,,A,,2024
226019,22,-2,1,R,2431,R,993,R,1438,R,17,R,5,R,12,R,30,R,11,R,19,R,491,R,211,R,280,R,562,R,217,R,345,R,5,R,5,Z,0,R,1141,R,460,R,681,R,90,R,32,R,58,R,52,R,23,R,29,R,43,R,29,R,14,A,,A,,A,,A,,2024
226019,23,-2,1,R,2306,R,956,R,1350,R,15,R,4,R,11,R,26,R,9,R,17,R,471,R,208,R,263,R,531,R,209,R,322,R,5,R,5,Z,0,R,1087,R,442,R,645,R,85,R,30,R,55,R,43,R,20,R,23,R,43,R,29,R,14,A,,A,,A,,A,,2024
226019,24,-2,1,R,868,R,400,R,468,R,4,R,0,R,4,R,12,R,3,R,9,R,147,R,76,R,71,R,219,R,98,R,121,R,2,R,2,Z,0,R,415,R,188,R,227,R,36,R,16,R,20,R,22,R,10,R,12,R,11,R,7,R,4,A,,A,,A,,A,,2024
226019,25,-2,1,R,1438,R,556,R,882,R,11,R,4,R,7,R,14,R,6,R,8,R,324,R,132,R,192,R,312,R,111,R,201,R,3,R,3,Z,0,R,672,R,254,R,418,R,49,R,14,R,35,R,21,R,10,R,11,R,32,R,22,R,10,A,,A,,A,,A,,2024
226019,31,-2,1,R,125,R,37,R,88,R,2,R,1,R,1,R,4,R,2,R,2,R,20,R,3,R,17,R,31,R,8,R,23,Z,0,Z,0,Z,0,R,54,R,18,R,36,R,5,R,2,R,3,R,9,R,3,R,6,Z,0,Z,0,Z,0,A,,A,,A,,A,,2024
226019,39,-2,1,R,222,R,96,R,126,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,78,R,46,R,32,R,26,R,10,R,16,Z,0,Z,0,Z,0,R,102,R,36,R,66,R,10,R,1,R,9,R,4,R,3,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,,2024
226019,40,-2,1,R,1216,R,460,R,756,R,11,R,4,R,7,R,12,R,6,R,6,R,246,R,86,R,160,R,286,R,101,R,185,R,3,R,3,Z,0,R,570,R,218,R,352,R,39,R,13,R,26,R,17,R,7,R,10,R,32,R,22,R,10,A,,A,,A,,A,,2024
226019,41,-2,999,R,5567,R,2151,R,3416,R,22,R,9,R,13,R,77,R,33,R,44,R,971,R,353,R,618,R,1583,R,631,R,952,R,9,R,3,R,6,R,2343,R,905,R,1438,R,207,R,71,R,136,R,304,R,131,R,173,R,51,R,15,R,36,A,,A,,A,,A,,2024
226019,42,-2,1,R,5567,R,2151,R,3416,R,22,R,9,R,13,R,77,R,33,R,44,R,971,R,353,R,618,R,1583,R,631,R,952,R,9,R,3,R,6,R,2343,R,905,R,1438,R,207,R,71,R,136,R,304,R,131,R,173,R,51,R,15,R,36,A,,A,,A,,A,,2024
226019,43,-2,1,R,1950,R,625,R,1325,R,7,R,5,R,2,R,18,R,9,R,9,R,443,R,133,R,310,R,430,R,149,R,281,R,3,Z,0,R,3,R,910,R,286,R,624,R,66,R,18,R,48,R,37,R,13,R,24,R,36,R,12,R,24,A,,A,,A,,A,,2024
226019,44,-2,1,R,231,R,93,R,138,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,57,R,22,R,35,R,52,R,18,R,34,Z,0,Z,0,Z,0,R,99,R,42,R,57,R,8,R,2,R,6,R,9,R,6,R,3,R,4,R,1,R,3,A,,A,,A,,A,,2024
226019,45,-2,1,R,1719,R,532,R,1187,R,7,R,5,R,2,R,16,R,7,R,9,R,386,R,111,R,275,R,378,R,131,R,247,R,3,Z,0,R,3,R,811,R,244,R,567,R,58,R,16,R,42,R,28,R,7,R,21,R,32,R,11,R,21,A,,A,,A,,A,,2024
226019,51,-2,1,R,3617,R,1526,R,2091,R,15,R,4,R,11,R,59,R,24,R,35,R,528,R,220,R,308,R,1153,R,482,R,671,R,6,R,3,R,3,R,1433,R,619,R,814,R,141,R,53,R,88,R,267,R,118,R,149,R,15,R,3,R,12,A,,A,,A,,A,,2024
226019,59,-2,1,R,180,R,54,R,126,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,53,R,21,R,32,R,34,R,10,R,24,R,2,Z,0,R,2,R,80,R,20,R,60,R,7,R,1,R,6,R,2,R,1,R,1,R,1,R,1,Z,0,A,,A,,A,,A,,2024
226019,60,-2,1,R,1539,R,478,R,1061,R,7,R,5,R,2,R,15,R,7,R,8,R,333,R,90,R,243,R,344,R,121,R,223,R,1,Z,0,R,1,R,731,R,224,R,507,R,51,R,15,R,36,R,26,R,6,R,20,R,31,R,10,R,21,A,,A,,A,,A,,2024
