UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,YEAR
224615,43,-2,1,R,54603,R,20302,R,34301,R,153,R,56,R,97,R,5009,R,2302,R,2707,R,12299,R,3833,R,8466,R,22679,R,8073,R,14606,R,37,R,15,R,22,R,11239,R,4760,R,6479,R,945,R,356,R,589,R,2081,R,820,R,1261,R,161,R,87,R,74,2021
224615,44,-2,1,R,5521,R,2241,R,3280,R,15,R,4,R,11,R,327,R,151,R,176,R,1218,R,471,R,747,R,2990,R,1183,R,1807,Z,0,Z,0,Z,0,R,721,R,338,R,383,R,92,R,39,R,53,R,153,R,52,R,101,R,5,R,3,R,2,2021
224615,45,-2,1,R,49082,R,18061,R,31021,R,138,R,52,R,86,R,4682,R,2151,R,2531,R,11081,R,3362,R,7719,R,19689,R,6890,R,12799,R,37,R,15,R,22,R,10518,R,4422,R,6096,R,853,R,317,R,536,R,1928,R,768,R,1160,R,156,R,84,R,72,2021
224615,51,-2,1,R,35290,R,14282,R,21008,R,104,R,38,R,66,R,3205,R,1448,R,1757,R,6620,R,2409,R,4211,R,16788,R,6680,R,10108,R,5,R,3,R,2,R,6185,R,2705,R,3480,R,765,R,286,R,479,R,1562,R,680,R,882,R,56,R,33,R,23,2021
224615,59,-2,1,R,7493,R,2860,R,4633,R,25,R,8,R,17,R,906,R,404,R,502,R,1475,R,440,R,1035,R,1575,R,560,R,1015,R,3,R,1,R,2,R,2951,R,1221,R,1730,R,219,R,85,R,134,R,320,R,131,R,189,R,19,R,10,R,9,2021
224615,60,-2,1,R,41589,R,15201,R,26388,R,113,R,44,R,69,R,3776,R,1747,R,2029,R,9606,R,2922,R,6684,R,18114,R,6330,R,11784,R,34,R,14,R,20,R,7567,R,3201,R,4366,R,634,R,232,R,402,R,1608,R,637,R,971,R,137,R,74,R,63,2021
224642,1,1,999,R,33704,R,13639,R,20065,R,87,R,38,R,49,R,244,R,104,R,140,R,609,R,260,R,349,R,28362,R,11269,R,17093,R,38,R,16,R,22,R,2207,R,969,R,1238,R,103,R,52,R,51,R,1619,R,692,R,927,R,435,R,239,R,196,2021
224642,2,2,1,R,33704,R,13639,R,20065,R,87,R,38,R,49,R,244,R,104,R,140,R,609,R,260,R,349,R,28362,R,11269,R,17093,R,38,R,16,R,22,R,2207,R,969,R,1238,R,103,R,52,R,51,R,1619,R,692,R,927,R,435,R,239,R,196,2021
224642,3,-2,1,R,33188,R,13447,R,19741,R,86,R,38,R,48,R,241,R,103,R,138,R,593,R,255,R,338,R,27959,R,11136,R,16823,R,37,R,15,R,22,R,2178,R,956,R,1222,R,100,R,52,R,48,R,1610,R,689,R,921,R,384,R,203,R,181,2021
224642,4,-2,1,R,4403,R,1897,R,2506,R,9,R,4,R,5,R,25,R,11,R,14,R,65,R,31,R,34,R,3792,R,1612,R,2180,R,6,R,2,R,4,R,255,R,121,R,134,R,11,R,5,R,6,R,197,R,83,R,114,R,43,R,28,R,15,2021
224642,5,-2,1,R,28785,R,11550,R,17235,R,77,R,34,R,43,R,216,R,92,R,124,R,528,R,224,R,304,R,24167,R,9524,R,14643,R,31,R,13,R,18,R,1923,R,835,R,1088,R,89,R,47,R,42,R,1413,R,606,R,807,R,341,R,175,R,166,2021
224642,11,-2,1,R,516,R,192,R,324,R,1,R,0,R,1,R,3,R,1,R,2,R,16,R,5,R,11,R,403,R,133,R,270,R,1,R,1,R,0,R,29,R,13,R,16,R,3,R,0,R,3,R,9,R,3,R,6,R,51,R,36,R,15,2021
224642,19,-2,1,R,2155,R,825,R,1330,R,5,R,0,R,5,R,38,R,18,R,20,R,94,R,39,R,55,R,1613,R,604,R,1009,R,5,R,1,R,4,R,259,R,100,R,159,R,9,R,8,R,1,R,102,R,40,R,62,R,30,R,15,R,15,2021
224642,20,-2,1,R,26630,R,10725,R,15905,R,72,R,34,R,38,R,178,R,74,R,104,R,434,R,185,R,249,R,22554,R,8920,R,13634,R,26,R,12,R,14,R,1664,R,735,R,929,R,80,R,39,R,41,R,1311,R,566,R,745,R,311,R,160,R,151,2021
224642,22,-2,1,R,8751,R,3613,R,5138,R,32,R,10,R,22,R,49,R,26,R,23,R,163,R,78,R,85,R,7216,R,2915,R,4301,R,7,R,2,R,5,R,657,R,282,R,375,R,26,R,14,R,12,R,394,R,165,R,229,R,207,R,121,R,86,2021
224642,23,-2,1,R,8729,R,3601,R,5128,R,32,R,10,R,22,R,49,R,26,R,23,R,161,R,78,R,83,R,7203,R,2906,R,4297,R,7,R,2,R,5,R,655,R,281,R,374,R,25,R,14,R,11,R,392,R,165,R,227,R,205,R,119,R,86,2021
224642,24,-2,1,R,2640,R,1130,R,1510,R,6,R,2,R,4,R,9,R,5,R,4,R,30,R,14,R,16,R,2267,R,953,R,1314,R,2,R,0,R,2,R,148,R,70,R,78,R,9,R,4,R,5,R,135,R,58,R,77,R,34,R,24,R,10,2021
224642,25,-2,1,R,6089,R,2471,R,3618,R,26,R,8,R,18,R,40,R,21,R,19,R,131,R,64,R,67,R,4936,R,1953,R,2983,R,5,R,2,R,3,R,507,R,211,R,296,R,16,R,10,R,6,R,257,R,107,R,150,R,171,R,95,R,76,2021
224642,31,-2,1,R,22,R,12,R,10,R,0,R,0,Z,0,R,0,R,0,Z,0,R,2,R,0,R,2,R,13,R,9,R,4,R,0,R,0,Z,0,R,2,R,1,R,1,R,1,R,0,R,1,R,2,R,0,R,2,R,2,R,2,R,0,2021
224642,39,-2,1,R,684,R,285,R,399,R,2,R,0,R,2,R,10,R,6,R,4,R,31,R,18,R,13,R,494,R,199,R,295,R,2,R,0,R,2,R,88,R,33,R,55,R,4,R,3,R,1,R,31,R,14,R,17,R,22,R,12,R,10,2021
224642,40,-2,1,R,5405,R,2186,R,3219,R,24,R,8,R,16,R,30,R,15,R,15,R,100,R,46,R,54,R,4442,R,1754,R,2688,R,3,R,2,R,1,R,419,R,178,R,241,R,12,R,7,R,5,R,226,R,93,R,133,R,149,R,83,R,66,2021
224642,42,-2,1,R,24953,R,10026,R,14927,R,55,R,28,R,27,R,195,R,78,R,117,R,446,R,182,R,264,R,21146,R,8354,R,12792,R,31,R,14,R,17,R,1550,R,687,R,863,R,77,R,38,R,39,R,1225,R,527,R,698,R,228,R,118,R,110,2021
224642,43,-2,1,R,24459,R,9846,R,14613,R,54,R,28,R,26,R,192,R,77,R,115,R,432,R,177,R,255,R,20756,R,8230,R,12526,R,30,R,13,R,17,R,1523,R,675,R,848,R,75,R,38,R,37,R,1218,R,524,R,694,R,179,R,84,R,95,2021
224642,44,-2,1,R,1763,R,767,R,996,R,3,R,2,R,1,R,16,R,6,R,10,R,35,R,17,R,18,R,1525,R,659,R,866,R,4,R,2,R,2,R,107,R,51,R,56,R,2,R,1,R,1,R,62,R,25,R,37,R,9,R,4,R,5,2021
224642,45,-2,1,R,22696,R,9079,R,13617,R,51,R,26,R,25,R,176,R,71,R,105,R,397,R,160,R,237,R,19231,R,7571,R,11660,R,26,R,11,R,15,R,1416,R,624,R,792,R,73,R,37,R,36,R,1156,R,499,R,657,R,170,R,80,R,90,2021
224642,51,-2,1,R,494,R,180,R,314,R,1,Z,0,R,1,R,3,R,1,R,2,R,14,R,5,R,9,R,390,R,124,R,266,R,1,R,1,R,0,R,27,R,12,R,15,R,2,Z,0,R,2,R,7,R,3,R,4,R,49,R,34,R,15,2021
224642,59,-2,1,R,1471,R,540,R,931,R,3,R,0,R,3,R,28,R,12,R,16,R,63,R,21,R,42,R,1119,R,405,R,714,R,3,R,1,R,2,R,171,R,67,R,104,R,5,R,5,R,0,R,71,R,26,R,45,R,8,R,3,R,5,2021
224642,60,-2,1,R,21225,R,8539,R,12686,R,48,R,26,R,22,R,148,R,59,R,89,R,334,R,139,R,195,R,18112,R,7166,R,10946,R,23,R,10,R,13,R,1245,R,557,R,688,R,68,R,32,R,36,R,1085,R,473,R,612,R,162,R,77,R,85,2021
224891,1,1,999,R,1988,R,879,R,1109,R,53,R,28,R,25,R,13,R,7,R,6,R,65,R,32,R,33,R,704,R,282,R,422,R,3,R,0,R,3,R,1012,R,468,R,544,R,0,R,0,R,0,R,121,R,54,R,67,R,17,R,8,R,9,2021
224891,2,2,1,R,1988,R,879,R,1109,R,53,R,28,R,25,R,13,R,7,R,6,R,65,R,32,R,33,R,704,R,282,R,422,R,3,R,0,R,3,R,1012,R,468,R,544,R,0,R,0,R,0,R,121,R,54,R,67,R,17,R,8,R,9,2021
224891,3,-2,1,R,792,R,338,R,454,R,19,R,12,R,7,R,6,R,4,R,2,R,37,R,20,R,17,R,297,R,116,R,181,R,1,R,0,R,1,R,386,R,168,R,218,R,0,R,0,R,0,R,31,R,12,R,19,R,15,R,6,R,9,2021
224891,4,-2,1,R,286,R,136,R,150,R,7,R,5,R,2,R,4,R,2,R,2,R,16,R,11,R,5,R,112,R,48,R,64,R,0,R,0,R,0,R,135,R,66,R,69,R,0,R,0,R,0,R,11,R,3,R,8,R,1,R,1,R,0,2021
224891,5,-2,1,R,506,R,202,R,304,R,12,R,7,R,5,R,2,R,2,R,0,R,21,R,9,R,12,R,185,R,68,R,117,R,1,R,0,R,1,R,251,R,102,R,149,R,0,R,0,R,0,R,20,R,9,R,11,R,14,R,5,R,9,2021
224891,11,-2,1,R,1196,R,541,R,655,R,34,R,16,R,18,R,7,R,3,R,4,R,28,R,12,R,16,R,407,R,166,R,241,R,2,R,0,R,2,R,626,R,300,R,326,R,0,R,0,R,0,R,90,R,42,R,48,R,2,R,2,R,0,2021
224891,19,-2,1,R,99,R,36,R,63,R,1,R,1,R,0,R,0,R,0,R,0,R,6,R,3,R,3,R,41,R,12,R,29,R,0,R,0,R,0,R,44,R,17,R,27,R,0,R,0,R,0,R,4,R,2,R,2,R,3,R,1,R,2,2021
224891,20,-2,1,R,407,R,166,R,241,R,11,R,6,R,5,R,2,R,2,R,0,R,15,R,6,R,9,R,144,R,56,R,88,R,1,R,0,R,1,R,207,R,85,R,122,R,0,R,0,R,0,R,16,R,7,R,9,R,11,R,4,R,7,2021
224891,22,-2,1,R,728,R,321,R,407,R,17,R,11,R,6,R,4,R,3,R,1,R,40,R,23,R,17,R,282,R,103,R,179,R,1,R,0,R,1,R,344,R,166,R,178,R,0,R,0,R,0,R,24,R,8,R,16,R,16,R,7,R,9,2021
224891,23,-2,1,R,576,R,262,R,314,R,12,R,9,R,3,R,4,R,3,R,1,R,29,R,17,R,12,R,227,R,87,R,140,R,1,R,0,R,1,R,274,R,136,R,138,R,0,R,0,R,0,R,15,R,5,R,10,R,14,R,5,R,9,2021
224891,24,-2,1,R,217,R,110,R,107,R,5,R,4,R,1,R,3,R,2,R,1,R,15,R,10,R,5,R,87,R,40,R,47,R,0,R,0,R,0,R,99,R,51,R,48,R,0,R,0,R,0,R,7,R,2,R,5,R,1,R,1,R,0,2021
224891,25,-2,1,R,359,R,152,R,207,R,7,R,5,R,2,R,1,R,1,R,0,R,14,R,7,R,7,R,140,R,47,R,93,R,1,R,0,R,1,R,175,R,85,R,90,R,0,R,0,R,0,R,8,R,3,R,5,R,13,R,4,R,9,2021
224891,31,-2,1,R,152,R,59,R,93,R,5,R,2,R,3,R,0,R,0,R,0,R,11,R,6,R,5,R,55,R,16,R,39,R,0,R,0,R,0,R,70,R,30,R,40,R,0,R,0,R,0,R,9,R,3,R,6,R,2,R,2,R,0,2021
224891,39,-2,1,R,76,R,27,R,49,R,1,R,1,R,0,R,0,R,0,R,0,R,6,R,3,R,3,R,33,R,9,R,24,R,0,R,0,R,0,R,30,R,12,R,18,R,0,R,0,R,0,R,4,R,2,R,2,R,2,R,0,R,2,2021
224891,40,-2,1,R,283,R,125,R,158,R,6,R,4,R,2,R,1,R,1,R,0,R,8,R,4,R,4,R,107,R,38,R,69,R,1,R,0,R,1,R,145,R,73,R,72,R,0,R,0,R,0,R,4,R,1,R,3,R,11,R,4,R,7,2021
224891,42,-2,1,R,1260,R,558,R,702,R,36,R,17,R,19,R,9,R,4,R,5,R,25,R,9,R,16,R,422,R,179,R,243,R,2,R,0,R,2,R,668,R,302,R,366,R,0,R,0,R,0,R,97,R,46,R,51,R,1,R,1,R,0,2021
224891,43,-2,1,R,216,R,76,R,140,R,7,R,3,R,4,R,2,R,1,R,1,R,8,R,3,R,5,R,70,R,29,R,41,R,0,R,0,R,0,R,112,R,32,R,80,R,0,R,0,R,0,R,16,R,7,R,9,R,1,R,1,R,0,2021
224891,44,-2,1,R,69,R,26,R,43,R,2,R,1,R,1,R,1,R,0,R,1,R,1,R,1,R,0,R,25,R,8,R,17,R,0,R,0,R,0,R,36,R,15,R,21,R,0,R,0,R,0,R,4,R,1,R,3,R,0,R,0,R,0,2021
224891,45,-2,1,R,147,R,50,R,97,R,5,R,2,R,3,R,1,R,1,R,0,R,7,R,2,R,5,R,45,R,21,R,24,R,0,R,0,R,0,R,76,R,17,R,59,R,0,R,0,R,0,R,12,R,6,R,6,R,1,R,1,R,0,2021
224891,51,-2,1,R,1044,R,482,R,562,R,29,R,14,R,15,R,7,R,3,R,4,R,17,R,6,R,11,R,352,R,150,R,202,R,2,R,0,R,2,R,556,R,270,R,286,R,0,R,0,R,0,R,81,R,39,R,42,R,0,R,0,R,0,2021
224891,59,-2,1,R,23,R,9,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,3,R,5,R,0,R,0,R,0,R,14,R,5,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,2021
224891,60,-2,1,R,124,R,41,R,83,R,5,R,2,R,3,R,1,R,1,R,0,R,7,R,2,R,5,R,37,R,18,R,19,R,0,R,0,R,0,R,62,R,12,R,50,R,0,R,0,R,0,R,12,R,6,R,6,R,0,R,0,R,0,2021
224961,1,1,999,R,3063,R,1144,R,1919,R,12,R,9,R,3,R,111,R,43,R,68,R,464,R,127,R,337,R,1208,R,434,R,774,R,5,R,2,R,3,R,1131,R,469,R,662,R,55,R,18,R,37,R,61,R,31,R,30,R,16,R,11,R,5,2021
224961,2,2,1,R,3063,R,1144,R,1919,R,12,R,9,R,3,R,111,R,43,R,68,R,464,R,127,R,337,R,1208,R,434,R,774,R,5,R,2,R,3,R,1131,R,469,R,662,R,55,R,18,R,37,R,61,R,31,R,30,R,16,R,11,R,5,2021
224961,3,-2,1,R,2421,R,863,R,1558,R,9,R,7,R,2,R,76,R,24,R,52,R,402,R,104,R,298,R,923,R,319,R,604,R,4,R,1,R,3,R,905,R,359,R,546,R,44,R,16,R,28,R,43,R,22,R,21,R,15,R,11,R,4,2021
224961,4,-2,1,R,395,R,188,R,207,R,0,R,0,R,0,R,7,R,1,R,6,R,59,R,21,R,38,R,182,R,91,R,91,R,2,R,1,R,1,R,124,R,63,R,61,R,10,R,5,R,5,R,9,R,4,R,5,R,2,R,2,R,0,2021
224961,5,-2,1,R,2026,R,675,R,1351,R,9,R,7,R,2,R,69,R,23,R,46,R,343,R,83,R,260,R,741,R,228,R,513,R,2,R,0,R,2,R,781,R,296,R,485,R,34,R,11,R,23,R,34,R,18,R,16,R,13,R,9,R,4,2021
224961,11,-2,1,R,642,R,281,R,361,R,3,R,2,R,1,R,35,R,19,R,16,R,62,R,23,R,39,R,285,R,115,R,170,R,1,R,1,R,0,R,226,R,110,R,116,R,11,R,2,R,9,R,18,R,9,R,9,R,1,R,0,R,1,2021
224961,19,-2,1,R,280,R,119,R,161,R,2,R,2,R,0,R,12,R,8,R,4,R,39,R,16,R,23,R,67,R,29,R,38,R,0,R,0,R,0,R,152,R,61,R,91,R,4,R,2,R,2,R,4,R,1,R,3,R,0,R,0,R,0,2021
224961,20,-2,1,R,1746,R,556,R,1190,R,7,R,5,R,2,R,57,R,15,R,42,R,304,R,67,R,237,R,674,R,199,R,475,R,2,R,0,R,2,R,629,R,235,R,394,R,30,R,9,R,21,R,30,R,17,R,13,R,13,R,9,R,4,2021
224961,22,-2,1,R,802,R,395,R,407,R,3,R,3,R,0,R,17,R,5,R,12,R,97,R,43,R,54,R,305,R,151,R,154,R,0,R,0,R,0,R,345,R,176,R,169,R,14,R,6,R,8,R,16,R,6,R,10,R,5,R,5,R,0,2021
224961,23,-2,1,R,689,R,338,R,351,R,3,R,3,R,0,R,14,R,2,R,12,R,89,R,38,R,51,R,258,R,131,R,127,R,0,R,0,R,0,R,295,R,149,R,146,R,12,R,6,R,6,R,13,R,4,R,9,R,5,R,5,R,0,2021
224961,24,-2,1,R,231,R,120,R,111,R,0,R,0,R,0,R,4,R,0,R,4,R,33,R,13,R,20,R,99,R,56,R,43,R,0,R,0,R,0,R,83,R,45,R,38,R,6,R,4,R,2,R,5,R,1,R,4,R,1,R,1,R,0,2021
224961,25,-2,1,R,458,R,218,R,240,R,3,R,3,R,0,R,10,R,2,R,8,R,56,R,25,R,31,R,159,R,75,R,84,R,0,R,0,R,0,R,212,R,104,R,108,R,6,R,2,R,4,R,8,R,3,R,5,R,4,R,4,R,0,2021
224961,31,-2,1,R,113,R,57,R,56,R,0,R,0,R,0,R,3,R,3,R,0,R,8,R,5,R,3,R,47,R,20,R,27,R,0,R,0,R,0,R,50,R,27,R,23,R,2,R,0,R,2,R,3,R,2,R,1,R,0,R,0,R,0,2021
224961,39,-2,1,R,109,R,50,R,59,R,1,R,1,R,0,R,3,R,0,R,3,R,13,R,8,R,5,R,20,R,10,R,10,R,0,R,0,R,0,R,69,R,30,R,39,R,1,R,1,R,0,R,2,R,0,R,2,R,0,R,0,R,0,2021
224961,40,-2,1,R,349,R,168,R,181,R,2,R,2,R,0,R,7,R,2,R,5,R,43,R,17,R,26,R,139,R,65,R,74,R,0,R,0,R,0,R,143,R,74,R,69,R,5,R,1,R,4,R,6,R,3,R,3,R,4,R,4,R,0,2021
224961,42,-2,1,R,2261,R,749,R,1512,R,9,R,6,R,3,R,94,R,38,R,56,R,367,R,84,R,283,R,903,R,283,R,620,R,5,R,2,R,3,R,786,R,293,R,493,R,41,R,12,R,29,R,45,R,25,R,20,R,11,R,6,R,5,2021
224961,43,-2,1,R,1732,R,525,R,1207,R,6,R,4,R,2,R,62,R,22,R,40,R,313,R,66,R,247,R,665,R,188,R,477,R,4,R,1,R,3,R,610,R,210,R,400,R,32,R,10,R,22,R,30,R,18,R,12,R,10,R,6,R,4,2021
224961,44,-2,1,R,164,R,68,R,96,R,0,R,0,R,0,R,3,R,1,R,2,R,26,R,8,R,18,R,83,R,35,R,48,R,2,R,1,R,1,R,41,R,18,R,23,R,4,R,1,R,3,R,4,R,3,R,1,R,1,R,1,R,0,2021
224961,45,-2,1,R,1568,R,457,R,1111,R,6,R,4,R,2,R,59,R,21,R,38,R,287,R,58,R,229,R,582,R,153,R,429,R,2,R,0,R,2,R,569,R,192,R,377,R,28,R,9,R,19,R,26,R,15,R,11,R,9,R,5,R,4,2021
224961,51,-2,1,R,529,R,224,R,305,R,3,R,2,R,1,R,32,R,16,R,16,R,54,R,18,R,36,R,238,R,95,R,143,R,1,R,1,R,0,R,176,R,83,R,93,R,9,R,2,R,7,R,15,R,7,R,8,R,1,R,0,R,1,2021
224961,59,-2,1,R,171,R,69,R,102,R,1,R,1,R,0,R,9,R,8,R,1,R,26,R,8,R,18,R,47,R,19,R,28,R,0,R,0,R,0,R,83,R,31,R,52,R,3,R,1,R,2,R,2,R,1,R,1,R,0,R,0,R,0,2021
224961,60,-2,1,R,1397,R,388,R,1009,R,5,R,3,R,2,R,50,R,13,R,37,R,261,R,50,R,211,R,535,R,134,R,401,R,2,R,0,R,2,R,486,R,161,R,325,R,25,R,8,R,17,R,24,R,14,R,10,R,9,R,5,R,4,2021
225070,1,1,999,R,4101,R,1524,R,2577,R,174,R,71,R,103,R,82,R,28,R,54,R,363,R,123,R,240,R,622,R,243,R,379,R,13,R,8,R,5,R,2789,R,1034,R,1755,R,0,Z,0,R,0,R,35,R,10,R,25,R,23,R,7,R,16,2021
225070,2,2,1,R,4101,R,1524,R,2577,R,174,R,71,R,103,R,82,R,28,R,54,R,363,R,123,R,240,R,622,R,243,R,379,R,13,R,8,R,5,R,2789,R,1034,R,1755,R,0,Z,0,R,0,R,35,R,10,R,25,R,23,R,7,R,16,2021
225070,3,-2,1,R,3043,R,1088,R,1955,R,130,R,54,R,76,R,64,R,19,R,45,R,311,R,94,R,217,R,462,R,185,R,277,R,7,R,4,R,3,R,2025,R,718,R,1307,Z,0,Z,0,Z,0,R,21,R,7,R,14,R,23,R,7,R,16,2021
225070,4,-2,1,R,785,R,337,R,448,R,35,R,20,R,15,R,16,R,6,R,10,R,84,R,35,R,49,R,132,R,66,R,66,R,2,R,1,R,1,R,503,R,204,R,299,Z,0,Z,0,Z,0,R,8,R,4,R,4,R,5,R,1,R,4,2021
225070,5,-2,1,R,2258,R,751,R,1507,R,95,R,34,R,61,R,48,R,13,R,35,R,227,R,59,R,168,R,330,R,119,R,211,R,5,R,3,R,2,R,1522,R,514,R,1008,Z,0,Z,0,Z,0,R,13,R,3,R,10,R,18,R,6,R,12,2021
225070,11,-2,1,R,1058,R,436,R,622,R,44,R,17,R,27,R,18,R,9,R,9,R,52,R,29,R,23,R,160,R,58,R,102,R,6,R,4,R,2,R,764,R,316,R,448,R,0,Z,0,R,0,R,14,R,3,R,11,Z,0,Z,0,Z,0,2021
225070,19,-2,1,R,576,R,179,R,397,R,22,R,7,R,15,R,21,R,5,R,16,R,92,R,23,R,69,R,62,R,21,R,41,R,1,Z,0,R,1,R,369,R,119,R,250,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,5,R,2,R,3,2021
225070,20,-2,1,R,1682,R,572,R,1110,R,73,R,27,R,46,R,27,R,8,R,19,R,135,R,36,R,99,R,268,R,98,R,170,R,4,R,3,R,1,R,1153,R,395,R,758,Z,0,Z,0,Z,0,R,9,R,1,R,8,R,13,R,4,R,9,2021
225070,22,-2,1,R,1334,R,502,R,832,R,58,R,22,R,36,R,28,R,11,R,17,R,130,R,37,R,93,R,212,R,88,R,124,R,4,R,1,R,3,R,873,R,337,R,536,R,0,Z,0,R,0,R,12,R,2,R,10,R,17,R,4,R,13,2021
225070,23,-2,1,R,1272,R,478,R,794,R,56,R,22,R,34,R,27,R,10,R,17,R,126,R,36,R,90,R,208,R,86,R,122,R,3,R,1,R,2,R,826,R,317,R,509,Z,0,Z,0,Z,0,R,9,R,2,R,7,R,17,R,4,R,13,2021
225070,24,-2,1,R,377,R,152,R,225,R,17,R,8,R,9,R,9,R,4,R,5,R,38,R,14,R,24,R,61,R,29,R,32,R,1,R,1,Z,0,R,244,R,95,R,149,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,4,Z,0,R,4,2021
225070,25,-2,1,R,895,R,326,R,569,R,39,R,14,R,25,R,18,R,6,R,12,R,88,R,22,R,66,R,147,R,57,R,90,R,2,Z,0,R,2,R,582,R,222,R,360,Z,0,Z,0,Z,0,R,6,R,1,R,5,R,13,R,4,R,9,2021
225070,31,-2,1,R,62,R,24,R,38,R,2,Z,0,R,2,R,1,R,1,Z,0,R,4,R,1,R,3,R,4,R,2,R,2,R,1,Z,0,R,1,R,47,R,20,R,27,R,0,Z,0,R,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,2021
225070,39,-2,1,R,227,R,89,R,138,R,6,R,3,R,3,R,7,R,2,R,5,R,32,R,11,R,21,R,22,R,10,R,12,R,1,Z,0,R,1,R,153,R,61,R,92,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,5,R,2,R,3,2021
225070,40,-2,1,R,668,R,237,R,431,R,33,R,11,R,22,R,11,R,4,R,7,R,56,R,11,R,45,R,125,R,47,R,78,R,1,Z,0,R,1,R,429,R,161,R,268,Z,0,Z,0,Z,0,R,5,R,1,R,4,R,8,R,2,R,6,2021
225070,42,-2,1,R,2767,R,1022,R,1745,R,116,R,49,R,67,R,54,R,17,R,37,R,233,R,86,R,147,R,410,R,155,R,255,R,9,R,7,R,2,R,1916,R,697,R,1219,Z,0,Z,0,Z,0,R,23,R,8,R,15,R,6,R,3,R,3,2021
225070,43,-2,1,R,1771,R,610,R,1161,R,74,R,32,R,42,R,37,R,9,R,28,R,185,R,58,R,127,R,254,R,99,R,155,R,4,R,3,R,1,R,1199,R,401,R,798,Z,0,Z,0,Z,0,R,12,R,5,R,7,R,6,R,3,R,3,2021
225070,44,-2,1,R,408,R,185,R,223,R,18,R,12,R,6,R,7,R,2,R,5,R,46,R,21,R,25,R,71,R,37,R,34,R,1,Z,0,R,1,R,259,R,109,R,150,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,1,R,1,Z,0,2021
225070,45,-2,1,R,1363,R,425,R,938,R,56,R,20,R,36,R,30,R,7,R,23,R,139,R,37,R,102,R,183,R,62,R,121,R,3,R,3,Z,0,R,940,R,292,R,648,Z,0,Z,0,Z,0,R,7,R,2,R,5,R,5,R,2,R,3,2021
225070,51,-2,1,R,996,R,412,R,584,R,42,R,17,R,25,R,17,R,8,R,9,R,48,R,28,R,20,R,156,R,56,R,100,R,5,R,4,R,1,R,717,R,296,R,421,Z,0,Z,0,Z,0,R,11,R,3,R,8,Z,0,Z,0,Z,0,2021
225070,59,-2,1,R,349,R,90,R,259,R,16,R,4,R,12,R,14,R,3,R,11,R,60,R,12,R,48,R,40,R,11,R,29,Z,0,Z,0,Z,0,R,216,R,58,R,158,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,2021
225070,60,-2,1,R,1014,R,335,R,679,R,40,R,16,R,24,R,16,R,4,R,12,R,79,R,25,R,54,R,143,R,51,R,92,R,3,R,3,Z,0,R,724,R,234,R,490,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,5,R,2,R,3,2021
225308,1,1,999,R,6696,R,2762,R,3934,R,30,R,12,R,18,R,46,R,21,R,25,R,778,R,404,R,374,R,1674,R,660,R,1014,R,11,R,5,R,6,R,3413,R,1365,R,2048,R,196,R,35,R,161,R,506,R,243,R,263,R,42,R,17,R,25,2021
225308,2,2,1,R,6696,R,2762,R,3934,R,30,R,12,R,18,R,46,R,21,R,25,R,778,R,404,R,374,R,1674,R,660,R,1014,R,11,R,5,R,6,R,3413,R,1365,R,2048,R,196,R,35,R,161,R,506,R,243,R,263,R,42,R,17,R,25,2021
225308,3,-2,1,R,4399,R,1824,R,2575,R,20,R,9,R,11,R,25,R,15,R,10,R,679,R,371,R,308,R,956,R,377,R,579,R,9,R,3,R,6,R,2119,R,819,R,1300,R,169,R,25,R,144,R,380,R,188,R,192,R,42,R,17,R,25,2021
225308,4,-2,1,R,748,R,315,R,433,R,3,R,0,R,3,R,7,R,3,R,4,R,122,R,59,R,63,R,174,R,63,R,111,R,0,R,0,R,0,R,388,R,171,R,217,R,12,R,4,R,8,R,29,R,11,R,18,R,13,R,4,R,9,2021
