UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW,YEAR
223816,32,15,4,4,12A,R,36,R,10.0,R,26.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,R,3.0,R,1.0,R,2.0,R,14.0,R,5.0,R,9.0,Z,0.0,Z,0.0,Z,0.0,R,15.0,R,4.0,R,11.0,R,3.0,Z,0.0,R,3.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2024
223816,33,20,4,4,30,R,82,R,35.0,R,47.0,R,1.0,Z,0.0,R,1.0,R,1.0,R,1.0,Z,0.0,R,27.0,R,12.0,R,15.0,R,21.0,R,10.0,R,11.0,R,1.0,R,1.0,Z,0.0,R,24.0,R,9.0,R,15.0,R,3.0,R,1.0,R,2.0,R,4.0,R,1.0,R,3.0,Z,0.0,Z,0.0,Z,0.0,2024
223816,35,22,4,4,57,R,19,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2024
223816,36,23,4,4,55,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2024
223816,37,24,4,4,56,R,18,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2024
223816,47,31,4,4,22,R,47,R,21.0,R,26.0,Z,0.0,Z,0.0,Z,0.0,R,2.0,R,1.0,R,1.0,R,14.0,R,8.0,R,6.0,R,21.0,R,8.0,R,13.0,R,1.0,Z,0.0,R,1.0,R,7.0,R,3.0,R,4.0,R,1.0,R,1.0,Z,0.0,R,1.0,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,2024
223816,48,32,4,4,23,R,164,R,71.0,R,93.0,R,3.0,R,1.0,R,2.0,R,3.0,R,2.0,R,1.0,R,45.0,R,18.0,R,27.0,R,50.0,R,28.0,R,22.0,R,4.0,R,0.0,R,4.0,R,50.0,R,19.0,R,31.0,R,6.0,R,3.0,R,3.0,R,3.0,R,0.0,R,3.0,R,0.0,R,0.0,R,0.0,2024
223898,27,10,4,4,10,R,359,R,150.0,R,209.0,R,2.0,R,0.0,R,2.0,R,3.0,R,1.0,R,2.0,R,33.0,R,18.0,R,15.0,R,106.0,R,37.0,R,69.0,R,3.0,R,2.0,R,1.0,R,175.0,R,72.0,R,103.0,R,20.0,R,13.0,R,7.0,R,14.0,R,6.0,R,8.0,R,3.0,R,1.0,R,2.0,2024
223898,29,12,4,4,50,R,359,R,150.0,R,209.0,R,2.0,R,0.0,R,2.0,R,3.0,R,1.0,R,2.0,R,33.0,R,18.0,R,15.0,R,106.0,R,37.0,R,69.0,R,3.0,R,2.0,R,1.0,R,175.0,R,72.0,R,103.0,R,20.0,R,13.0,R,7.0,R,14.0,R,6.0,R,8.0,R,3.0,R,1.0,R,2.0,2024
223898,30,13,4,4,29A,R,107,R,34.0,R,73.0,R,1.0,R,0.0,R,1.0,R,2.0,R,1.0,R,1.0,R,1.0,R,0.0,R,1.0,R,37.0,R,10.0,R,27.0,R,1.0,R,1.0,R,0.0,R,60.0,R,18.0,R,42.0,R,2.0,R,2.0,R,0.0,R,3.0,R,2.0,R,1.0,R,0.0,R,0.0,R,0.0,2024
223898,31,14,4,4,11A,R,10,R,0.0,R,10.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,0.0,R,3.0,R,0.0,R,0.0,R,0.0,R,6.0,R,0.0,R,6.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,2024
223898,32,15,4,4,12A,R,97,R,34.0,R,63.0,R,1.0,R,0.0,R,1.0,R,2.0,R,1.0,R,1.0,R,1.0,R,0.0,R,1.0,R,34.0,R,10.0,R,24.0,R,1.0,R,1.0,R,0.0,R,54.0,R,18.0,R,36.0,R,2.0,R,2.0,R,0.0,R,2.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,2024
223898,33,20,4,4,30,R,83,R,46.0,R,37.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,11.0,R,9.0,R,2.0,R,21.0,R,10.0,R,11.0,R,1.0,R,1.0,R,0.0,R,42.0,R,21.0,R,21.0,R,6.0,R,4.0,R,2.0,R,2.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,2024
223898,35,22,4,4,57,R,76,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2024
223898,36,23,4,4,55,R,9,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2024
223898,37,24,4,4,56,R,67,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2024
223898,47,31,4,4,22,R,16,R,4.0,R,12.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,0.0,R,2.0,R,6.0,R,1.0,R,5.0,R,0.0,R,0.0,R,0.0,R,6.0,R,3.0,R,3.0,R,1.0,R,0.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,2024
223898,48,32,4,4,23,R,153,R,66.0,R,87.0,R,1.0,R,0.0,R,1.0,R,1.0,R,0.0,R,1.0,R,19.0,R,9.0,R,10.0,R,42.0,R,16.0,R,26.0,R,1.0,R,0.0,R,1.0,R,67.0,R,30.0,R,37.0,R,11.0,R,7.0,R,4.0,R,8.0,R,3.0,R,5.0,R,3.0,R,1.0,R,2.0,2024
223922,27,10,4,4,10,R,261,R,130.0,R,131.0,R,7.0,R,3.0,R,4.0,R,1.0,R,0.0,R,1.0,R,26.0,R,12.0,R,14.0,R,76.0,R,40.0,R,36.0,R,0.0,R,0.0,R,0.0,R,109.0,R,54.0,R,55.0,R,0.0,R,0.0,R,0.0,R,31.0,R,12.0,R,19.0,R,11.0,R,9.0,R,2.0,2024
223922,29,12,4,4,50,R,261,R,130.0,R,131.0,R,7.0,R,3.0,R,4.0,R,1.0,R,0.0,R,1.0,R,26.0,R,12.0,R,14.0,R,76.0,R,40.0,R,36.0,R,0.0,R,0.0,R,0.0,R,109.0,R,54.0,R,55.0,R,0.0,R,0.0,R,0.0,R,31.0,R,12.0,R,19.0,R,11.0,R,9.0,R,2.0,2024
223922,30,13,4,4,29A,R,106,R,50.0,R,56.0,R,4.0,R,2.0,R,2.0,R,1.0,R,0.0,R,1.0,R,5.0,R,0.0,R,5.0,R,36.0,R,16.0,R,20.0,R,0.0,R,0.0,R,0.0,R,56.0,R,30.0,R,26.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,2.0,R,2.0,2024
223922,31,14,4,4,11A,R,39,R,17.0,R,22.0,R,2.0,R,0.0,R,2.0,R,1.0,R,0.0,R,1.0,R,2.0,R,0.0,R,2.0,R,11.0,R,3.0,R,8.0,R,0.0,R,0.0,R,0.0,R,23.0,R,14.0,R,9.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2024
223922,32,15,4,4,12A,R,67,R,33.0,R,34.0,R,2.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,0.0,R,3.0,R,25.0,R,13.0,R,12.0,R,0.0,R,0.0,R,0.0,R,33.0,R,16.0,R,17.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,2.0,R,2.0,2024
223922,33,20,4,4,30,R,46,R,27.0,R,19.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,13.0,R,9.0,R,4.0,R,16.0,R,10.0,R,6.0,R,0.0,R,0.0,R,0.0,R,12.0,R,5.0,R,7.0,R,0.0,R,0.0,R,0.0,R,5.0,R,3.0,R,2.0,R,0.0,R,0.0,R,0.0,2024
223922,35,22,4,4,57,R,89,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2024
223922,36,23,4,4,55,R,27,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2024
223922,37,24,4,4,56,R,62,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2024
223922,47,31,4,4,22,R,4,R,0.0,R,4.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,2024
