UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW ,YEAR
225371,29,12,4,4,50 ,R,485,R,223.0,R,262.0,R,1.0,R,0.0,R,1.0,R,3.0,R,0.0,R,3.0,R,26.0,R,14.0,R,12.0,R,167.0,R,73.0,R,94.0,R,3.0,R,1.0,R,2.0,R,259.0,R,125.0,R,134.0,R,16.0,R,7.0,R,9.0,R,8.0,R,1.0,R,7.0,R,2.0,R,2.0,R,0.0,2021
225371,30,13,4,4,29A,R,153,R,70.0,R,83.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,5.0,R,4.0,R,1.0,R,52.0,R,18.0,R,34.0,R,3.0,R,1.0,R,2.0,R,88.0,R,46.0,R,42.0,R,3.0,R,1.0,R,2.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,2021
225371,31,14,4,4,11A,R,27,R,16.0,R,11.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,9.0,R,5.0,R,4.0,R,1.0,R,1.0,R,0.0,R,15.0,R,9.0,R,6.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2021
225371,32,15,4,4,12A,R,126,R,54.0,R,72.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,3.0,R,3.0,R,0.0,R,43.0,R,13.0,R,30.0,R,2.0,R,0.0,R,2.0,R,73.0,R,37.0,R,36.0,R,3.0,R,1.0,R,2.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,2021
225371,33,20,4,4,30 ,R,82,R,40.0,R,42.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,5.0,R,2.0,R,3.0,R,28.0,R,13.0,R,15.0,R,0.0,R,0.0,R,0.0,R,45.0,R,22.0,R,23.0,R,3.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2021
225371,35,22,4,4,57 ,R,98,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2021
225371,36,23,4,4,55 ,R,17,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2021
225371,37,24,4,4,56 ,R,81,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2021
225371,47,31,4,4,22 ,R,34,R,18.0,R,16.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,16.0,R,7.0,R,9.0,R,0.0,R,0.0,R,0.0,R,15.0,R,8.0,R,7.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2021
225371,48,32,4,4,23 ,R,216,R,95.0,R,121.0,R,1.0,R,0.0,R,1.0,R,1.0,R,0.0,R,1.0,R,14.0,R,6.0,R,8.0,R,71.0,R,35.0,R,36.0,R,0.0,R,0.0,R,0.0,R,111.0,R,49.0,R,62.0,R,9.0,R,2.0,R,7.0,R,7.0,R,1.0,R,6.0,R,2.0,R,2.0,R,0.0,2021
225414,2,12,1,1,999,R,228,R,107.0,R,121.0,R,1.0,R,0.0,R,1.0,R,24.0,R,10.0,R,14.0,R,12.0,R,4.0,R,8.0,R,78.0,R,35.0,R,43.0,R,0.0,R,0.0,R,0.0,R,101.0,R,52.0,R,49.0,R,9.0,R,4.0,R,5.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,2021
225414,3,13,1,1,999,R,121,R,50.0,R,71.0,R,1.0,R,0.0,R,1.0,R,13.0,R,4.0,R,9.0,R,8.0,R,2.0,R,6.0,R,35.0,R,13.0,R,22.0,R,0.0,R,0.0,R,0.0,R,56.0,R,27.0,R,29.0,R,7.0,R,3.0,R,4.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,2021
225414,4,20,1,1,999,R,69,R,35.0,R,34.0,R,0.0,R,0.0,R,0.0,R,6.0,R,3.0,R,3.0,R,3.0,R,1.0,R,2.0,R,30.0,R,16.0,R,14.0,R,0.0,R,0.0,R,0.0,R,27.0,R,13.0,R,14.0,R,2.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,2021
225414,6,10,2,2,10 ,R,228,R,107.0,R,121.0,R,1.0,R,0.0,R,1.0,R,24.0,R,10.0,R,14.0,R,12.0,R,4.0,R,8.0,R,78.0,R,35.0,R,43.0,R,0.0,R,0.0,R,0.0,R,101.0,R,52.0,R,49.0,R,9.0,R,4.0,R,5.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,2021
225414,8,12,2,2,50 ,R,228,R,107.0,R,121.0,R,1.0,R,0.0,R,1.0,R,24.0,R,10.0,R,14.0,R,12.0,R,4.0,R,8.0,R,78.0,R,35.0,R,43.0,R,0.0,R,0.0,R,0.0,R,101.0,R,52.0,R,49.0,R,9.0,R,4.0,R,5.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,2021
225414,9,13,2,2,29A,R,121,R,50.0,R,71.0,R,1.0,R,0.0,R,1.0,R,13.0,R,4.0,R,9.0,R,8.0,R,2.0,R,6.0,R,35.0,R,13.0,R,22.0,R,0.0,R,0.0,R,0.0,R,56.0,R,27.0,R,29.0,R,7.0,R,3.0,R,4.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,2021
225414,12,16,2,2,18A,R,121,R,50.0,R,71.0,R,1.0,R,0.0,R,1.0,R,13.0,R,4.0,R,9.0,R,8.0,R,2.0,R,6.0,R,35.0,R,13.0,R,22.0,R,0.0,R,0.0,R,0.0,R,56.0,R,27.0,R,29.0,R,7.0,R,3.0,R,4.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,2021
225414,13,17,2,2,19 ,R,67,R,27.0,R,40.0,R,0.0,R,0.0,R,0.0,R,6.0,R,0.0,R,6.0,R,3.0,R,1.0,R,2.0,R,18.0,R,7.0,R,11.0,R,0.0,R,0.0,R,0.0,R,36.0,R,17.0,R,19.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,2021
225414,14,18,2,2,20 ,R,38,R,13.0,R,25.0,R,0.0,R,0.0,R,0.0,R,4.0,R,1.0,R,3.0,R,5.0,R,1.0,R,4.0,R,13.0,R,6.0,R,7.0,R,0.0,R,0.0,R,0.0,R,13.0,R,4.0,R,9.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2021
225414,15,19,2,2,21 ,R,16,R,10.0,R,6.0,R,1.0,R,0.0,R,1.0,R,3.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,0.0,R,4.0,R,0.0,R,0.0,R,0.0,R,7.0,R,6.0,R,1.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2021
225414,16,20,2,2,30 ,R,69,R,35.0,R,34.0,R,0.0,R,0.0,R,0.0,R,6.0,R,3.0,R,3.0,R,3.0,R,1.0,R,2.0,R,30.0,R,16.0,R,14.0,R,0.0,R,0.0,R,0.0,R,27.0,R,13.0,R,14.0,R,2.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,2021
225414,41,31,1,1,999,R,14,R,4.0,R,10.0,R,0.0,R,0.0,R,0.0,R,2.0,R,0.0,R,2.0,R,1.0,R,1.0,R,0.0,R,5.0,R,1.0,R,4.0,R,0.0,R,0.0,R,0.0,R,5.0,R,2.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,2021
225414,42,32,1,1,999,R,24,R,18.0,R,6.0,R,0.0,R,0.0,R,0.0,R,3.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,8.0,R,5.0,R,3.0,R,0.0,R,0.0,R,0.0,R,13.0,R,10.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2021
225414,43,31,2,2,22 ,R,14,R,4.0,R,10.0,R,0.0,R,0.0,R,0.0,R,2.0,R,0.0,R,2.0,R,1.0,R,1.0,R,0.0,R,5.0,R,1.0,R,4.0,R,0.0,R,0.0,R,0.0,R,5.0,R,2.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,2021
225414,44,32,2,2,23 ,R,24,R,18.0,R,6.0,R,0.0,R,0.0,R,0.0,R,3.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,8.0,R,5.0,R,3.0,R,0.0,R,0.0,R,0.0,R,13.0,R,10.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2021
225423,27,10,4,4,10 ,R,4022,R,1859.0,R,2163.0,R,3.0,R,2.0,R,1.0,R,430.0,R,227.0,R,203.0,R,826.0,R,343.0,R,483.0,R,1629.0,R,708.0,R,921.0,R,2.0,R,2.0,R,0.0,R,428.0,R,219.0,R,209.0,R,82.0,R,38.0,R,44.0,R,89.0,R,50.0,R,39.0,R,533.0,R,270.0,R,263.0,2021
225423,29,12,4,4,50 ,R,4022,R,1859.0,R,2163.0,R,3.0,R,2.0,R,1.0,R,430.0,R,227.0,R,203.0,R,826.0,R,343.0,R,483.0,R,1629.0,R,708.0,R,921.0,R,2.0,R,2.0,R,0.0,R,428.0,R,219.0,R,209.0,R,82.0,R,38.0,R,44.0,R,89.0,R,50.0,R,39.0,R,533.0,R,270.0,R,263.0,2021
225423,30,13,4,4,29A,R,665,R,266.0,R,399.0,R,1.0,R,0.0,R,1.0,R,78.0,R,36.0,R,42.0,R,114.0,R,43.0,R,71.0,R,273.0,R,103.0,R,170.0,R,0.0,R,0.0,R,0.0,R,63.0,R,28.0,R,35.0,R,11.0,R,3.0,R,8.0,R,15.0,R,10.0,R,5.0,R,110.0,R,43.0,R,67.0,2021
225423,31,14,4,4,11A,R,122,R,84.0,R,38.0,R,0.0,R,0.0,R,0.0,R,10.0,R,6.0,R,4.0,R,31.0,R,20.0,R,11.0,R,56.0,R,40.0,R,16.0,R,0.0,R,0.0,R,0.0,R,9.0,R,7.0,R,2.0,R,4.0,R,1.0,R,3.0,R,4.0,R,3.0,R,1.0,R,8.0,R,7.0,R,1.0,2021
225423,32,15,4,4,12A,R,543,R,182.0,R,361.0,R,1.0,R,0.0,R,1.0,R,68.0,R,30.0,R,38.0,R,83.0,R,23.0,R,60.0,R,217.0,R,63.0,R,154.0,R,0.0,R,0.0,R,0.0,R,54.0,R,21.0,R,33.0,R,7.0,R,2.0,R,5.0,R,11.0,R,7.0,R,4.0,R,102.0,R,36.0,R,66.0,2021
225423,33,20,4,4,30 ,R,692,R,314.0,R,378.0,R,0.0,R,0.0,R,0.0,R,121.0,R,62.0,R,59.0,R,154.0,R,58.0,R,96.0,R,201.0,R,80.0,R,121.0,R,1.0,R,1.0,R,0.0,R,148.0,R,76.0,R,72.0,R,17.0,R,7.0,R,10.0,R,11.0,R,9.0,R,2.0,R,39.0,R,21.0,R,18.0,2021
225423,35,22,4,4,57 ,R,330,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2021
225423,36,23,4,4,55 ,R,105,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2021
225423,37,24,4,4,56 ,R,225,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2021
225423,47,31,4,4,22 ,R,374,R,158.0,R,216.0,R,0.0,R,0.0,R,0.0,R,58.0,R,31.0,R,27.0,R,66.0,R,26.0,R,40.0,R,164.0,R,56.0,R,108.0,R,0.0,R,0.0,R,0.0,R,33.0,R,16.0,R,17.0,R,8.0,R,6.0,R,2.0,R,4.0,R,0.0,R,4.0,R,41.0,R,23.0,R,18.0,2021
225423,48,32,4,4,23 ,R,2291,R,1121.0,R,1170.0,R,2.0,R,2.0,R,0.0,R,173.0,R,98.0,R,75.0,R,492.0,R,216.0,R,276.0,R,991.0,R,469.0,R,522.0,R,1.0,R,1.0,R,0.0,R,184.0,R,99.0,R,85.0,R,46.0,R,22.0,R,24.0,R,59.0,R,31.0,R,28.0,R,343.0,R,183.0,R,160.0,2021
225432,2,12,1,1,999,R,790,R,335.0,R,455.0,R,0.0,R,0.0,R,0.0,R,105.0,R,50.0,R,55.0,R,62.0,R,29.0,R,33.0,R,511.0,R,201.0,R,310.0,R,0.0,R,0.0,R,0.0,R,51.0,R,27.0,R,24.0,R,5.0,R,3.0,R,2.0,R,7.0,R,5.0,R,2.0,R,49.0,R,20.0,R,29.0,2021
225432,3,13,1,1,999,R,239,R,73.0,R,166.0,R,0.0,R,0.0,R,0.0,R,29.0,R,11.0,R,18.0,R,18.0,R,8.0,R,10.0,R,158.0,R,45.0,R,113.0,R,0.0,R,0.0,R,0.0,R,16.0,R,5.0,R,11.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,16.0,R,2.0,R,14.0,2021
225432,4,20,1,1,999,R,312,R,137.0,R,175.0,R,0.0,R,0.0,R,0.0,R,54.0,R,26.0,R,28.0,R,27.0,R,13.0,R,14.0,R,195.0,R,78.0,R,117.0,R,0.0,R,0.0,R,0.0,R,22.0,R,13.0,R,9.0,R,3.0,R,1.0,R,2.0,R,3.0,R,2.0,R,1.0,R,8.0,R,4.0,R,4.0,2021
225432,6,10,2,2,10 ,R,790,R,335.0,R,455.0,R,0.0,R,0.0,R,0.0,R,105.0,R,50.0,R,55.0,R,62.0,R,29.0,R,33.0,R,511.0,R,201.0,R,310.0,R,0.0,R,0.0,R,0.0,R,51.0,R,27.0,R,24.0,R,5.0,R,3.0,R,2.0,R,7.0,R,5.0,R,2.0,R,49.0,R,20.0,R,29.0,2021
225432,8,12,2,2,50 ,R,790,R,335.0,R,455.0,R,0.0,R,0.0,R,0.0,R,105.0,R,50.0,R,55.0,R,62.0,R,29.0,R,33.0,R,511.0,R,201.0,R,310.0,R,0.0,R,0.0,R,0.0,R,51.0,R,27.0,R,24.0,R,5.0,R,3.0,R,2.0,R,7.0,R,5.0,R,2.0,R,49.0,R,20.0,R,29.0,2021
225432,9,13,2,2,29A,R,239,R,73.0,R,166.0,R,0.0,R,0.0,R,0.0,R,29.0,R,11.0,R,18.0,R,18.0,R,8.0,R,10.0,R,158.0,R,45.0,R,113.0,R,0.0,R,0.0,R,0.0,R,16.0,R,5.0,R,11.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,16.0,R,2.0,R,14.0,2021
225432,12,16,2,2,18A,R,239,R,73.0,R,166.0,R,0.0,R,0.0,R,0.0,R,29.0,R,11.0,R,18.0,R,18.0,R,8.0,R,10.0,R,158.0,R,45.0,R,113.0,R,0.0,R,0.0,R,0.0,R,16.0,R,5.0,R,11.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,16.0,R,2.0,R,14.0,2021
225432,13,17,2,2,19 ,R,80,R,20.0,R,60.0,R,0.0,R,0.0,R,0.0,R,13.0,R,4.0,R,9.0,R,5.0,R,0.0,R,5.0,R,50.0,R,14.0,R,36.0,R,0.0,R,0.0,R,0.0,R,7.0,R,1.0,R,6.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,5.0,R,1.0,R,4.0,2021
225432,14,18,2,2,20 ,R,103,R,31.0,R,72.0,R,0.0,R,0.0,R,0.0,R,9.0,R,4.0,R,5.0,R,8.0,R,5.0,R,3.0,R,69.0,R,17.0,R,52.0,R,0.0,R,0.0,R,0.0,R,8.0,R,3.0,R,5.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,7.0,R,0.0,R,7.0,2021
225432,15,19,2,2,21 ,R,56,R,22.0,R,34.0,R,0.0,R,0.0,R,0.0,R,7.0,R,3.0,R,4.0,R,5.0,R,3.0,R,2.0,R,39.0,R,14.0,R,25.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,1.0,R,3.0,2021
225432,16,20,2,2,30 ,R,312,R,137.0,R,175.0,R,0.0,R,0.0,R,0.0,R,54.0,R,26.0,R,28.0,R,27.0,R,13.0,R,14.0,R,195.0,R,78.0,R,117.0,R,0.0,R,0.0,R,0.0,R,22.0,R,13.0,R,9.0,R,3.0,R,1.0,R,2.0,R,3.0,R,2.0,R,1.0,R,8.0,R,4.0,R,4.0,2021
225432,41,31,1,1,999,R,62,R,29.0,R,33.0,R,0.0,R,0.0,R,0.0,R,9.0,R,8.0,R,1.0,R,3.0,R,2.0,R,1.0,R,42.0,R,14.0,R,28.0,R,0.0,R,0.0,R,0.0,R,6.0,R,4.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,2021
225432,42,32,1,1,999,R,177,R,96.0,R,81.0,R,0.0,R,0.0,R,0.0,R,13.0,R,5.0,R,8.0,R,14.0,R,6.0,R,8.0,R,116.0,R,64.0,R,52.0,R,0.0,R,0.0,R,0.0,R,7.0,R,5.0,R,2.0,R,2.0,R,2.0,R,0.0,R,2.0,R,1.0,R,1.0,R,23.0,R,13.0,R,10.0,2021
225432,43,31,2,2,22 ,R,62,R,29.0,R,33.0,R,0.0,R,0.0,R,0.0,R,9.0,R,8.0,R,1.0,R,3.0,R,2.0,R,1.0,R,42.0,R,14.0,R,28.0,R,0.0,R,0.0,R,0.0,R,6.0,R,4.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,2021
225432,44,32,2,2,23 ,R,177,R,96.0,R,81.0,R,0.0,R,0.0,R,0.0,R,13.0,R,5.0,R,8.0,R,14.0,R,6.0,R,8.0,R,116.0,R,64.0,R,52.0,R,0.0,R,0.0,R,0.0,R,7.0,R,5.0,R,2.0,R,2.0,R,2.0,R,0.0,R,2.0,R,1.0,R,1.0,R,23.0,R,13.0,R,10.0,2021
225502,2,12,1,1,999,R,285,R,142.0,R,143.0,R,1.0,R,0.0,R,1.0,R,7.0,R,3.0,R,4.0,R,73.0,R,34.0,R,39.0,R,139.0,R,69.0,R,70.0,R,0.0,R,0.0,R,0.0,R,53.0,R,31.0,R,22.0,R,5.0,R,2.0,R,3.0,R,2.0,R,0.0,R,2.0,R,5.0,R,3.0,R,2.0,2021
225502,3,13,1,1,999,R,62,R,26.0,R,36.0,R,1.0,Z,0.0,R,1.0,R,1.0,Z,0.0,R,1.0,R,12.0,R,7.0,R,5.0,R,35.0,R,15.0,R,20.0,Z,0.0,Z,0.0,Z,0.0,R,10.0,R,3.0,R,7.0,R,2.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,2021
225502,4,20,1,1,999,R,103,R,54.0,R,49.0,Z,0.0,Z,0.0,Z,0.0,R,4.0,R,1.0,R,3.0,R,23.0,R,9.0,R,14.0,R,53.0,R,28.0,R,25.0,Z,0.0,Z,0.0,Z,0.0,R,21.0,R,15.0,R,6.0,R,2.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2021
225502,6,10,2,2,10 ,R,285,R,142.0,R,143.0,R,1.0,R,0.0,R,1.0,R,7.0,R,3.0,R,4.0,R,73.0,R,34.0,R,39.0,R,139.0,R,69.0,R,70.0,R,0.0,R,0.0,R,0.0,R,53.0,R,31.0,R,22.0,R,5.0,R,2.0,R,3.0,R,2.0,R,0.0,R,2.0,R,5.0,R,3.0,R,2.0,2021
225502,8,12,2,2,50 ,R,285,R,142.0,R,143.0,R,1.0,R,0.0,R,1.0,R,7.0,R,3.0,R,4.0,R,73.0,R,34.0,R,39.0,R,139.0,R,69.0,R,70.0,R,0.0,R,0.0,R,0.0,R,53.0,R,31.0,R,22.0,R,5.0,R,2.0,R,3.0,R,2.0,R,0.0,R,2.0,R,5.0,R,3.0,R,2.0,2021
225502,9,13,2,2,29A,R,62,R,26.0,R,36.0,R,1.0,Z,0.0,R,1.0,R,1.0,Z,0.0,R,1.0,R,12.0,R,7.0,R,5.0,R,35.0,R,15.0,R,20.0,Z,0.0,Z,0.0,Z,0.0,R,10.0,R,3.0,R,7.0,R,2.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,2021
225502,12,16,2,2,18A,R,62,R,26.0,R,36.0,R,1.0,Z,0.0,R,1.0,R,1.0,Z,0.0,R,1.0,R,12.0,R,7.0,R,5.0,R,35.0,R,15.0,R,20.0,Z,0.0,Z,0.0,Z,0.0,R,10.0,R,3.0,R,7.0,R,2.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,2021
225502,13,17,2,2,19 ,R,23,R,8.0,R,15.0,R,1.0,Z,0.0,R,1.0,R,1.0,Z,0.0,R,1.0,R,1.0,Z,0.0,R,1.0,R,15.0,R,7.0,R,8.0,Z,0.0,Z,0.0,Z,0.0,R,3.0,R,1.0,R,2.0,R,1.0,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,2021
225502,14,18,2,2,20 ,R,22,R,9.0,R,13.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,4.0,R,2.0,R,2.0,R,12.0,R,5.0,R,7.0,Z,0.0,Z,0.0,Z,0.0,R,5.0,R,1.0,R,4.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2021
225502,15,19,2,2,21 ,R,17,R,9.0,R,8.0,R,0.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,7.0,R,5.0,R,2.0,R,8.0,R,3.0,R,5.0,Z,0.0,Z,0.0,Z,0.0,R,2.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,Z,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,R,0.0,2021
225502,16,20,2,2,30 ,R,103,R,54.0,R,49.0,Z,0.0,Z,0.0,Z,0.0,R,4.0,R,1.0,R,3.0,R,23.0,R,9.0,R,14.0,R,53.0,R,28.0,R,25.0,Z,0.0,Z,0.0,Z,0.0,R,21.0,R,15.0,R,6.0,R,2.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2021
225502,41,31,1,1,999,R,7,R,1.0,R,6.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,2.0,Z,0.0,R,2.0,R,3.0,R,1.0,R,2.0,Z,0.0,Z,0.0,Z,0.0,R,2.0,Z,0.0,R,2.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2021
225502,42,32,1,1,999,R,113,R,61.0,R,52.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,36.0,R,18.0,R,18.0,R,48.0,R,25.0,R,23.0,R,0.0,R,0.0,R,0.0,R,20.0,R,13.0,R,7.0,R,1.0,R,0.0,R,1.0,R,2.0,R,0.0,R,2.0,R,4.0,R,3.0,R,1.0,2021
225502,43,31,2,2,22 ,R,7,R,1.0,R,6.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,2.0,Z,0.0,R,2.0,R,3.0,R,1.0,R,2.0,Z,0.0,Z,0.0,Z,0.0,R,2.0,Z,0.0,R,2.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2021
225502,44,32,2,2,23 ,R,113,R,61.0,R,52.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,36.0,R,18.0,R,18.0,R,48.0,R,25.0,R,23.0,R,0.0,R,0.0,R,0.0,R,20.0,R,13.0,R,7.0,R,1.0,R,0.0,R,1.0,R,2.0,R,0.0,R,2.0,R,4.0,R,3.0,R,1.0,2021
225511,2,12,1,1,999,R,4010,R,2088.0,R,1922.0,R,11.0,R,7.0,R,4.0,R,1159.0,R,579.0,R,580.0,R,422.0,R,208.0,R,214.0,R,1184.0,R,631.0,R,553.0,R,9.0,R,4.0,R,5.0,R,846.0,R,470.0,R,376.0,R,148.0,R,70.0,R,78.0,R,37.0,R,17.0,R,20.0,R,194.0,R,102.0,R,92.0,2021
225511,3,13,1,1,999,R,2488,R,1178.0,R,1310.0,R,7.0,R,4.0,R,3.0,R,810.0,R,381.0,R,429.0,R,229.0,R,95.0,R,134.0,R,689.0,R,323.0,R,366.0,R,7.0,R,4.0,R,3.0,R,498.0,R,263.0,R,235.0,R,90.0,R,33.0,R,57.0,R,24.0,R,8.0,R,16.0,R,134.0,R,67.0,R,67.0,2021
225511,4,20,1,1,999,R,349,R,214.0,R,135.0,R,0.0,R,0.0,R,0.0,R,101.0,R,56.0,R,45.0,R,43.0,R,25.0,R,18.0,R,113.0,R,75.0,R,38.0,R,1.0,R,0.0,R,1.0,R,74.0,R,48.0,R,26.0,R,13.0,R,7.0,R,6.0,R,4.0,R,3.0,R,1.0,R,0.0,R,0.0,R,0.0,2021
225511,6,10,2,2,10 ,R,4010,R,2088.0,R,1922.0,R,11.0,R,7.0,R,4.0,R,1159.0,R,579.0,R,580.0,R,422.0,R,208.0,R,214.0,R,1184.0,R,631.0,R,553.0,R,9.0,R,4.0,R,5.0,R,846.0,R,470.0,R,376.0,R,148.0,R,70.0,R,78.0,R,37.0,R,17.0,R,20.0,R,194.0,R,102.0,R,92.0,2021
