UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN,YEAR
227386,5,-2,1,R,1660,R,383,R,1277,R,6,R,1,R,5,R,7,R,1,R,6,R,420,R,57,R,363,R,263,R,76,R,187,Z,0,Z,0,Z,0,R,909,R,233,R,676,R,36,R,11,R,25,Z,0,Z,0,Z,0,R,19,R,4,R,15,A,,A,,A,,A,,2023
227386,11,-2,1,R,1062,R,461,R,601,R,3,R,2,R,1,R,21,R,9,R,12,R,113,R,40,R,73,R,248,R,109,R,139,Z,0,Z,0,Z,0,R,637,R,279,R,358,R,40,R,22,R,18,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,2023
227386,19,-2,1,R,311,R,82,R,229,R,2,R,1,R,1,R,1,Z,0,R,1,R,85,R,13,R,72,R,48,R,16,R,32,Z,0,Z,0,Z,0,R,160,R,48,R,112,R,9,R,3,R,6,Z,0,Z,0,Z,0,R,6,R,1,R,5,A,,A,,A,,A,,2023
227386,20,-2,1,R,1349,R,301,R,1048,R,4,Z,0,R,4,R,6,R,1,R,5,R,335,R,44,R,291,R,215,R,60,R,155,Z,0,Z,0,Z,0,R,749,R,185,R,564,R,27,R,8,R,19,Z,0,Z,0,Z,0,R,13,R,3,R,10,A,,A,,A,,A,,2023
227386,21,-2,999,R,1054,R,366,R,688,R,4,R,2,R,2,R,3,R,1,R,2,R,201,R,50,R,151,R,220,R,84,R,136,Z,0,Z,0,Z,0,R,573,R,208,R,365,R,23,R,7,R,16,Z,0,Z,0,Z,0,R,30,R,14,R,16,A,,A,,A,,A,,2023
227386,22,-2,1,R,1054,R,366,R,688,R,4,R,2,R,2,R,3,R,1,R,2,R,201,R,50,R,151,R,220,R,84,R,136,Z,0,Z,0,Z,0,R,573,R,208,R,365,R,23,R,7,R,16,Z,0,Z,0,Z,0,R,30,R,14,R,16,A,,A,,A,,A,,2023
227386,23,-2,1,R,973,R,327,R,646,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,192,R,46,R,146,R,199,R,72,R,127,Z,0,Z,0,Z,0,R,526,R,186,R,340,R,22,R,7,R,15,Z,0,Z,0,Z,0,R,30,R,14,R,16,A,,A,,A,,A,,2023
227386,24,-2,1,R,308,R,125,R,183,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,51,R,15,R,36,R,77,R,29,R,48,Z,0,Z,0,Z,0,R,160,R,68,R,92,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,13,R,10,R,3,A,,A,,A,,A,,2023
227386,25,-2,1,R,665,R,202,R,463,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,141,R,31,R,110,R,122,R,43,R,79,Z,0,Z,0,Z,0,R,366,R,118,R,248,R,18,R,5,R,13,Z,0,Z,0,Z,0,R,17,R,4,R,13,A,,A,,A,,A,,2023
227386,31,-2,1,R,81,R,39,R,42,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,9,R,4,R,5,R,21,R,12,R,9,Z,0,Z,0,Z,0,R,47,R,22,R,25,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,2023
227386,39,-2,1,R,152,R,52,R,100,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,40,R,10,R,30,R,30,R,10,R,20,Z,0,Z,0,Z,0,R,69,R,28,R,41,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,6,R,1,R,5,A,,A,,A,,A,,2023
227386,40,-2,1,R,513,R,150,R,363,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,101,R,21,R,80,R,92,R,33,R,59,Z,0,Z,0,Z,0,R,297,R,90,R,207,R,12,R,3,R,9,Z,0,Z,0,Z,0,R,11,R,3,R,8,A,,A,,A,,A,,2023
227386,41,-2,999,R,2069,R,631,R,1438,R,10,R,3,R,7,R,25,R,9,R,16,R,402,R,66,R,336,R,385,R,136,R,249,Z,0,Z,0,Z,0,R,1186,R,389,R,797,R,59,R,28,R,31,Z,0,Z,0,Z,0,R,2,Z,0,R,2,A,,A,,A,,A,,2023
227386,42,-2,1,R,2069,R,631,R,1438,R,10,R,3,R,7,R,25,R,9,R,16,R,402,R,66,R,336,R,385,R,136,R,249,Z,0,Z,0,Z,0,R,1186,R,389,R,797,R,59,R,28,R,31,Z,0,Z,0,Z,0,R,2,Z,0,R,2,A,,A,,A,,A,,2023
227386,43,-2,1,R,1088,R,209,R,879,R,7,R,1,R,6,R,7,R,1,R,6,R,298,R,30,R,268,R,158,R,39,R,119,Z,0,Z,0,Z,0,R,596,R,132,R,464,R,20,R,6,R,14,Z,0,Z,0,Z,0,R,2,Z,0,R,2,A,,A,,A,,A,,2023
227386,44,-2,1,R,93,R,28,R,65,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,19,R,4,R,15,R,17,R,6,R,11,Z,0,Z,0,Z,0,R,53,R,17,R,36,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,2023
227386,45,-2,1,R,995,R,181,R,814,R,5,Z,0,R,5,R,7,R,1,R,6,R,279,R,26,R,253,R,141,R,33,R,108,Z,0,Z,0,Z,0,R,543,R,115,R,428,R,18,R,6,R,12,Z,0,Z,0,Z,0,R,2,Z,0,R,2,A,,A,,A,,A,,2023
227386,51,-2,1,R,981,R,422,R,559,R,3,R,2,R,1,R,18,R,8,R,10,R,104,R,36,R,68,R,227,R,97,R,130,Z,0,Z,0,Z,0,R,590,R,257,R,333,R,39,R,22,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,2023
227386,59,-2,1,R,159,R,30,R,129,R,1,Z,0,R,1,R,1,Z,0,R,1,R,45,R,3,R,42,R,18,R,6,R,12,Z,0,Z,0,Z,0,R,91,R,20,R,71,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,2023
227386,60,-2,1,R,836,R,151,R,685,R,4,Z,0,R,4,R,6,R,1,R,5,R,234,R,23,R,211,R,123,R,27,R,96,Z,0,Z,0,Z,0,R,452,R,95,R,357,R,15,R,5,R,10,Z,0,Z,0,Z,0,R,2,Z,0,R,2,A,,A,,A,,A,,2023
227401,1,1,999,R,6433,R,2308,R,4125,R,80,R,29,R,51,R,78,R,25,R,53,R,683,R,232,R,451,R,1355,R,489,R,866,R,12,R,4,R,8,R,3881,R,1406,R,2475,R,232,R,71,R,161,R,54,R,22,R,32,R,58,R,30,R,28,R,0.0,A,,R,0.0,R,6433.0,2023
227401,2,2,1,R,6433,R,2308,R,4125,R,80,R,29,R,51,R,78,R,25,R,53,R,683,R,232,R,451,R,1355,R,489,R,866,R,12,R,4,R,8,R,3881,R,1406,R,2475,R,232,R,71,R,161,R,54,R,22,R,32,R,58,R,30,R,28,R,0.0,A,,R,0.0,R,6433.0,2023
227401,3,-2,1,R,4245,R,1431,R,2814,R,63,R,25,R,38,R,47,R,14,R,33,R,478,R,163,R,315,R,854,R,293,R,561,R,9,R,2,R,7,R,2574,R,853,R,1721,R,144,R,40,R,104,R,28,R,14,R,14,R,48,R,27,R,21,A,,A,,A,,A,,2023
227401,4,-2,1,R,916,R,378,R,538,R,13,R,7,R,6,R,9,R,4,R,5,R,99,R,49,R,50,R,217,R,87,R,130,R,3,Z,0,R,3,R,515,R,196,R,319,R,36,R,17,R,19,R,5,R,4,R,1,R,19,R,14,R,5,A,,A,,A,,A,,2023
227401,5,-2,1,R,3329,R,1053,R,2276,R,50,R,18,R,32,R,38,R,10,R,28,R,379,R,114,R,265,R,637,R,206,R,431,R,6,R,2,R,4,R,2059,R,657,R,1402,R,108,R,23,R,85,R,23,R,10,R,13,R,29,R,13,R,16,A,,A,,A,,A,,2023
227401,11,-2,1,R,2188,R,877,R,1311,R,17,R,4,R,13,R,31,R,11,R,20,R,205,R,69,R,136,R,501,R,196,R,305,R,3,R,2,R,1,R,1307,R,553,R,754,R,88,R,31,R,57,R,26,R,8,R,18,R,10,R,3,R,7,A,,A,,A,,A,,2023
227401,19,-2,1,R,634,R,210,R,424,R,13,R,6,R,7,R,10,R,2,R,8,R,82,R,27,R,55,R,110,R,39,R,71,R,2,R,1,R,1,R,382,R,125,R,257,R,28,R,8,R,20,R,6,R,2,R,4,R,1,Z,0,R,1,A,,A,,A,,A,,2023
227401,20,-2,1,R,2695,R,843,R,1852,R,37,R,12,R,25,R,28,R,8,R,20,R,297,R,87,R,210,R,527,R,167,R,360,R,4,R,1,R,3,R,1677,R,532,R,1145,R,80,R,15,R,65,R,17,R,8,R,9,R,28,R,13,R,15,A,,A,,A,,A,,2023
227401,21,-2,999,R,2025,R,794,R,1231,R,22,R,12,R,10,R,21,R,7,R,14,R,236,R,102,R,134,R,446,R,174,R,272,R,4,Z,0,R,4,R,1194,R,449,R,745,R,64,R,23,R,41,R,9,R,6,R,3,R,29,R,21,R,8,A,,A,,A,,A,,2023
227401,22,-2,1,R,2025,R,794,R,1231,R,22,R,12,R,10,R,21,R,7,R,14,R,236,R,102,R,134,R,446,R,174,R,272,R,4,Z,0,R,4,R,1194,R,449,R,745,R,64,R,23,R,41,R,9,R,6,R,3,R,29,R,21,R,8,A,,A,,A,,A,,2023
227401,23,-2,1,R,1894,R,747,R,1147,R,22,R,12,R,10,R,20,R,7,R,13,R,228,R,101,R,127,R,402,R,155,R,247,R,4,Z,0,R,4,R,1117,R,422,R,695,R,63,R,23,R,40,R,9,R,6,R,3,R,29,R,21,R,8,A,,A,,A,,A,,2023
227401,24,-2,1,R,565,R,267,R,298,R,9,R,5,R,4,R,5,R,2,R,3,R,66,R,37,R,29,R,129,R,62,R,67,R,2,Z,0,R,2,R,313,R,134,R,179,R,22,R,10,R,12,R,4,R,4,Z,0,R,15,R,13,R,2,A,,A,,A,,A,,2023
227401,25,-2,1,R,1329,R,480,R,849,R,13,R,7,R,6,R,15,R,5,R,10,R,162,R,64,R,98,R,273,R,93,R,180,R,2,Z,0,R,2,R,804,R,288,R,516,R,41,R,13,R,28,R,5,R,2,R,3,R,14,R,8,R,6,A,,A,,A,,A,,2023
227401,31,-2,1,R,131,R,47,R,84,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,8,R,1,R,7,R,44,R,19,R,25,Z,0,Z,0,Z,0,R,77,R,27,R,50,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,2023
227401,39,-2,1,R,263,R,103,R,160,R,5,R,3,R,2,R,4,R,2,R,2,R,41,R,15,R,26,R,45,R,17,R,28,R,1,Z,0,R,1,R,154,R,60,R,94,R,11,R,5,R,6,R,2,R,1,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,,2023
227401,40,-2,1,R,1066,R,377,R,689,R,8,R,4,R,4,R,11,R,3,R,8,R,121,R,49,R,72,R,228,R,76,R,152,R,1,Z,0,R,1,R,650,R,228,R,422,R,30,R,8,R,22,R,3,R,1,R,2,R,14,R,8,R,6,A,,A,,A,,A,,2023
227401,41,-2,999,R,4408,R,1514,R,2894,R,58,R,17,R,41,R,57,R,18,R,39,R,447,R,130,R,317,R,909,R,315,R,594,R,8,R,4,R,4,R,2687,R,957,R,1730,R,168,R,48,R,120,R,45,R,16,R,29,R,29,R,9,R,20,A,,A,,A,,A,,2023
227401,42,-2,1,R,4408,R,1514,R,2894,R,58,R,17,R,41,R,57,R,18,R,39,R,447,R,130,R,317,R,909,R,315,R,594,R,8,R,4,R,4,R,2687,R,957,R,1730,R,168,R,48,R,120,R,45,R,16,R,29,R,29,R,9,R,20,A,,A,,A,,A,,2023
227401,43,-2,1,R,2351,R,684,R,1667,R,41,R,13,R,28,R,27,R,7,R,20,R,250,R,62,R,188,R,452,R,138,R,314,R,5,R,2,R,3,R,1457,R,431,R,1026,R,81,R,17,R,64,R,19,R,8,R,11,R,19,R,6,R,13,A,,A,,A,,A,,2023
227401,44,-2,1,R,351,R,111,R,240,R,4,R,2,R,2,R,4,R,2,R,2,R,33,R,12,R,21,R,88,R,25,R,63,R,1,Z,0,R,1,R,202,R,62,R,140,R,14,R,7,R,7,R,1,Z,0,R,1,R,4,R,1,R,3,A,,A,,A,,A,,2023
227401,45,-2,1,R,2000,R,573,R,1427,R,37,R,11,R,26,R,23,R,5,R,18,R,217,R,50,R,167,R,364,R,113,R,251,R,4,R,2,R,2,R,1255,R,369,R,886,R,67,R,10,R,57,R,18,R,8,R,10,R,15,R,5,R,10,A,,A,,A,,A,,2023
227401,51,-2,1,R,2057,R,830,R,1227,R,17,R,4,R,13,R,30,R,11,R,19,R,197,R,68,R,129,R,457,R,177,R,280,R,3,R,2,R,1,R,1230,R,526,R,704,R,87,R,31,R,56,R,26,R,8,R,18,R,10,R,3,R,7,A,,A,,A,,A,,2023
227401,59,-2,1,R,371,R,107,R,264,R,8,R,3,R,5,R,6,Z,0,R,6,R,41,R,12,R,29,R,65,R,22,R,43,R,1,R,1,Z,0,R,228,R,65,R,163,R,17,R,3,R,14,R,4,R,1,R,3,R,1,Z,0,R,1,A,,A,,A,,A,,2023
227401,60,-2,1,R,1629,R,466,R,1163,R,29,R,8,R,21,R,17,R,5,R,12,R,176,R,38,R,138,R,299,R,91,R,208,R,3,R,1,R,2,R,1027,R,304,R,723,R,50,R,7,R,43,R,14,R,7,R,7,R,14,R,5,R,9,A,,A,,A,,A,,2023
227526,1,1,999,R,10095,R,3319,R,6776,R,18,R,6,R,12,R,108,R,58,R,50,R,8417,R,2633,R,5784,R,809,R,308,R,501,R,5,Z,0,R,5,R,148,R,72,R,76,R,272,R,77,R,195,R,77,R,30,R,47,R,241,R,135,R,106,R,0.0,A,,R,0.0,R,10095.0,2023
227526,2,2,1,R,8831,R,2872,R,5959,R,18,R,6,R,12,R,77,R,44,R,33,R,7506,R,2359,R,5147,R,732,R,275,R,457,R,4,Z,0,R,4,R,109,R,52,R,57,R,247,R,68,R,179,R,40,R,15,R,25,R,98,R,53,R,45,R,0.0,A,,R,0.0,R,8831.0,2023
227526,3,-2,1,R,8831,R,2872,R,5959,R,18,R,6,R,12,R,77,R,44,R,33,R,7506,R,2359,R,5147,R,732,R,275,R,457,R,4,Z,0,R,4,R,109,R,52,R,57,R,247,R,68,R,179,R,40,R,15,R,25,R,98,R,53,R,45,A,,A,,A,,A,,2023
227526,4,-2,1,R,1828,R,564,R,1264,R,2,R,0,R,2,R,12,R,7,R,5,R,1562,R,487,R,1075,R,140,R,35,R,105,Z,0,Z,0,Z,0,R,22,R,12,R,10,R,73,R,16,R,57,R,16,R,6,R,10,R,1,R,1,Z,0,A,,A,,A,,A,,2023
227526,5,-2,1,R,7003,R,2308,R,4695,R,16,R,6,R,10,R,65,R,37,R,28,R,5944,R,1872,R,4072,R,592,R,240,R,352,R,4,Z,0,R,4,R,87,R,40,R,47,R,174,R,52,R,122,R,24,R,9,R,15,R,97,R,52,R,45,A,,A,,A,,A,,2023
227526,12,4,3,R,1264,R,447,R,817,Z,0,Z,0,Z,0,R,31,R,14,R,17,R,911,R,274,R,637,R,77,R,33,R,44,R,1,Z,0,R,1,R,39,R,20,R,19,R,25,R,9,R,16,R,37,R,15,R,22,R,143,R,82,R,61,R,0.0,A,,R,0.0,R,1264.0,2023
227526,19,-2,1,R,738,R,312,R,426,R,5,R,2,R,3,R,16,R,12,R,4,R,549,R,227,R,322,R,90,R,38,R,52,Z,0,Z,0,Z,0,R,29,R,12,R,17,R,35,R,15,R,20,R,6,R,3,R,3,R,8,R,3,R,5,A,,A,,A,,A,,2023
227526,20,-2,1,R,6265,R,1996,R,4269,R,11,R,4,R,7,R,49,R,25,R,24,R,5395,R,1645,R,3750,R,502,R,202,R,300,R,4,Z,0,R,4,R,58,R,28,R,30,R,139,R,37,R,102,R,18,R,6,R,12,R,89,R,49,R,40,A,,A,,A,,A,,2023
227526,21,-2,999,R,8520,R,2772,R,5748,R,17,R,6,R,11,R,67,R,30,R,37,R,7178,R,2238,R,4940,R,665,R,252,R,413,R,5,Z,0,R,5,R,100,R,45,R,55,R,240,R,67,R,173,R,52,R,23,R,29,R,196,R,111,R,85,A,,A,,A,,A,,2023
227526,22,-2,1,R,7787,R,2499,R,5288,R,17,R,6,R,11,R,53,R,25,R,28,R,6671,R,2081,R,4590,R,612,R,227,R,385,R,4,Z,0,R,4,R,84,R,38,R,46,R,222,R,60,R,162,R,34,R,13,R,21,R,90,R,49,R,41,A,,A,,A,,A,,2023
227526,23,-2,1,R,7787,R,2499,R,5288,R,17,R,6,R,11,R,53,R,25,R,28,R,6671,R,2081,R,4590,R,612,R,227,R,385,R,4,Z,0,R,4,R,84,R,38,R,46,R,222,R,60,R,162,R,34,R,13,R,21,R,90,R,49,R,41,A,,A,,A,,A,,2023
227526,24,-2,1,R,1801,R,554,R,1247,R,2,R,0,R,2,R,12,R,7,R,5,R,1539,R,478,R,1061,R,139,R,35,R,104,Z,0,Z,0,Z,0,R,20,R,11,R,9,R,73,R,16,R,57,R,15,R,6,R,9,R,1,R,1,Z,0,A,,A,,A,,A,,2023
227526,25,-2,1,R,5986,R,1945,R,4041,R,15,R,6,R,9,R,41,R,18,R,23,R,5132,R,1603,R,3529,R,473,R,192,R,281,R,4,Z,0,R,4,R,64,R,27,R,37,R,149,R,44,R,105,R,19,R,7,R,12,R,89,R,48,R,41,A,,A,,A,,A,,2023
227526,32,-2,3,R,733,R,273,R,460,Z,0,Z,0,Z,0,R,14,R,5,R,9,R,507,R,157,R,350,R,53,R,25,R,28,R,1,Z,0,R,1,R,16,R,7,R,9,R,18,R,7,R,11,R,18,R,10,R,8,R,106,R,62,R,44,A,,A,,A,,A,,2023
227526,39,-2,1,R,649,R,270,R,379,R,5,R,2,R,3,R,9,R,5,R,4,R,503,R,209,R,294,R,69,R,28,R,41,Z,0,Z,0,Z,0,R,21,R,9,R,12,R,29,R,12,R,17,R,5,R,2,R,3,R,8,R,3,R,5,A,,A,,A,,A,,2023
227526,40,-2,1,R,5337,R,1675,R,3662,R,10,R,4,R,6,R,32,R,13,R,19,R,4629,R,1394,R,3235,R,404,R,164,R,240,R,4,Z,0,R,4,R,43,R,18,R,25,R,120,R,32,R,88,R,14,R,5,R,9,R,81,R,45,R,36,A,,A,,A,,A,,2023
227526,41,-2,999,R,1575,R,547,R,1028,R,1,Z,0,R,1,R,41,R,28,R,13,R,1239,R,395,R,844,R,144,R,56,R,88,Z,0,Z,0,Z,0,R,48,R,27,R,21,R,32,R,10,R,22,R,25,R,7,R,18,R,45,R,24,R,21,A,,A,,A,,A,,2023
227526,42,-2,1,R,1044,R,373,R,671,R,1,Z,0,R,1,R,24,R,19,R,5,R,835,R,278,R,557,R,120,R,48,R,72,Z,0,Z,0,Z,0,R,25,R,14,R,11,R,25,R,8,R,17,R,6,R,2,R,4,R,8,R,4,R,4,A,,A,,A,,A,,2023
227526,43,-2,1,R,1044,R,373,R,671,R,1,Z,0,R,1,R,24,R,19,R,5,R,835,R,278,R,557,R,120,R,48,R,72,Z,0,Z,0,Z,0,R,25,R,14,R,11,R,25,R,8,R,17,R,6,R,2,R,4,R,8,R,4,R,4,A,,A,,A,,A,,2023
227526,44,-2,1,R,27,R,10,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,23,R,9,R,14,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,,2023
227526,45,-2,1,R,1017,R,363,R,654,R,1,Z,0,R,1,R,24,R,19,R,5,R,812,R,269,R,543,R,119,R,48,R,71,Z,0,Z,0,Z,0,R,23,R,13,R,10,R,25,R,8,R,17,R,5,R,2,R,3,R,8,R,4,R,4,A,,A,,A,,A,,2023
227526,52,-2,3,R,531,R,174,R,357,Z,0,Z,0,Z,0,R,17,R,9,R,8,R,404,R,117,R,287,R,24,R,8,R,16,Z,0,Z,0,Z,0,R,23,R,13,R,10,R,7,R,2,R,5,R,19,R,5,R,14,R,37,R,20,R,17,A,,A,,A,,A,,2023
227526,59,-2,1,R,89,R,42,R,47,Z,0,Z,0,Z,0,R,7,R,7,Z,0,R,46,R,18,R,28,R,21,R,10,R,11,Z,0,Z,0,Z,0,R,8,R,3,R,5,R,6,R,3,R,3,R,1,R,1,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,2023
227526,60,-2,1,R,928,R,321,R,607,R,1,Z,0,R,1,R,17,R,12,R,5,R,766,R,251,R,515,R,98,R,38,R,60,Z,0,Z,0,Z,0,R,15,R,10,R,5,R,19,R,5,R,14,R,4,R,1,R,3,R,8,R,4,R,4,A,,A,,A,,A,,2023
227687,1,1,999,R,2893,R,1269,R,1624,R,3,R,1,R,2,R,25,R,10,R,15,R,111,R,74,R,37,R,922,R,408,R,514,R,2,R,1,R,1,R,1666,R,681,R,985,R,107,R,58,R,49,R,5,R,3,R,2,R,52,R,33,R,19,R,0.0,A,,R,0.0,R,2893.0,2023
227687,2,2,1,R,2893,R,1269,R,1624,R,3,R,1,R,2,R,25,R,10,R,15,R,111,R,74,R,37,R,922,R,408,R,514,R,2,R,1,R,1,R,1666,R,681,R,985,R,107,R,58,R,49,R,5,R,3,R,2,R,52,R,33,R,19,R,0.0,A,,R,0.0,R,2893.0,2023
227687,3,-2,1,R,1236,R,500,R,736,R,1,Z,0,R,1,R,3,R,1,R,2,R,89,R,63,R,26,R,389,R,155,R,234,R,2,R,1,R,1,R,660,R,224,R,436,R,37,R,21,R,16,R,3,R,2,R,1,R,52,R,33,R,19,A,,A,,A,,A,,2023
227687,4,-2,1,R,369,R,190,R,179,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,32,R,23,R,9,R,120,R,62,R,58,R,1,R,1,Z,0,R,172,R,75,R,97,R,10,R,6,R,4,R,1,R,1,Z,0,R,30,R,21,R,9,A,,A,,A,,A,,2023
227687,5,-2,1,R,867,R,310,R,557,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,57,R,40,R,17,R,269,R,93,R,176,R,1,Z,0,R,1,R,488,R,149,R,339,R,27,R,15,R,12,R,2,R,1,R,1,R,22,R,12,R,10,A,,A,,A,,A,,2023
227687,11,-2,1,R,1657,R,769,R,888,R,2,R,1,R,1,R,22,R,9,R,13,R,22,R,11,R,11,R,533,R,253,R,280,Z,0,Z,0,Z,0,R,1006,R,457,R,549,R,70,R,37,R,33,R,2,R,1,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,,2023
227687,19,-2,1,R,260,R,99,R,161,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,31,R,20,R,11,R,66,R,28,R,38,Z,0,Z,0,Z,0,R,148,R,45,R,103,R,11,R,6,R,5,Z,0,Z,0,Z,0,R,3,Z,0,R,3,A,,A,,A,,A,,2023
227687,20,-2,1,R,607,R,211,R,396,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,26,R,20,R,6,R,203,R,65,R,138,R,1,Z,0,R,1,R,340,R,104,R,236,R,16,R,9,R,7,R,2,R,1,R,1,R,19,R,12,R,7,A,,A,,A,,A,,2023
227687,21,-2,999,R,846,R,414,R,432,R,1,R,1,Z,0,R,4,R,1,R,3,R,77,R,56,R,21,R,268,R,135,R,133,R,1,R,1,Z,0,R,415,R,166,R,249,R,28,R,21,R,7,R,1,R,1,Z,0,R,51,R,32,R,19,A,,A,,A,,A,,2023
227687,22,-2,1,R,846,R,414,R,432,R,1,R,1,Z,0,R,4,R,1,R,3,R,77,R,56,R,21,R,268,R,135,R,133,R,1,R,1,Z,0,R,415,R,166,R,249,R,28,R,21,R,7,R,1,R,1,Z,0,R,51,R,32,R,19,A,,A,,A,,A,,2023
227687,23,-2,1,R,706,R,361,R,345,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,72,R,52,R,20,R,234,R,122,R,112,R,1,R,1,Z,0,R,328,R,141,R,187,R,18,R,13,R,5,Z,0,Z,0,Z,0,R,51,R,32,R,19,A,,A,,A,,A,,2023
227687,24,-2,1,R,297,R,168,R,129,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,29,R,21,R,8,R,96,R,58,R,38,R,1,R,1,Z,0,R,132,R,62,R,70,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,30,R,21,R,9,A,,A,,A,,A,,2023
227687,25,-2,1,R,409,R,193,R,216,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,43,R,31,R,12,R,138,R,64,R,74,Z,0,Z,0,Z,0,R,196,R,79,R,117,R,11,R,8,R,3,Z,0,Z,0,Z,0,R,21,R,11,R,10,A,,A,,A,,A,,2023
227687,31,-2,1,R,140,R,53,R,87,R,1,R,1,Z,0,R,2,R,1,R,1,R,5,R,4,R,1,R,34,R,13,R,21,Z,0,Z,0,Z,0,R,87,R,25,R,62,R,10,R,8,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,2023
227687,39,-2,1,R,138,R,67,R,71,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,25,R,17,R,8,R,40,R,21,R,19,Z,0,Z,0,Z,0,R,66,R,26,R,40,R,4,R,3,R,1,Z,0,Z,0,Z,0,R,3,Z,0,R,3,A,,A,,A,,A,,2023
227687,40,-2,1,R,271,R,126,R,145,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,18,R,14,R,4,R,98,R,43,R,55,Z,0,Z,0,Z,0,R,130,R,53,R,77,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,18,R,11,R,7,A,,A,,A,,A,,2023
227687,41,-2,999,R,2047,R,855,R,1192,R,2,Z,0,R,2,R,21,R,9,R,12,R,34,R,18,R,16,R,654,R,273,R,381,R,1,Z,0,R,1,R,1251,R,515,R,736,R,79,R,37,R,42,R,4,R,2,R,2,R,1,R,1,Z,0,A,,A,,A,,A,,2023
227687,42,-2,1,R,2047,R,855,R,1192,R,2,Z,0,R,2,R,21,R,9,R,12,R,34,R,18,R,16,R,654,R,273,R,381,R,1,Z,0,R,1,R,1251,R,515,R,736,R,79,R,37,R,42,R,4,R,2,R,2,R,1,R,1,Z,0,A,,A,,A,,A,,2023
227687,43,-2,1,R,530,R,139,R,391,R,1,Z,0,R,1,R,1,R,1,Z,0,R,17,R,11,R,6,R,155,R,33,R,122,R,1,Z,0,R,1,R,332,R,83,R,249,R,19,R,8,R,11,R,3,R,2,R,1,R,1,R,1,Z,0,A,,A,,A,,A,,2023
