UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUKN,EFYGUKN,YEAR
227881,22,-2,1,R,15574,R,5882,R,9692,R,98,R,43,R,55,R,328,R,147,R,181,R,2880,R,1071,R,1809,R,4492,R,1561,R,2931,R,19,R,10,R,9,R,6857,R,2667,R,4190,R,587,R,225,R,362,R,183,R,93,R,90,R,130,R,65,R,65,A,,A,,2025
227881,23,-2,1,R,15567,R,5880,R,9687,R,98,R,43,R,55,R,328,R,147,R,181,R,2879,R,1070,R,1809,R,4490,R,1561,R,2929,R,19,R,10,R,9,R,6856,R,2667,R,4189,R,587,R,225,R,362,R,183,R,93,R,90,R,127,R,64,R,63,A,,A,,2025
227881,24,-2,1,R,3273,R,1254,R,2019,R,13,R,8,R,5,R,55,R,24,R,31,R,739,R,283,R,456,R,1077,R,389,R,688,R,5,R,3,R,2,R,1210,R,474,R,736,R,130,R,52,R,78,R,26,R,11,R,15,R,18,R,10,R,8,A,,A,,2025
227881,25,-2,1,R,12294,R,4626,R,7668,R,85,R,35,R,50,R,273,R,123,R,150,R,2140,R,787,R,1353,R,3413,R,1172,R,2241,R,14,R,7,R,7,R,5646,R,2193,R,3453,R,457,R,173,R,284,R,157,R,82,R,75,R,109,R,54,R,55,A,,A,,2025
227881,31,-2,1,R,7,R,2,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,A,,A,,2025
227881,32,-2,3,R,1696,R,581,R,1115,R,6,Z,0,R,6,R,249,R,96,R,153,R,175,R,43,R,132,R,396,R,131,R,265,R,1,Z,0,R,1,R,729,R,252,R,477,R,41,R,13,R,28,R,22,R,10,R,12,R,77,R,36,R,41,A,,A,,2025
227881,39,-2,1,R,1820,R,733,R,1087,R,20,R,12,R,8,R,45,R,19,R,26,R,282,R,120,R,162,R,447,R,150,R,297,R,5,R,3,R,2,R,865,R,357,R,508,R,75,R,22,R,53,R,46,R,28,R,18,R,35,R,22,R,13,A,,A,,2025
227881,40,-2,1,R,10474,R,3893,R,6581,R,65,R,23,R,42,R,228,R,104,R,124,R,1858,R,667,R,1191,R,2966,R,1022,R,1944,R,9,R,4,R,5,R,4781,R,1836,R,2945,R,382,R,151,R,231,R,111,R,54,R,57,R,74,R,32,R,42,A,,A,,2025
227881,41,-2,999,R,6139,R,2166,R,3973,R,51,R,20,R,31,R,167,R,67,R,100,R,890,R,286,R,604,R,1679,R,520,R,1159,R,6,R,2,R,4,R,2906,R,1046,R,1860,R,180,R,68,R,112,R,187,R,113,R,74,R,73,R,44,R,29,A,,A,,2025
227881,42,-2,1,R,3859,R,1461,R,2398,R,44,R,16,R,28,R,102,R,45,R,57,R,565,R,198,R,367,R,1083,R,372,R,711,R,4,R,2,R,2,R,1764,R,667,R,1097,R,132,R,52,R,80,R,154,R,101,R,53,R,11,R,8,R,3,A,,A,,2025
227881,43,-2,1,R,3771,R,1428,R,2343,R,44,R,16,R,28,R,93,R,41,R,52,R,556,R,195,R,361,R,1062,R,366,R,696,R,4,R,2,R,2,R,1725,R,652,R,1073,R,129,R,50,R,79,R,148,R,98,R,50,R,10,R,8,R,2,A,,A,,2025
227881,44,-2,1,R,207,R,74,R,133,R,2,R,1,R,1,R,7,R,2,R,5,R,49,R,16,R,33,R,55,R,14,R,41,Z,0,Z,0,Z,0,R,77,R,34,R,43,R,13,R,5,R,8,R,2,R,1,R,1,R,2,R,1,R,1,A,,A,,2025
227881,45,-2,1,R,3564,R,1354,R,2210,R,42,R,15,R,27,R,86,R,39,R,47,R,507,R,179,R,328,R,1007,R,352,R,655,R,4,R,2,R,2,R,1648,R,618,R,1030,R,116,R,45,R,71,R,146,R,97,R,49,R,8,R,7,R,1,A,,A,,2025
227881,51,-2,1,R,88,R,33,R,55,Z,0,Z,0,Z,0,R,9,R,4,R,5,R,9,R,3,R,6,R,21,R,6,R,15,Z,0,Z,0,Z,0,R,39,R,15,R,24,R,3,R,2,R,1,R,6,R,3,R,3,R,1,Z,0,R,1,A,,A,,2025
227881,52,-2,3,R,2280,R,705,R,1575,R,7,R,4,R,3,R,65,R,22,R,43,R,325,R,88,R,237,R,596,R,148,R,448,R,2,Z,0,R,2,R,1142,R,379,R,763,R,48,R,16,R,32,R,33,R,12,R,21,R,62,R,36,R,26,A,,A,,2025
227881,59,-2,1,R,886,R,313,R,573,R,11,R,1,R,10,R,28,R,13,R,15,R,118,R,39,R,79,R,265,R,84,R,181,R,1,Z,0,R,1,R,392,R,141,R,251,R,33,R,10,R,23,R,37,R,24,R,13,R,1,R,1,Z,0,A,,A,,2025
227881,60,-2,1,R,2678,R,1041,R,1637,R,31,R,14,R,17,R,58,R,26,R,32,R,389,R,140,R,249,R,742,R,268,R,474,R,3,R,2,R,1,R,1256,R,477,R,779,R,83,R,35,R,48,R,109,R,73,R,36,R,7,R,6,R,1,A,,A,,2025
227924,1,1,999,R,31776,R,12336,R,19440,R,73,R,33,R,40,R,854,R,339,R,515,R,2330,R,911,R,1419,R,21739,R,8158,R,13581,R,32,R,8,R,24,R,5331,R,2306,R,3025,R,1100,R,469,R,631,R,141,R,55,R,86,R,176,R,57,R,119,R,0.0,R,31776.0,2025
227924,2,2,1,R,31776,R,12336,R,19440,R,73,R,33,R,40,R,854,R,339,R,515,R,2330,R,911,R,1419,R,21739,R,8158,R,13581,R,32,R,8,R,24,R,5331,R,2306,R,3025,R,1100,R,469,R,631,R,141,R,55,R,86,R,176,R,57,R,119,R,0.0,R,31776.0,2025
227924,3,-2,1,R,27026,R,10458,R,16568,R,67,R,30,R,37,R,696,R,284,R,412,R,2088,R,819,R,1269,R,18456,R,6883,R,11573,R,26,R,7,R,19,R,4483,R,1944,R,2539,R,952,R,399,R,553,R,98,R,41,R,57,R,160,R,51,R,109,A,,A,,2025
227924,4,-2,1,R,4426,R,1835,R,2591,R,14,R,5,R,9,R,111,R,50,R,61,R,278,R,116,R,162,R,3182,R,1270,R,1912,R,7,R,1,R,6,R,664,R,318,R,346,R,125,R,59,R,66,R,21,R,10,R,11,R,24,R,6,R,18,A,,A,,2025
227924,5,-2,1,R,22600,R,8623,R,13977,R,53,R,25,R,28,R,585,R,234,R,351,R,1810,R,703,R,1107,R,15274,R,5613,R,9661,R,19,R,6,R,13,R,3819,R,1626,R,2193,R,827,R,340,R,487,R,77,R,31,R,46,R,136,R,45,R,91,A,,A,,2025
227924,11,-2,1,R,4750,R,1878,R,2872,R,6,R,3,R,3,R,158,R,55,R,103,R,242,R,92,R,150,R,3283,R,1275,R,2008,R,6,R,1,R,5,R,848,R,362,R,486,R,148,R,70,R,78,R,43,R,14,R,29,R,16,R,6,R,10,A,,A,,2025
227924,19,-2,1,R,3425,R,1355,R,2070,R,7,R,5,R,2,R,92,R,27,R,65,R,322,R,135,R,187,R,2065,R,775,R,1290,R,2,R,1,R,1,R,769,R,343,R,426,R,113,R,49,R,64,R,26,R,11,R,15,R,29,R,9,R,20,A,,A,,2025
227924,20,-2,1,R,19175,R,7268,R,11907,R,46,R,20,R,26,R,493,R,207,R,286,R,1488,R,568,R,920,R,13209,R,4838,R,8371,R,17,R,5,R,12,R,3050,R,1283,R,1767,R,714,R,291,R,423,R,51,R,20,R,31,R,107,R,36,R,71,A,,A,,2025
227924,21,-2,999,R,4961,R,2004,R,2957,R,12,R,5,R,7,R,112,R,47,R,65,R,271,R,105,R,166,R,3522,R,1385,R,2137,R,5,R,2,R,3,R,790,R,371,R,419,R,123,R,50,R,73,R,16,R,6,R,10,R,110,R,33,R,77,A,,A,,2025
227924,22,-2,1,R,4961,R,2004,R,2957,R,12,R,5,R,7,R,112,R,47,R,65,R,271,R,105,R,166,R,3522,R,1385,R,2137,R,5,R,2,R,3,R,790,R,371,R,419,R,123,R,50,R,73,R,16,R,6,R,10,R,110,R,33,R,77,A,,A,,2025
227924,23,-2,1,R,4491,R,1786,R,2705,R,12,R,5,R,7,R,104,R,43,R,61,R,256,R,95,R,161,R,3146,R,1219,R,1927,R,5,R,2,R,3,R,736,R,339,R,397,R,119,R,49,R,70,R,16,R,6,R,10,R,97,R,28,R,69,A,,A,,2025
227924,24,-2,1,R,1568,R,635,R,933,R,4,R,2,R,2,R,36,R,13,R,23,R,58,R,15,R,43,R,1186,R,471,R,715,R,3,R,1,R,2,R,223,R,109,R,114,R,35,R,18,R,17,R,8,R,2,R,6,R,15,R,4,R,11,A,,A,,2025
227924,25,-2,1,R,2923,R,1151,R,1772,R,8,R,3,R,5,R,68,R,30,R,38,R,198,R,80,R,118,R,1960,R,748,R,1212,R,2,R,1,R,1,R,513,R,230,R,283,R,84,R,31,R,53,R,8,R,4,R,4,R,82,R,24,R,58,A,,A,,2025
227924,31,-2,1,R,470,R,218,R,252,R,0,R,0,R,0,R,8,R,4,R,4,R,15,R,10,R,5,R,376,R,166,R,210,R,0,R,0,R,0,R,54,R,32,R,22,R,4,R,1,R,3,R,0,R,0,R,0,R,13,R,5,R,8,A,,A,,2025
227924,39,-2,1,R,459,R,181,R,278,R,0,R,0,R,0,R,8,R,3,R,5,R,47,R,21,R,26,R,267,R,95,R,172,R,0,R,0,R,0,R,105,R,52,R,53,R,8,R,4,R,4,R,2,R,0,R,2,R,22,R,6,R,16,A,,A,,2025
227924,40,-2,1,R,2464,R,970,R,1494,R,8,R,3,R,5,R,60,R,27,R,33,R,151,R,59,R,92,R,1693,R,653,R,1040,R,2,R,1,R,1,R,408,R,178,R,230,R,76,R,27,R,49,R,6,R,4,R,2,R,60,R,18,R,42,A,,A,,2025
227924,41,-2,999,R,26815,R,10332,R,16483,R,61,R,28,R,33,R,742,R,292,R,450,R,2059,R,806,R,1253,R,18217,R,6773,R,11444,R,27,R,6,R,21,R,4541,R,1935,R,2606,R,977,R,419,R,558,R,125,R,49,R,76,R,66,R,24,R,42,A,,A,,2025
227924,42,-2,1,R,26815,R,10332,R,16483,R,61,R,28,R,33,R,742,R,292,R,450,R,2059,R,806,R,1253,R,18217,R,6773,R,11444,R,27,R,6,R,21,R,4541,R,1935,R,2606,R,977,R,419,R,558,R,125,R,49,R,76,R,66,R,24,R,42,A,,A,,2025
227924,43,-2,1,R,22535,R,8672,R,13863,R,55,R,25,R,30,R,592,R,241,R,351,R,1832,R,724,R,1108,R,15310,R,5664,R,9646,R,21,R,5,R,16,R,3747,R,1605,R,2142,R,833,R,350,R,483,R,82,R,35,R,47,R,63,R,23,R,40,A,,A,,2025
227924,44,-2,1,R,2858,R,1200,R,1658,R,10,R,3,R,7,R,75,R,37,R,38,R,220,R,101,R,119,R,1996,R,799,R,1197,R,4,R,0,R,4,R,441,R,209,R,232,R,90,R,41,R,49,R,13,R,8,R,5,R,9,R,2,R,7,A,,A,,2025
227924,45,-2,1,R,19677,R,7472,R,12205,R,45,R,22,R,23,R,517,R,204,R,313,R,1612,R,623,R,989,R,13314,R,4865,R,8449,R,17,R,5,R,12,R,3306,R,1396,R,1910,R,743,R,309,R,434,R,69,R,27,R,42,R,54,R,21,R,33,A,,A,,2025
227924,51,-2,1,R,4280,R,1660,R,2620,R,6,R,3,R,3,R,150,R,51,R,99,R,227,R,82,R,145,R,2907,R,1109,R,1798,R,6,R,1,R,5,R,794,R,330,R,464,R,144,R,69,R,75,R,43,R,14,R,29,R,3,R,1,R,2,A,,A,,2025
227924,59,-2,1,R,2966,R,1174,R,1792,R,7,R,5,R,2,R,84,R,24,R,60,R,275,R,114,R,161,R,1798,R,680,R,1118,R,2,R,1,R,1,R,664,R,291,R,373,R,105,R,45,R,60,R,24,R,11,R,13,R,7,R,3,R,4,A,,A,,2025
227924,60,-2,1,R,16711,R,6298,R,10413,R,38,R,17,R,21,R,433,R,180,R,253,R,1337,R,509,R,828,R,11516,R,4185,R,7331,R,15,R,4,R,11,R,2642,R,1105,R,1537,R,638,R,264,R,374,R,45,R,16,R,29,R,47,R,18,R,29,A,,A,,2025
227979,1,1,999,R,44123,R,17791,R,26332,R,87,R,39,R,48,R,2369,R,1116,R,1253,R,4611,R,1570,R,3041,R,26231,R,10344,R,15887,R,34,R,12,R,22,R,7560,R,3299,R,4261,R,910,R,361,R,549,R,1177,R,534,R,643,R,1144,R,516,R,628,R,0.0,R,44123.0,2025
227979,2,2,1,R,44123,R,17791,R,26332,R,87,R,39,R,48,R,2369,R,1116,R,1253,R,4611,R,1570,R,3041,R,26231,R,10344,R,15887,R,34,R,12,R,22,R,7560,R,3299,R,4261,R,910,R,361,R,549,R,1177,R,534,R,643,R,1144,R,516,R,628,R,0.0,R,44123.0,2025
227979,3,-2,1,R,29109,R,11548,R,17561,R,56,R,24,R,32,R,1387,R,669,R,718,R,3017,R,1030,R,1987,R,17874,R,6839,R,11035,R,15,R,4,R,11,R,5005,R,2192,R,2813,R,581,R,233,R,348,R,374,R,186,R,188,R,800,R,371,R,429,A,,A,,2025
227979,4,-2,1,R,7501,R,3344,R,4157,R,21,R,11,R,10,R,261,R,142,R,119,R,717,R,342,R,375,R,4881,R,2069,R,2812,R,6,R,1,R,5,R,1163,R,559,R,604,R,140,R,64,R,76,R,153,R,80,R,73,R,159,R,76,R,83,A,,A,,2025
227979,5,-2,1,R,21608,R,8204,R,13404,R,35,R,13,R,22,R,1126,R,527,R,599,R,2300,R,688,R,1612,R,12993,R,4770,R,8223,R,9,R,3,R,6,R,3842,R,1633,R,2209,R,441,R,169,R,272,R,221,R,106,R,115,R,641,R,295,R,346,A,,A,,2025
227979,11,-2,1,R,15014,R,6243,R,8771,R,31,R,15,R,16,R,982,R,447,R,535,R,1594,R,540,R,1054,R,8357,R,3505,R,4852,R,19,R,8,R,11,R,2555,R,1107,R,1448,R,329,R,128,R,201,R,803,R,348,R,455,R,344,R,145,R,199,A,,A,,2025
227979,19,-2,1,R,2632,R,892,R,1740,R,6,R,3,R,3,R,167,R,79,R,88,R,609,R,156,R,453,R,1049,R,323,R,726,R,0,R,0,R,0,R,533,R,213,R,320,R,66,R,26,R,40,R,25,R,13,R,12,R,177,R,79,R,98,A,,A,,2025
227979,20,-2,1,R,18976,R,7312,R,11664,R,29,R,10,R,19,R,959,R,448,R,511,R,1691,R,532,R,1159,R,11944,R,4447,R,7497,R,9,R,3,R,6,R,3309,R,1420,R,1889,R,375,R,143,R,232,R,196,R,93,R,103,R,464,R,216,R,248,A,,A,,2025
227979,21,-2,999,R,12483,R,5324,R,7159,R,27,R,16,R,11,R,525,R,290,R,235,R,1105,R,409,R,696,R,7793,R,3172,R,4621,R,11,R,4,R,7,R,1993,R,956,R,1037,R,230,R,107,R,123,R,329,R,148,R,181,R,470,R,222,R,248,A,,A,,2025
227979,22,-2,1,R,12483,R,5324,R,7159,R,27,R,16,R,11,R,525,R,290,R,235,R,1105,R,409,R,696,R,7793,R,3172,R,4621,R,11,R,4,R,7,R,1993,R,956,R,1037,R,230,R,107,R,123,R,329,R,148,R,181,R,470,R,222,R,248,A,,A,,2025
227979,23,-2,1,R,10604,R,4550,R,6054,R,21,R,11,R,10,R,460,R,259,R,201,R,956,R,351,R,605,R,6594,R,2684,R,3910,R,8,R,2,R,6,R,1781,R,861,R,920,R,204,R,95,R,109,R,154,R,81,R,73,R,426,R,206,R,220,A,,A,,2025
227979,24,-2,1,R,4586,R,2051,R,2535,R,14,R,9,R,5,R,148,R,84,R,64,R,364,R,169,R,195,R,3128,R,1330,R,1798,R,2,R,0,R,2,R,687,R,336,R,351,R,81,R,40,R,41,R,83,R,42,R,41,R,79,R,41,R,38,A,,A,,2025
227979,25,-2,1,R,6018,R,2499,R,3519,R,7,R,2,R,5,R,312,R,175,R,137,R,592,R,182,R,410,R,3466,R,1354,R,2112,R,6,R,2,R,4,R,1094,R,525,R,569,R,123,R,55,R,68,R,71,R,39,R,32,R,347,R,165,R,182,A,,A,,2025
227979,31,-2,1,R,1879,R,774,R,1105,R,6,R,5,R,1,R,65,R,31,R,34,R,149,R,58,R,91,R,1199,R,488,R,711,R,3,R,2,R,1,R,212,R,95,R,117,R,26,R,12,R,14,R,175,R,67,R,108,R,44,R,16,R,28,A,,A,,2025
227979,39,-2,1,R,785,R,306,R,479,R,2,R,0,R,2,R,28,R,19,R,9,R,181,R,42,R,139,R,276,R,109,R,167,R,0,R,0,R,0,R,154,R,73,R,81,R,18,R,7,R,11,R,7,R,4,R,3,R,119,R,52,R,67,A,,A,,2025
227979,40,-2,1,R,5233,R,2193,R,3040,R,5,R,2,R,3,R,284,R,156,R,128,R,411,R,140,R,271,R,3190,R,1245,R,1945,R,6,R,2,R,4,R,940,R,452,R,488,R,105,R,48,R,57,R,64,R,35,R,29,R,228,R,113,R,115,A,,A,,2025
227979,41,-2,999,R,31640,R,12467,R,19173,R,60,R,23,R,37,R,1844,R,826,R,1018,R,3506,R,1161,R,2345,R,18438,R,7172,R,11266,R,23,R,8,R,15,R,5567,R,2343,R,3224,R,680,R,254,R,426,R,848,R,386,R,462,R,674,R,294,R,380,A,,A,,2025
227979,42,-2,1,R,31640,R,12467,R,19173,R,60,R,23,R,37,R,1844,R,826,R,1018,R,3506,R,1161,R,2345,R,18438,R,7172,R,11266,R,23,R,8,R,15,R,5567,R,2343,R,3224,R,680,R,254,R,426,R,848,R,386,R,462,R,674,R,294,R,380,A,,A,,2025
227979,43,-2,1,R,18505,R,6998,R,11507,R,35,R,13,R,22,R,927,R,410,R,517,R,2061,R,679,R,1382,R,11280,R,4155,R,7125,R,7,R,2,R,5,R,3224,R,1331,R,1893,R,377,R,138,R,239,R,220,R,105,R,115,R,374,R,165,R,209,A,,A,,2025
227979,44,-2,1,R,2915,R,1293,R,1622,R,7,R,2,R,5,R,113,R,58,R,55,R,353,R,173,R,180,R,1753,R,739,R,1014,R,4,R,1,R,3,R,476,R,223,R,253,R,59,R,24,R,35,R,70,R,38,R,32,R,80,R,35,R,45,A,,A,,2025
227979,45,-2,1,R,15590,R,5705,R,9885,R,28,R,11,R,17,R,814,R,352,R,462,R,1708,R,506,R,1202,R,9527,R,3416,R,6111,R,3,R,1,R,2,R,2748,R,1108,R,1640,R,318,R,114,R,204,R,150,R,67,R,83,R,294,R,130,R,164,A,,A,,2025
227979,51,-2,1,R,13135,R,5469,R,7666,R,25,R,10,R,15,R,917,R,416,R,501,R,1445,R,482,R,963,R,7158,R,3017,R,4141,R,16,R,6,R,10,R,2343,R,1012,R,1331,R,303,R,116,R,187,R,628,R,281,R,347,R,300,R,129,R,171,A,,A,,2025
227979,59,-2,1,R,1847,R,586,R,1261,R,4,R,3,R,1,R,139,R,60,R,79,R,428,R,114,R,314,R,773,R,214,R,559,R,0,R,0,R,0,R,379,R,140,R,239,R,48,R,19,R,29,R,18,R,9,R,9,R,58,R,27,R,31,A,,A,,2025
227979,60,-2,1,R,13743,R,5119,R,8624,R,24,R,8,R,16,R,675,R,292,R,383,R,1280,R,392,R,888,R,8754,R,3202,R,5552,R,3,R,1,R,2,R,2369,R,968,R,1401,R,270,R,95,R,175,R,132,R,58,R,74,R,236,R,103,R,133,A,,A,,2025
228158,1,1,999,R,13388,R,5486,R,7902,R,214,R,91,R,123,R,278,R,138,R,140,R,876,R,328,R,548,R,6833,R,2606,R,4227,R,19,R,8,R,11,R,5148,R,2303,R,2845,R,0,R,0,R,0,R,4,R,1,R,3,R,16,R,11,R,5,R,0.0,R,13388.0,2025
228158,2,2,1,R,13388,R,5486,R,7902,R,214,R,91,R,123,R,278,R,138,R,140,R,876,R,328,R,548,R,6833,R,2606,R,4227,R,19,R,8,R,11,R,5148,R,2303,R,2845,R,0,R,0,R,0,R,4,R,1,R,3,R,16,R,11,R,5,R,0.0,R,13388.0,2025
228158,3,-2,1,R,8580,R,3317,R,5263,R,137,R,56,R,81,R,192,R,97,R,95,R,718,R,265,R,453,R,4302,R,1489,R,2813,R,13,R,4,R,9,R,3198,R,1394,R,1804,R,0,R,0,R,0,R,4,R,1,R,3,R,16,R,11,R,5,A,,A,,2025
228158,4,-2,1,R,1932,R,865,R,1067,R,39,R,20,R,19,R,48,R,28,R,20,R,215,R,95,R,120,R,942,R,367,R,575,R,1,R,0,R,1,R,686,R,355,R,331,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,A,,A,,2025
228158,5,-2,1,R,6648,R,2452,R,4196,R,98,R,36,R,62,R,144,R,69,R,75,R,503,R,170,R,333,R,3360,R,1122,R,2238,R,12,R,4,R,8,R,2512,R,1039,R,1473,R,0,R,0,R,0,R,4,R,1,R,3,R,15,R,11,R,4,A,,A,,2025
228158,11,-2,1,R,4808,R,2169,R,2639,R,77,R,35,R,42,R,86,R,41,R,45,R,158,R,63,R,95,R,2531,R,1117,R,1414,R,6,R,4,R,2,R,1950,R,909,R,1041,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,2025
228158,19,-2,1,R,791,R,348,R,443,R,17,R,4,R,13,R,21,R,10,R,11,R,57,R,28,R,29,R,290,R,123,R,167,R,2,R,0,R,2,R,402,R,182,R,220,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,A,,A,,2025
228158,20,-2,1,R,5857,R,2104,R,3753,R,81,R,32,R,49,R,123,R,59,R,64,R,446,R,142,R,304,R,3070,R,999,R,2071,R,10,R,4,R,6,R,2110,R,857,R,1253,R,0,R,0,R,0,R,4,R,1,R,3,R,13,R,10,R,3,A,,A,,2025
228158,21,-2,999,R,5604,R,2280,R,3324,R,88,R,39,R,49,R,132,R,65,R,67,R,497,R,193,R,304,R,2959,R,1101,R,1858,R,7,R,4,R,3,R,1903,R,867,R,1036,R,0,R,0,R,0,R,3,R,1,R,2,R,15,R,10,R,5,A,,A,,2025
228158,22,-2,1,R,5604,R,2280,R,3324,R,88,R,39,R,49,R,132,R,65,R,67,R,497,R,193,R,304,R,2959,R,1101,R,1858,R,7,R,4,R,3,R,1903,R,867,R,1036,R,0,R,0,R,0,R,3,R,1,R,2,R,15,R,10,R,5,A,,A,,2025
228158,23,-2,1,R,5191,R,2131,R,3060,R,84,R,37,R,47,R,118,R,61,R,57,R,487,R,189,R,298,R,2720,R,1024,R,1696,R,6,R,3,R,3,R,1758,R,806,R,952,R,0,R,0,R,0,R,3,R,1,R,2,R,15,R,10,R,5,A,,A,,2025
228158,24,-2,1,R,1390,R,645,R,745,R,27,R,15,R,12,R,31,R,19,R,12,R,171,R,77,R,94,R,724,R,296,R,428,R,0,R,0,R,0,R,436,R,238,R,198,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,A,,A,,2025
228158,25,-2,1,R,3801,R,1486,R,2315,R,57,R,22,R,35,R,87,R,42,R,45,R,316,R,112,R,204,R,1996,R,728,R,1268,R,6,R,3,R,3,R,1322,R,568,R,754,R,0,R,0,R,0,R,3,R,1,R,2,R,14,R,10,R,4,A,,A,,2025
228158,31,-2,1,R,413,R,149,R,264,R,4,R,2,R,2,R,14,R,4,R,10,R,10,R,4,R,6,R,239,R,77,R,162,R,1,R,1,R,0,R,145,R,61,R,84,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,2025
228158,39,-2,1,R,392,R,176,R,216,R,6,R,0,R,6,R,12,R,6,R,6,R,34,R,17,R,17,R,153,R,66,R,87,R,0,R,0,R,0,R,185,R,86,R,99,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,A,,A,,2025
228158,40,-2,1,R,3409,R,1310,R,2099,R,51,R,22,R,29,R,75,R,36,R,39,R,282,R,95,R,187,R,1843,R,662,R,1181,R,6,R,3,R,3,R,1137,R,482,R,655,R,0,R,0,R,0,R,3,R,1,R,2,R,12,R,9,R,3,A,,A,,2025
228158,41,-2,999,R,7784,R,3206,R,4578,R,126,R,52,R,74,R,146,R,73,R,73,R,379,R,135,R,244,R,3874,R,1505,R,2369,R,12,R,4,R,8,R,3245,R,1436,R,1809,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,1,R,0,A,,A,,2025
228158,42,-2,1,R,7784,R,3206,R,4578,R,126,R,52,R,74,R,146,R,73,R,73,R,379,R,135,R,244,R,3874,R,1505,R,2369,R,12,R,4,R,8,R,3245,R,1436,R,1809,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,1,R,0,A,,A,,2025
228158,43,-2,1,R,3389,R,1186,R,2203,R,53,R,19,R,34,R,74,R,36,R,38,R,231,R,76,R,155,R,1582,R,465,R,1117,R,7,R,1,R,6,R,1440,R,588,R,852,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,1,R,0,A,,A,,2025
228158,44,-2,1,R,542,R,220,R,322,R,12,R,5,R,7,R,17,R,9,R,8,R,44,R,18,R,26,R,218,R,71,R,147,R,1,R,0,R,1,R,250,R,117,R,133,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,2025
228158,45,-2,1,R,2847,R,966,R,1881,R,41,R,14,R,27,R,57,R,27,R,30,R,187,R,58,R,129,R,1364,R,394,R,970,R,6,R,1,R,5,R,1190,R,471,R,719,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,1,R,0,A,,A,,2025
228158,51,-2,1,R,4395,R,2020,R,2375,R,73,R,33,R,40,R,72,R,37,R,35,R,148,R,59,R,89,R,2292,R,1040,R,1252,R,5,R,3,R,2,R,1805,R,848,R,957,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,2025
228158,59,-2,1,R,399,R,172,R,227,R,11,R,4,R,7,R,9,R,4,R,5,R,23,R,11,R,12,R,137,R,57,R,80,R,2,R,0,R,2,R,217,R,96,R,121,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,2025
228158,60,-2,1,R,2448,R,794,R,1654,R,30,R,10,R,20,R,48,R,23,R,25,R,164,R,47,R,117,R,1227,R,337,R,890,R,4,R,1,R,3,R,973,R,375,R,598,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,1,R,0,A,,A,,2025
228316,1,1,999,R,7651,R,3157,R,4494,R,38,R,22,R,16,R,37,R,20,R,17,R,61,R,33,R,28,R,6755,R,2737,R,4018,R,1,R,1,R,0,R,547,R,230,R,317,R,41,R,16,R,25,R,91,R,49,R,42,R,80,R,49,R,31,R,0.0,R,7651.0,2025
228316,2,2,1,R,7651,R,3157,R,4494,R,38,R,22,R,16,R,37,R,20,R,17,R,61,R,33,R,28,R,6755,R,2737,R,4018,R,1,R,1,R,0,R,547,R,230,R,317,R,41,R,16,R,25,R,91,R,49,R,42,R,80,R,49,R,31,R,0.0,R,7651.0,2025
