UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW,YEAR
224961,2,12,1,1,999,R,136,R,63.0,R,73.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,R,8.0,R,3.0,R,5.0,R,59.0,R,24.0,R,35.0,R,1.0,R,0.0,R,1.0,R,53.0,R,27.0,R,26.0,R,1.0,R,1.0,R,0.0,R,3.0,R,2.0,R,1.0,R,8.0,R,4.0,R,4.0,2023
224961,3,13,1,1,999,R,44,R,21.0,R,23.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,26.0,R,11.0,R,15.0,R,0.0,R,0.0,R,0.0,R,13.0,R,7.0,R,6.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,2.0,R,1.0,R,1.0,2023
224961,4,20,1,1,999,R,25,R,16.0,R,9.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,1.0,R,1.0,R,0.0,R,7.0,R,4.0,R,3.0,R,0.0,R,0.0,R,0.0,R,15.0,R,10.0,R,5.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
224961,18,10,3,3,10,R,136,R,63.0,R,73.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,R,8.0,R,3.0,R,5.0,R,59.0,R,24.0,R,35.0,R,1.0,R,0.0,R,1.0,R,53.0,R,27.0,R,26.0,R,1.0,R,1.0,R,0.0,R,3.0,R,2.0,R,1.0,R,8.0,R,4.0,R,4.0,2023
224961,20,12,3,3,50,R,136,R,63.0,R,73.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,R,8.0,R,3.0,R,5.0,R,59.0,R,24.0,R,35.0,R,1.0,R,0.0,R,1.0,R,53.0,R,27.0,R,26.0,R,1.0,R,1.0,R,0.0,R,3.0,R,2.0,R,1.0,R,8.0,R,4.0,R,4.0,2023
224961,21,13,3,3,29A,R,44,R,21.0,R,23.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,26.0,R,11.0,R,15.0,R,0.0,R,0.0,R,0.0,R,13.0,R,7.0,R,6.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,2.0,R,1.0,R,1.0,2023
224961,22,14,3,3,11A,R,14,R,9.0,R,5.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,9.0,R,6.0,R,3.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
224961,23,15,3,3,12A,R,30,R,12.0,R,18.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,17.0,R,5.0,R,12.0,R,0.0,R,0.0,R,0.0,R,10.0,R,5.0,R,5.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,2.0,R,1.0,R,1.0,2023
224961,25,20,3,3,30,R,25,R,16.0,R,9.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,1.0,R,1.0,R,0.0,R,7.0,R,4.0,R,3.0,R,0.0,R,0.0,R,0.0,R,15.0,R,10.0,R,5.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
224961,41,31,1,1,999,R,14,R,3.0,R,11.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,8.0,R,0.0,R,8.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
224961,42,32,1,1,999,R,53,R,23.0,R,30.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,1.0,R,3.0,R,23.0,R,8.0,R,15.0,R,1.0,R,0.0,R,1.0,R,17.0,R,10.0,R,7.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,R,6.0,R,3.0,R,3.0,2023
224961,45,31,3,3,22,R,14,R,3.0,R,11.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,8.0,R,0.0,R,8.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
224961,46,32,3,3,23,R,53,R,23.0,R,30.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,1.0,R,3.0,R,23.0,R,8.0,R,15.0,R,1.0,R,0.0,R,1.0,R,17.0,R,10.0,R,7.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,R,6.0,R,3.0,R,3.0,2023
225070,1,10,1,1,999,R,548,R,233.0,R,315.0,R,22.0,R,12.0,R,10.0,R,14.0,R,11.0,R,3.0,R,45.0,R,18.0,R,27.0,R,81.0,R,37.0,R,44.0,Z,0.0,Z,0.0,Z,0.0,R,382.0,R,154.0,R,228.0,Z,0.0,Z,0.0,Z,0.0,R,2.0,R,1.0,R,1.0,R,2.0,Z,0.0,R,2.0,2023
225070,2,12,1,1,999,R,548,R,233.0,R,315.0,R,22.0,R,12.0,R,10.0,R,14.0,R,11.0,R,3.0,R,45.0,R,18.0,R,27.0,R,81.0,R,37.0,R,44.0,R,0.0,R,0.0,R,0.0,R,382.0,R,154.0,R,228.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,2.0,R,0.0,R,2.0,2023
225070,3,13,1,1,999,R,110,R,48.0,R,62.0,R,1.0,R,0.0,R,1.0,R,5.0,R,2.0,R,3.0,R,11.0,R,5.0,R,6.0,R,10.0,R,4.0,R,6.0,R,0.0,R,0.0,R,0.0,R,82.0,R,37.0,R,45.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,2023
225070,4,20,1,1,999,R,40,R,16.0,R,24.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,4.0,R,1.0,R,3.0,R,4.0,R,3.0,R,1.0,R,0.0,R,0.0,R,0.0,R,31.0,R,11.0,R,20.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225070,18,10,3,3,10,R,548,R,233.0,R,315.0,R,22.0,R,12.0,R,10.0,R,14.0,R,11.0,R,3.0,R,45.0,R,18.0,R,27.0,R,81.0,R,37.0,R,44.0,R,0.0,R,0.0,R,0.0,R,382.0,R,154.0,R,228.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,2.0,R,0.0,R,2.0,2023
225070,20,12,3,3,50,R,548,R,233.0,R,315.0,R,22.0,R,12.0,R,10.0,R,14.0,R,11.0,R,3.0,R,45.0,R,18.0,R,27.0,R,81.0,R,37.0,R,44.0,R,0.0,R,0.0,R,0.0,R,382.0,R,154.0,R,228.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,2.0,R,0.0,R,2.0,2023
225070,21,13,3,3,29A,R,110,R,48.0,R,62.0,R,1.0,R,0.0,R,1.0,R,5.0,R,2.0,R,3.0,R,11.0,R,5.0,R,6.0,R,10.0,R,4.0,R,6.0,R,0.0,R,0.0,R,0.0,R,82.0,R,37.0,R,45.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,2023
225070,22,14,3,3,11A,R,13,R,9.0,R,4.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,9.0,R,8.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225070,23,15,3,3,12A,R,97,R,39.0,R,58.0,R,1.0,R,0.0,R,1.0,R,4.0,R,2.0,R,2.0,R,8.0,R,4.0,R,4.0,R,10.0,R,4.0,R,6.0,R,0.0,R,0.0,R,0.0,R,73.0,R,29.0,R,44.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,2023
225070,25,20,3,3,30,R,40,R,16.0,R,24.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,4.0,R,1.0,R,3.0,R,4.0,R,3.0,R,1.0,R,0.0,R,0.0,R,0.0,R,31.0,R,11.0,R,20.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225070,41,31,1,1,999,R,33,R,15.0,R,18.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,3.0,R,1.0,R,2.0,R,5.0,R,3.0,R,2.0,R,0.0,R,0.0,R,0.0,R,24.0,R,11.0,R,13.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225070,42,32,1,1,999,R,365,R,154.0,R,211.0,R,20.0,R,12.0,R,8.0,R,8.0,R,8.0,R,0.0,R,27.0,R,11.0,R,16.0,R,62.0,R,27.0,R,35.0,R,0.0,R,0.0,R,0.0,R,245.0,R,95.0,R,150.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,1.0,R,0.0,R,1.0,2023
225070,45,31,3,3,22,R,33,R,15.0,R,18.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,3.0,R,1.0,R,2.0,R,5.0,R,3.0,R,2.0,R,0.0,R,0.0,R,0.0,R,24.0,R,11.0,R,13.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225070,46,32,3,3,23,R,365,R,154.0,R,211.0,R,20.0,R,12.0,R,8.0,R,8.0,R,8.0,R,0.0,R,27.0,R,11.0,R,16.0,R,62.0,R,27.0,R,35.0,R,0.0,R,0.0,R,0.0,R,245.0,R,95.0,R,150.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,1.0,R,0.0,R,1.0,2023
225308,1,10,1,1,999,R,664,R,255.0,R,409.0,Z,0.0,Z,0.0,Z,0.0,R,2.0,R,2.0,Z,0.0,R,104.0,R,71.0,R,33.0,R,98.0,R,25.0,R,73.0,R,1.0,Z,0.0,R,1.0,R,362.0,R,141.0,R,221.0,R,85.0,R,13.0,R,72.0,R,11.0,R,3.0,R,8.0,R,1.0,Z,0.0,R,1.0,2023
225308,2,12,1,1,999,R,664,R,255.0,R,409.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,104.0,R,71.0,R,33.0,R,98.0,R,25.0,R,73.0,R,1.0,R,0.0,R,1.0,R,362.0,R,141.0,R,221.0,R,85.0,R,13.0,R,72.0,R,11.0,R,3.0,R,8.0,R,1.0,R,0.0,R,1.0,2023
225308,3,13,1,1,999,R,159,R,55.0,R,104.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,24.0,R,12.0,R,12.0,R,35.0,R,7.0,R,28.0,R,0.0,R,0.0,R,0.0,R,92.0,R,33.0,R,59.0,R,6.0,R,2.0,R,4.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,2023
225308,4,20,1,1,999,R,96,R,46.0,R,50.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,20.0,R,16.0,R,4.0,R,14.0,R,2.0,R,12.0,R,1.0,R,0.0,R,1.0,R,53.0,R,23.0,R,30.0,R,5.0,R,3.0,R,2.0,R,3.0,R,2.0,R,1.0,R,0.0,R,0.0,R,0.0,2023
225308,18,10,3,3,10,R,664,R,255.0,R,409.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,104.0,R,71.0,R,33.0,R,98.0,R,25.0,R,73.0,R,1.0,R,0.0,R,1.0,R,362.0,R,141.0,R,221.0,R,85.0,R,13.0,R,72.0,R,11.0,R,3.0,R,8.0,R,1.0,R,0.0,R,1.0,2023
225308,20,12,3,3,50,R,664,R,255.0,R,409.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,104.0,R,71.0,R,33.0,R,98.0,R,25.0,R,73.0,R,1.0,R,0.0,R,1.0,R,362.0,R,141.0,R,221.0,R,85.0,R,13.0,R,72.0,R,11.0,R,3.0,R,8.0,R,1.0,R,0.0,R,1.0,2023
225308,21,13,3,3,29A,R,159,R,55.0,R,104.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,24.0,R,12.0,R,12.0,R,35.0,R,7.0,R,28.0,R,0.0,R,0.0,R,0.0,R,92.0,R,33.0,R,59.0,R,6.0,R,2.0,R,4.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,2023
225308,22,14,3,3,11A,R,40,R,12.0,R,28.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,2.0,R,2.0,R,7.0,R,2.0,R,5.0,R,0.0,R,0.0,R,0.0,R,28.0,R,8.0,R,20.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225308,23,15,3,3,12A,R,119,R,43.0,R,76.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,20.0,R,10.0,R,10.0,R,28.0,R,5.0,R,23.0,R,0.0,R,0.0,R,0.0,R,64.0,R,25.0,R,39.0,R,5.0,R,2.0,R,3.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,2023
225308,25,20,3,3,30,R,96,R,46.0,R,50.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,20.0,R,16.0,R,4.0,R,14.0,R,2.0,R,12.0,R,1.0,R,0.0,R,1.0,R,53.0,R,23.0,R,30.0,R,5.0,R,3.0,R,2.0,R,3.0,R,2.0,R,1.0,R,0.0,R,0.0,R,0.0,2023
225308,41,31,1,1,999,R,31,R,10.0,R,21.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,1.0,R,2.0,R,6.0,R,2.0,R,4.0,R,0.0,R,0.0,R,0.0,R,21.0,R,6.0,R,15.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225308,42,32,1,1,999,R,378,R,144.0,R,234.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,57.0,R,42.0,R,15.0,R,43.0,R,14.0,R,29.0,R,0.0,R,0.0,R,0.0,R,196.0,R,79.0,R,117.0,R,73.0,R,7.0,R,66.0,R,8.0,R,1.0,R,7.0,R,0.0,R,0.0,R,0.0,2023
225308,45,31,3,3,22,R,31,R,10.0,R,21.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,1.0,R,2.0,R,6.0,R,2.0,R,4.0,R,0.0,R,0.0,R,0.0,R,21.0,R,6.0,R,15.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225308,46,32,3,3,23,R,378,R,144.0,R,234.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,57.0,R,42.0,R,15.0,R,43.0,R,14.0,R,29.0,R,0.0,R,0.0,R,0.0,R,196.0,R,79.0,R,117.0,R,73.0,R,7.0,R,66.0,R,8.0,R,1.0,R,7.0,R,0.0,R,0.0,R,0.0,2023
225371,27,10,4,4,10,R,403,R,193.0,R,210.0,R,1.0,R,0.0,R,1.0,R,1.0,R,1.0,R,0.0,R,23.0,R,10.0,R,13.0,R,135.0,R,64.0,R,71.0,R,4.0,R,2.0,R,2.0,R,216.0,R,104.0,R,112.0,R,14.0,R,5.0,R,9.0,R,4.0,R,2.0,R,2.0,R,5.0,R,5.0,R,0.0,2023
225371,29,12,4,4,50,R,403,R,193.0,R,210.0,R,1.0,R,0.0,R,1.0,R,1.0,R,1.0,R,0.0,R,23.0,R,10.0,R,13.0,R,135.0,R,64.0,R,71.0,R,4.0,R,2.0,R,2.0,R,216.0,R,104.0,R,112.0,R,14.0,R,5.0,R,9.0,R,4.0,R,2.0,R,2.0,R,5.0,R,5.0,R,0.0,2023
225371,30,13,4,4,29A,R,113,R,44.0,R,69.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,4.0,R,1.0,R,3.0,R,42.0,R,14.0,R,28.0,R,0.0,R,0.0,R,0.0,R,62.0,R,25.0,R,37.0,R,2.0,R,2.0,R,0.0,R,1.0,R,0.0,R,1.0,R,1.0,R,1.0,R,0.0,2023
225371,31,14,4,4,11A,R,24,R,15.0,R,9.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,12.0,R,7.0,R,5.0,R,0.0,R,0.0,R,0.0,R,11.0,R,7.0,R,4.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225371,32,15,4,4,12A,R,89,R,29.0,R,60.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,4.0,R,1.0,R,3.0,R,30.0,R,7.0,R,23.0,R,0.0,R,0.0,R,0.0,R,51.0,R,18.0,R,33.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,R,1.0,R,1.0,R,0.0,2023
225371,33,20,4,4,30,R,76,R,40.0,R,36.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,3.0,R,0.0,R,28.0,R,14.0,R,14.0,R,0.0,R,0.0,R,0.0,R,39.0,R,22.0,R,17.0,R,4.0,R,0.0,R,4.0,R,2.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,2023
225371,35,22,4,4,57,R,73,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2023
225371,36,23,4,4,55,R,18,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2023
225371,37,24,4,4,56,R,55,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2023
225371,47,31,4,4,22,R,20,R,4.0,R,16.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,5.0,R,0.0,R,5.0,R,0.0,R,0.0,R,0.0,R,10.0,R,3.0,R,7.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225371,48,32,4,4,23,R,194,R,105.0,R,89.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,15.0,R,6.0,R,9.0,R,60.0,R,36.0,R,24.0,R,4.0,R,2.0,R,2.0,R,105.0,R,54.0,R,51.0,R,5.0,R,2.0,R,3.0,R,1.0,R,1.0,R,0.0,R,4.0,R,4.0,R,0.0,2023
225414,1,10,1,1,999,R,234,R,91.0,R,143.0,Z,0.0,Z,0.0,Z,0.0,R,27.0,R,12.0,R,15.0,R,11.0,R,4.0,R,7.0,R,90.0,R,40.0,R,50.0,Z,0.0,Z,0.0,Z,0.0,R,91.0,R,31.0,R,60.0,R,10.0,R,3.0,R,7.0,R,4.0,R,1.0,R,3.0,R,1.0,Z,0.0,R,1.0,2023
225414,2,12,1,1,999,R,234,R,91.0,R,143.0,R,0.0,R,0.0,R,0.0,R,27.0,R,12.0,R,15.0,R,11.0,R,4.0,R,7.0,R,90.0,R,40.0,R,50.0,R,0.0,R,0.0,R,0.0,R,91.0,R,31.0,R,60.0,R,10.0,R,3.0,R,7.0,R,4.0,R,1.0,R,3.0,R,1.0,R,0.0,R,1.0,2023
225414,3,13,1,1,999,R,119,R,40.0,R,79.0,R,0.0,R,0.0,R,0.0,R,16.0,R,6.0,R,10.0,R,4.0,R,2.0,R,2.0,R,38.0,R,14.0,R,24.0,R,0.0,R,0.0,R,0.0,R,54.0,R,16.0,R,38.0,R,7.0,R,2.0,R,5.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225414,4,20,1,1,999,R,75,R,33.0,R,42.0,R,0.0,R,0.0,R,0.0,R,8.0,R,4.0,R,4.0,R,4.0,R,2.0,R,2.0,R,33.0,R,15.0,R,18.0,R,0.0,R,0.0,R,0.0,R,24.0,R,10.0,R,14.0,R,3.0,R,1.0,R,2.0,R,2.0,R,1.0,R,1.0,R,1.0,R,0.0,R,1.0,2023
225414,6,10,2,2,10,R,234,R,91.0,R,143.0,R,0.0,R,0.0,R,0.0,R,27.0,R,12.0,R,15.0,R,11.0,R,4.0,R,7.0,R,90.0,R,40.0,R,50.0,R,0.0,R,0.0,R,0.0,R,91.0,R,31.0,R,60.0,R,10.0,R,3.0,R,7.0,R,4.0,R,1.0,R,3.0,R,1.0,R,0.0,R,1.0,2023
225414,8,12,2,2,50,R,234,R,91.0,R,143.0,R,0.0,R,0.0,R,0.0,R,27.0,R,12.0,R,15.0,R,11.0,R,4.0,R,7.0,R,90.0,R,40.0,R,50.0,R,0.0,R,0.0,R,0.0,R,91.0,R,31.0,R,60.0,R,10.0,R,3.0,R,7.0,R,4.0,R,1.0,R,3.0,R,1.0,R,0.0,R,1.0,2023
225414,9,13,2,2,29A,R,119,R,40.0,R,79.0,R,0.0,R,0.0,R,0.0,R,16.0,R,6.0,R,10.0,R,4.0,R,2.0,R,2.0,R,38.0,R,14.0,R,24.0,R,0.0,R,0.0,R,0.0,R,54.0,R,16.0,R,38.0,R,7.0,R,2.0,R,5.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225414,12,16,2,2,18A,R,119,R,40.0,R,79.0,R,0.0,R,0.0,R,0.0,R,16.0,R,6.0,R,10.0,R,4.0,R,2.0,R,2.0,R,38.0,R,14.0,R,24.0,R,0.0,R,0.0,R,0.0,R,54.0,R,16.0,R,38.0,R,7.0,R,2.0,R,5.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225414,13,17,2,2,19,R,61,R,20.0,R,41.0,R,0.0,R,0.0,R,0.0,R,12.0,R,5.0,R,7.0,R,2.0,R,2.0,R,0.0,R,18.0,R,5.0,R,13.0,R,0.0,R,0.0,R,0.0,R,25.0,R,7.0,R,18.0,R,4.0,R,1.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225414,14,18,2,2,20,R,43,R,18.0,R,25.0,R,0.0,R,0.0,R,0.0,R,4.0,R,1.0,R,3.0,R,2.0,R,0.0,R,2.0,R,15.0,R,9.0,R,6.0,R,0.0,R,0.0,R,0.0,R,21.0,R,7.0,R,14.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225414,15,19,2,2,21,R,15,R,2.0,R,13.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,5.0,R,0.0,R,5.0,R,0.0,R,0.0,R,0.0,R,8.0,R,2.0,R,6.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225414,16,20,2,2,30,R,75,R,33.0,R,42.0,R,0.0,R,0.0,R,0.0,R,8.0,R,4.0,R,4.0,R,4.0,R,2.0,R,2.0,R,33.0,R,15.0,R,18.0,R,0.0,R,0.0,R,0.0,R,24.0,R,10.0,R,14.0,R,3.0,R,1.0,R,2.0,R,2.0,R,1.0,R,1.0,R,1.0,R,0.0,R,1.0,2023
225414,41,31,1,1,999,R,17,R,8.0,R,9.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,2.0,R,0.0,R,2.0,R,8.0,R,6.0,R,2.0,R,0.0,R,0.0,R,0.0,R,5.0,R,0.0,R,5.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225414,42,32,1,1,999,R,23,R,10.0,R,13.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,1.0,R,0.0,R,1.0,R,11.0,R,5.0,R,6.0,R,0.0,R,0.0,R,0.0,R,8.0,R,5.0,R,3.0,R,0.0,R,0.0,R,0.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,0.0,2023
225414,43,31,2,2,22,R,17,R,8.0,R,9.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,2.0,R,0.0,R,2.0,R,8.0,R,6.0,R,2.0,R,0.0,R,0.0,R,0.0,R,5.0,R,0.0,R,5.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2023
225414,44,32,2,2,23,R,23,R,10.0,R,13.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,1.0,R,0.0,R,1.0,R,11.0,R,5.0,R,6.0,R,0.0,R,0.0,R,0.0,R,8.0,R,5.0,R,3.0,R,0.0,R,0.0,R,0.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,0.0,2023
225423,1,10,1,1,999,R,3847,R,1846.0,R,2001.0,R,5.0,R,1.0,R,4.0,R,384.0,R,203.0,R,181.0,R,789.0,R,334.0,R,455.0,R,1360.0,R,648.0,R,712.0,R,2.0,R,1.0,R,1.0,R,422.0,R,217.0,R,205.0,R,72.0,R,35.0,R,37.0,R,111.0,R,62.0,R,49.0,R,702.0,R,345.0,R,357.0,2023
225423,2,12,1,1,999,R,3847,R,1846.0,R,2001.0,R,5.0,R,1.0,R,4.0,R,384.0,R,203.0,R,181.0,R,789.0,R,334.0,R,455.0,R,1360.0,R,648.0,R,712.0,R,2.0,R,1.0,R,1.0,R,422.0,R,217.0,R,205.0,R,72.0,R,35.0,R,37.0,R,111.0,R,62.0,R,49.0,R,702.0,R,345.0,R,357.0,2023
