UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN ,YEAR
227377,59,-2,1,R,196,R,66,R,130,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,177,R,57,R,120,Z,0,Z,0,Z,0,R,14,R,7,R,7,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,2022
227377,60,-2,1,R,2538,R,1044,R,1494,R,2,R,2,Z,0,R,10,R,7,R,3,R,5,R,2,R,3,R,2409,R,980,R,1429,Z,0,Z,0,Z,0,R,65,R,29,R,36,R,12,R,7,R,5,R,22,R,12,R,10,R,13,R,5,R,8,A,,A,,A,,A,,2022
227386,1,1,999,R,3634,R,1035,R,2599,R,10,R,3,R,7,R,33,R,11,R,22,R,671,R,136,R,535,R,592,R,207,R,385,R,0,R,0,R,0,R,1877,R,646,R,1231,R,71,R,21,R,50,R,354,R,0,R,354,R,26,R,11,R,15,R,0.0,A,,R,0.0,R,3634.0,2022
227386,2,2,1,R,3634,R,1035,R,2599,R,10,R,3,R,7,R,33,R,11,R,22,R,671,R,136,R,535,R,592,R,207,R,385,R,0,R,0,R,0,R,1877,R,646,R,1231,R,71,R,21,R,50,R,354,R,0,R,354,R,26,R,11,R,15,R,0.0,A,,R,0.0,R,3634.0,2022
227386,3,-2,1,R,2166,R,567,R,1599,R,10,R,3,R,7,R,11,R,3,R,8,R,544,R,96,R,448,R,347,R,104,R,243,R,0,R,0,R,0,R,1188,R,339,R,849,R,41,R,11,R,30,R,0,R,0,R,0,R,25,R,11,R,14,A,,A,,A,,A,,2022
227386,4,-2,1,R,432,R,162,R,270,R,1,R,0,R,1,R,2,R,0,R,2,R,91,R,29,R,62,R,97,R,39,R,58,R,0,R,0,R,0,R,225,R,88,R,137,R,5,R,2,R,3,R,0,R,0,R,0,R,11,R,4,R,7,A,,A,,A,,A,,2022
227386,5,-2,1,R,1734,R,405,R,1329,R,9,R,3,R,6,R,9,R,3,R,6,R,453,R,67,R,386,R,250,R,65,R,185,R,0,R,0,R,0,R,963,R,251,R,712,R,36,R,9,R,27,R,0,R,0,R,0,R,14,R,7,R,7,A,,A,,A,,A,,2022
227386,11,-2,1,R,1468,R,468,R,1000,R,0,R,0,R,0,R,22,R,8,R,14,R,127,R,40,R,87,R,245,R,103,R,142,R,0,R,0,R,0,R,689,R,307,R,382,R,30,R,10,R,20,R,354,R,0,R,354,R,1,R,0,R,1,A,,A,,A,,A,,2022
227386,19,-2,1,R,338,R,83,R,255,R,2,R,0,R,2,R,1,R,0,R,1,R,98,R,16,R,82,R,41,R,15,R,26,R,0,R,0,R,0,R,180,R,47,R,133,R,10,R,2,R,8,R,0,R,0,R,0,R,6,R,3,R,3,A,,A,,A,,A,,2022
227386,20,-2,1,R,1396,R,322,R,1074,R,7,R,3,R,4,R,8,R,3,R,5,R,355,R,51,R,304,R,209,R,50,R,159,R,0,R,0,R,0,R,783,R,204,R,579,R,26,R,7,R,19,R,0,R,0,R,0,R,8,R,4,R,4,A,,A,,A,,A,,2022
227386,21,-2,999,R,1112,R,390,R,722,R,2,R,0,R,2,R,6,R,1,R,5,R,251,R,64,R,187,R,210,R,82,R,128,R,0,R,0,R,0,R,598,R,220,R,378,R,24,R,13,R,11,R,0,R,0,R,0,R,21,R,10,R,11,A,,A,,A,,A,,2022
227386,22,-2,1,R,1112,R,390,R,722,R,2,R,0,R,2,R,6,R,1,R,5,R,251,R,64,R,187,R,210,R,82,R,128,R,0,R,0,R,0,R,598,R,220,R,378,R,24,R,13,R,11,R,0,R,0,R,0,R,21,R,10,R,11,A,,A,,A,,A,,2022
227386,23,-2,1,R,1027,R,351,R,676,R,2,R,0,R,2,R,4,R,1,R,3,R,245,R,60,R,185,R,189,R,74,R,115,R,0,R,0,R,0,R,545,R,195,R,350,R,21,R,11,R,10,R,0,R,0,R,0,R,21,R,10,R,11,A,,A,,A,,A,,2022
227386,24,-2,1,R,341,R,139,R,202,R,1,R,0,R,1,R,1,R,0,R,1,R,70,R,23,R,47,R,87,R,39,R,48,R,0,R,0,R,0,R,166,R,71,R,95,R,5,R,2,R,3,R,0,R,0,R,0,R,11,R,4,R,7,A,,A,,A,,A,,2022
227386,25,-2,1,R,686,R,212,R,474,R,1,R,0,R,1,R,3,R,1,R,2,R,175,R,37,R,138,R,102,R,35,R,67,R,0,R,0,R,0,R,379,R,124,R,255,R,16,R,9,R,7,R,0,R,0,R,0,R,10,R,6,R,4,A,,A,,A,,A,,2022
227386,31,-2,1,R,85,R,39,R,46,R,0,R,0,R,0,R,2,R,0,R,2,R,6,R,4,R,2,R,21,R,8,R,13,R,0,R,0,R,0,R,53,R,25,R,28,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,2022
227386,39,-2,1,R,149,R,43,R,106,R,1,R,0,R,1,R,0,R,0,R,0,R,40,R,9,R,31,R,17,R,7,R,10,R,0,R,0,R,0,R,82,R,23,R,59,R,4,R,2,R,2,R,0,R,0,R,0,R,5,R,2,R,3,A,,A,,A,,A,,2022
227386,40,-2,1,R,537,R,169,R,368,R,0,R,0,R,0,R,3,R,1,R,2,R,135,R,28,R,107,R,85,R,28,R,57,R,0,R,0,R,0,R,297,R,101,R,196,R,12,R,7,R,5,R,0,R,0,R,0,R,5,R,4,R,1,A,,A,,A,,A,,2022
227386,41,-2,999,R,2522,R,645,R,1877,R,8,R,3,R,5,R,27,R,10,R,17,R,420,R,72,R,348,R,382,R,125,R,257,R,0,R,0,R,0,R,1279,R,426,R,853,R,47,R,8,R,39,R,354,R,0,R,354,R,5,R,1,R,4,A,,A,,A,,A,,2022
227386,42,-2,1,R,2522,R,645,R,1877,R,8,R,3,R,5,R,27,R,10,R,17,R,420,R,72,R,348,R,382,R,125,R,257,R,0,R,0,R,0,R,1279,R,426,R,853,R,47,R,8,R,39,R,354,R,0,R,354,R,5,R,1,R,4,A,,A,,A,,A,,2022
227386,43,-2,1,R,1139,R,216,R,923,R,8,R,3,R,5,R,7,R,2,R,5,R,299,R,36,R,263,R,158,R,30,R,128,R,0,R,0,R,0,R,643,R,144,R,499,R,20,R,0,R,20,R,0,R,0,R,0,R,4,R,1,R,3,A,,A,,A,,A,,2022
227386,44,-2,1,R,91,R,23,R,68,R,0,R,0,R,0,R,1,R,0,R,1,R,21,R,6,R,15,R,10,R,0,R,10,R,0,R,0,R,0,R,59,R,17,R,42,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,2022
227386,45,-2,1,R,1048,R,193,R,855,R,8,R,3,R,5,R,6,R,2,R,4,R,278,R,30,R,248,R,148,R,30,R,118,R,0,R,0,R,0,R,584,R,127,R,457,R,20,R,0,R,20,R,0,R,0,R,0,R,4,R,1,R,3,A,,A,,A,,A,,2022
227386,51,-2,1,R,1383,R,429,R,954,R,0,R,0,R,0,R,20,R,8,R,12,R,121,R,36,R,85,R,224,R,95,R,129,R,0,R,0,R,0,R,636,R,282,R,354,R,27,R,8,R,19,R,354,R,0,R,354,R,1,R,0,R,1,A,,A,,A,,A,,2022
227386,59,-2,1,R,189,R,40,R,149,R,1,R,0,R,1,R,1,R,0,R,1,R,58,R,7,R,51,R,24,R,8,R,16,R,0,R,0,R,0,R,98,R,24,R,74,R,6,R,0,R,6,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,,2022
227386,60,-2,1,R,859,R,153,R,706,R,7,R,3,R,4,R,5,R,2,R,3,R,220,R,23,R,197,R,124,R,22,R,102,R,0,R,0,R,0,R,486,R,103,R,383,R,14,R,0,R,14,R,0,R,0,R,0,R,3,R,0,R,3,A,,A,,A,,A,,2022
227401,1,1,999,R,6246,R,2232,R,4014,R,91,R,34,R,57,R,71,R,23,R,48,R,624,R,203,R,421,R,1217,R,443,R,774,R,11,R,5,R,6,R,3901,R,1404,R,2497,R,219,R,75,R,144,R,57,R,25,R,32,R,55,R,20,R,35,R,0.0,A,,R,0.0,R,6246.0,2022
227401,2,2,1,R,6246,R,2232,R,4014,R,91,R,34,R,57,R,71,R,23,R,48,R,624,R,203,R,421,R,1217,R,443,R,774,R,11,R,5,R,6,R,3901,R,1404,R,2497,R,219,R,75,R,144,R,57,R,25,R,32,R,55,R,20,R,35,R,0.0,A,,R,0.0,R,6246.0,2022
227401,3,-2,1,R,4669,R,1623,R,3046,R,69,R,29,R,40,R,53,R,18,R,35,R,520,R,170,R,350,R,912,R,335,R,577,R,10,R,4,R,6,R,2851,R,984,R,1867,R,166,R,50,R,116,R,42,R,16,R,26,R,46,R,17,R,29,A,,A,,A,,A,,2022
227401,4,-2,1,R,1074,R,435,R,639,R,18,R,8,R,10,R,6,R,2,R,4,R,127,R,52,R,75,R,226,R,90,R,136,R,1,R,1,R,0,R,627,R,251,R,376,R,30,R,10,R,20,R,15,R,8,R,7,R,24,R,13,R,11,A,,A,,A,,A,,2022
227401,5,-2,1,R,3595,R,1188,R,2407,R,51,R,21,R,30,R,47,R,16,R,31,R,393,R,118,R,275,R,686,R,245,R,441,R,9,R,3,R,6,R,2224,R,733,R,1491,R,136,R,40,R,96,R,27,R,8,R,19,R,22,R,4,R,18,A,,A,,A,,A,,2022
227401,11,-2,1,R,1577,R,609,R,968,R,22,R,5,R,17,R,18,R,5,R,13,R,104,R,33,R,71,R,305,R,108,R,197,R,1,R,1,R,0,R,1050,R,420,R,630,R,53,R,25,R,28,R,15,R,9,R,6,R,9,R,3,R,6,A,,A,,A,,A,,2022
227401,19,-2,1,R,646,R,194,R,452,R,12,R,3,R,9,R,13,R,3,R,10,R,78,R,27,R,51,R,88,R,27,R,61,R,2,R,0,R,2,R,417,R,128,R,289,R,25,R,4,R,21,R,6,R,2,R,4,R,5,R,0,R,5,A,,A,,A,,A,,2022
227401,20,-2,1,R,2949,R,994,R,1955,R,39,R,18,R,21,R,34,R,13,R,21,R,315,R,91,R,224,R,598,R,218,R,380,R,7,R,3,R,4,R,1807,R,605,R,1202,R,111,R,36,R,75,R,21,R,6,R,15,R,17,R,4,R,13,A,,A,,A,,A,,2022
227401,21,-2,999,R,2072,R,795,R,1277,R,21,R,9,R,12,R,19,R,8,R,11,R,233,R,99,R,134,R,421,R,169,R,252,R,7,R,2,R,5,R,1253,R,467,R,786,R,73,R,20,R,53,R,18,R,7,R,11,R,27,R,14,R,13,A,,A,,A,,A,,2022
227401,22,-2,1,R,2072,R,795,R,1277,R,21,R,9,R,12,R,19,R,8,R,11,R,233,R,99,R,134,R,421,R,169,R,252,R,7,R,2,R,5,R,1253,R,467,R,786,R,73,R,20,R,53,R,18,R,7,R,11,R,27,R,14,R,13,A,,A,,A,,A,,2022
227401,23,-2,1,R,1930,R,749,R,1181,R,19,R,9,R,10,R,17,R,7,R,10,R,217,R,96,R,121,R,390,R,158,R,232,R,7,R,2,R,5,R,1166,R,437,R,729,R,69,R,19,R,50,R,18,R,7,R,11,R,27,R,14,R,13,A,,A,,A,,A,,2022
227401,24,-2,1,R,622,R,264,R,358,R,8,R,5,R,3,R,3,R,1,R,2,R,80,R,40,R,40,R,141,R,59,R,82,R,0,R,0,R,0,R,348,R,141,R,207,R,15,R,3,R,12,R,9,R,4,R,5,R,18,R,11,R,7,A,,A,,A,,A,,2022
227401,25,-2,1,R,1308,R,485,R,823,R,11,R,4,R,7,R,14,R,6,R,8,R,137,R,56,R,81,R,249,R,99,R,150,R,7,R,2,R,5,R,818,R,296,R,522,R,54,R,16,R,38,R,9,R,3,R,6,R,9,R,3,R,6,A,,A,,A,,A,,2022
227401,31,-2,1,R,142,R,46,R,96,R,2,Z,0,R,2,R,2,R,1,R,1,R,16,R,3,R,13,R,31,R,11,R,20,R,0,R,0,R,0,R,87,R,30,R,57,R,4,R,1,R,3,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,2022
227401,39,-2,1,R,262,R,95,R,167,R,2,R,0,R,2,R,6,R,2,R,4,R,37,R,14,R,23,R,28,R,15,R,13,R,2,R,0,R,2,R,168,R,61,R,107,R,14,R,2,R,12,R,3,R,1,R,2,R,2,R,0,R,2,A,,A,,A,,A,,2022
227401,40,-2,1,R,1046,R,390,R,656,R,9,R,4,R,5,R,8,R,4,R,4,R,100,R,42,R,58,R,221,R,84,R,137,R,5,R,2,R,3,R,650,R,235,R,415,R,40,R,14,R,26,R,6,R,2,R,4,R,7,R,3,R,4,A,,A,,A,,A,,2022
227401,41,-2,999,R,4174,R,1437,R,2737,R,70,R,25,R,45,R,52,R,15,R,37,R,391,R,104,R,287,R,796,R,274,R,522,R,4,R,3,R,1,R,2648,R,937,R,1711,R,146,R,55,R,91,R,39,R,18,R,21,R,28,R,6,R,22,A,,A,,A,,A,,2022
227401,42,-2,1,R,4174,R,1437,R,2737,R,70,R,25,R,45,R,52,R,15,R,37,R,391,R,104,R,287,R,796,R,274,R,522,R,4,R,3,R,1,R,2648,R,937,R,1711,R,146,R,55,R,91,R,39,R,18,R,21,R,28,R,6,R,22,A,,A,,A,,A,,2022
227401,43,-2,1,R,2739,R,874,R,1865,R,50,R,20,R,30,R,36,R,11,R,25,R,303,R,74,R,229,R,522,R,177,R,345,R,3,R,2,R,1,R,1685,R,547,R,1138,R,97,R,31,R,66,R,24,R,9,R,15,R,19,R,3,R,16,A,,A,,A,,A,,2022
227401,44,-2,1,R,452,R,171,R,281,R,10,R,3,R,7,R,3,R,1,R,2,R,47,R,12,R,35,R,85,R,31,R,54,R,1,R,1,R,0,R,279,R,110,R,169,R,15,R,7,R,8,R,6,R,4,R,2,R,6,R,2,R,4,A,,A,,A,,A,,2022
227401,45,-2,1,R,2287,R,703,R,1584,R,40,R,17,R,23,R,33,R,10,R,23,R,256,R,62,R,194,R,437,R,146,R,291,R,2,R,1,R,1,R,1406,R,437,R,969,R,82,R,24,R,58,R,18,R,5,R,13,R,13,R,1,R,12,A,,A,,A,,A,,2022
227401,51,-2,1,R,1435,R,563,R,872,R,20,R,5,R,15,R,16,R,4,R,12,R,88,R,30,R,58,R,274,R,97,R,177,R,1,R,1,R,0,R,963,R,390,R,573,R,49,R,24,R,25,R,15,R,9,R,6,R,9,R,3,R,6,A,,A,,A,,A,,2022
227401,59,-2,1,R,384,R,99,R,285,R,10,R,3,R,7,R,7,R,1,R,6,R,41,R,13,R,28,R,60,R,12,R,48,R,0,R,0,R,0,R,249,R,67,R,182,R,11,R,2,R,9,R,3,R,1,R,2,R,3,R,0,R,3,A,,A,,A,,A,,2022
227401,60,-2,1,R,1903,R,604,R,1299,R,30,R,14,R,16,R,26,R,9,R,17,R,215,R,49,R,166,R,377,R,134,R,243,R,2,R,1,R,1,R,1157,R,370,R,787,R,71,R,22,R,49,R,15,R,4,R,11,R,10,R,1,R,9,A,,A,,A,,A,,2022
227526,1,1,999,R,10246,R,3376,R,6870,R,17,R,10,R,7,R,119,R,55,R,64,R,8607,R,2694,R,5913,R,795,R,292,R,503,R,6,R,0,R,6,R,152,R,89,R,63,R,222,R,62,R,160,R,56,R,22,R,34,R,272,R,152,R,120,R,0.0,A,,R,0.0,R,10246.0,2022
227526,2,2,1,R,9028,R,2921,R,6107,R,17,R,10,R,7,R,88,R,36,R,52,R,7724,R,2407,R,5317,R,723,R,268,R,455,R,6,R,0,R,6,R,104,R,62,R,42,R,207,R,57,R,150,R,31,R,11,R,20,R,128,R,70,R,58,R,0.0,A,,R,0.0,R,9028.0,2022
227526,3,-2,1,R,9028,R,2921,R,6107,R,17,R,10,R,7,R,88,R,36,R,52,R,7724,R,2407,R,5317,R,723,R,268,R,455,R,6,R,0,R,6,R,104,R,62,R,42,R,207,R,57,R,150,R,31,R,11,R,20,R,128,R,70,R,58,A,,A,,A,,A,,2022
227526,4,-2,1,R,1893,R,500,R,1393,R,3,R,2,R,1,R,11,R,6,R,5,R,1606,R,403,R,1203,R,165,R,56,R,109,R,2,R,0,R,2,R,22,R,15,R,7,R,60,R,10,R,50,R,13,R,5,R,8,R,11,R,3,R,8,A,,A,,A,,A,,2022
227526,5,-2,1,R,7135,R,2421,R,4714,R,14,R,8,R,6,R,77,R,30,R,47,R,6118,R,2004,R,4114,R,558,R,212,R,346,R,4,R,0,R,4,R,82,R,47,R,35,R,147,R,47,R,100,R,18,R,6,R,12,R,117,R,67,R,50,A,,A,,A,,A,,2022
227526,12,4,3,R,1218,R,455,R,763,R,0,R,0,R,0,R,31,R,19,R,12,R,883,R,287,R,596,R,72,R,24,R,48,R,0,R,0,R,0,R,48,R,27,R,21,R,15,R,5,R,10,R,25,R,11,R,14,R,144,R,82,R,62,R,0.0,A,,R,0.0,R,1218.0,2022
227526,19,-2,1,R,728,R,294,R,434,R,0,R,0,R,0,R,12,R,5,R,7,R,591,R,245,R,346,R,72,R,23,R,49,R,1,R,0,R,1,R,23,R,9,R,14,R,18,R,8,R,10,R,6,R,1,R,5,R,5,R,3,R,2,A,,A,,A,,A,,2022
227526,20,-2,1,R,6407,R,2127,R,4280,R,14,R,8,R,6,R,65,R,25,R,40,R,5527,R,1759,R,3768,R,486,R,189,R,297,R,3,R,0,R,3,R,59,R,38,R,21,R,129,R,39,R,90,R,12,R,5,R,7,R,112,R,64,R,48,A,,A,,A,,A,,2022
227526,21,-2,999,R,8773,R,2846,R,5927,R,15,R,8,R,7,R,86,R,37,R,49,R,7439,R,2301,R,5138,R,676,R,255,R,421,R,4,R,0,R,4,R,98,R,57,R,41,R,192,R,54,R,138,R,40,R,16,R,24,R,223,R,118,R,105,A,,A,,A,,A,,2022
227526,22,-2,1,R,8082,R,2567,R,5515,R,15,R,8,R,7,R,74,R,31,R,43,R,6966,R,2128,R,4838,R,626,R,234,R,392,R,4,R,0,R,4,R,74,R,46,R,28,R,181,R,50,R,131,R,28,R,11,R,17,R,114,R,59,R,55,A,,A,,A,,A,,2022
227526,23,-2,1,R,8082,R,2567,R,5515,R,15,R,8,R,7,R,74,R,31,R,43,R,6966,R,2128,R,4838,R,626,R,234,R,392,R,4,R,0,R,4,R,74,R,46,R,28,R,181,R,50,R,131,R,28,R,11,R,17,R,114,R,59,R,55,A,,A,,A,,A,,2022
227526,24,-2,1,R,1800,R,470,R,1330,R,2,R,1,R,1,R,11,R,6,R,5,R,1534,R,379,R,1155,R,153,R,53,R,100,R,2,R,0,R,2,R,21,R,14,R,7,R,54,R,9,R,45,R,12,R,5,R,7,R,11,R,3,R,8,A,,A,,A,,A,,2022
227526,25,-2,1,R,6282,R,2097,R,4185,R,13,R,7,R,6,R,63,R,25,R,38,R,5432,R,1749,R,3683,R,473,R,181,R,292,R,2,R,0,R,2,R,53,R,32,R,21,R,127,R,41,R,86,R,16,R,6,R,10,R,103,R,56,R,47,A,,A,,A,,A,,2022
227526,32,-2,3,R,691,R,279,R,412,R,0,R,0,R,0,R,12,R,6,R,6,R,473,R,173,R,300,R,50,R,21,R,29,R,0,R,0,R,0,R,24,R,11,R,13,R,11,R,4,R,7,R,12,R,5,R,7,R,109,R,59,R,50,A,,A,,A,,A,,2022
227526,39,-2,1,R,638,R,256,R,382,R,0,R,0,R,0,R,10,R,4,R,6,R,530,R,219,R,311,R,56,R,17,R,39,R,1,R,0,R,1,R,15,R,5,R,10,R,15,R,7,R,8,R,6,R,1,R,5,R,5,R,3,R,2,A,,A,,A,,A,,2022
227526,40,-2,1,R,5644,R,1841,R,3803,R,13,R,7,R,6,R,53,R,21,R,32,R,4902,R,1530,R,3372,R,417,R,164,R,253,R,1,R,0,R,1,R,38,R,27,R,11,R,112,R,34,R,78,R,10,R,5,R,5,R,98,R,53,R,45,A,,A,,A,,A,,2022
227526,41,-2,999,R,1473,R,530,R,943,R,2,R,2,R,0,R,33,R,18,R,15,R,1168,R,393,R,775,R,119,R,37,R,82,R,2,R,0,R,2,R,54,R,32,R,22,R,30,R,8,R,22,R,16,R,6,R,10,R,49,R,34,R,15,A,,A,,A,,A,,2022
227526,42,-2,1,R,946,R,354,R,592,R,2,R,2,R,0,R,14,R,5,R,9,R,758,R,279,R,479,R,97,R,34,R,63,R,2,R,0,R,2,R,30,R,16,R,14,R,26,R,7,R,19,R,3,R,0,R,3,R,14,R,11,R,3,A,,A,,A,,A,,2022
227526,43,-2,1,R,946,R,354,R,592,R,2,R,2,R,0,R,14,R,5,R,9,R,758,R,279,R,479,R,97,R,34,R,63,R,2,R,0,R,2,R,30,R,16,R,14,R,26,R,7,R,19,R,3,R,0,R,3,R,14,R,11,R,3,A,,A,,A,,A,,2022
227526,44,-2,1,R,93,R,30,R,63,R,1,R,1,R,0,R,0,R,0,R,0,R,72,R,24,R,48,R,12,R,3,R,9,R,0,R,0,R,0,R,1,R,1,R,0,R,6,R,1,R,5,R,1,R,0,R,1,R,0,R,0,R,0,A,,A,,A,,A,,2022
227526,45,-2,1,R,853,R,324,R,529,R,1,R,1,R,0,R,14,R,5,R,9,R,686,R,255,R,431,R,85,R,31,R,54,R,2,R,0,R,2,R,29,R,15,R,14,R,20,R,6,R,14,R,2,R,0,R,2,R,14,R,11,R,3,A,,A,,A,,A,,2022
227526,52,-2,3,R,527,R,176,R,351,R,0,R,0,R,0,R,19,R,13,R,6,R,410,R,114,R,296,R,22,R,3,R,19,R,0,R,0,R,0,R,24,R,16,R,8,R,4,R,1,R,3,R,13,R,6,R,7,R,35,R,23,R,12,A,,A,,A,,A,,2022
227526,59,-2,1,R,90,R,38,R,52,R,0,R,0,R,0,R,2,R,1,R,1,R,61,R,26,R,35,R,16,R,6,R,10,R,0,R,0,R,0,R,8,R,4,R,4,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,2022
227526,60,-2,1,R,763,R,286,R,477,R,1,R,1,R,0,R,12,R,4,R,8,R,625,R,229,R,396,R,69,R,25,R,44,R,2,R,0,R,2,R,21,R,11,R,10,R,17,R,5,R,12,R,2,R,0,R,2,R,14,R,11,R,3,A,,A,,A,,A,,2022
227687,1,1,999,R,2930,R,1252,R,1678,R,6,R,3,R,3,R,16,R,6,R,10,R,95,R,59,R,36,R,901,R,388,R,513,R,1,Z,0,R,1,R,1734,R,696,R,1038,R,98,R,45,R,53,R,17,R,12,R,5,R,62,R,43,R,19,R,0.0,A,,R,0.0,R,2930.0,2022
227687,2,2,1,R,2930,R,1252,R,1678,R,6,R,3,R,3,R,16,R,6,R,10,R,95,R,59,R,36,R,901,R,388,R,513,R,1,Z,0,R,1,R,1734,R,696,R,1038,R,98,R,45,R,53,R,17,R,12,R,5,R,62,R,43,R,19,R,0.0,A,,R,0.0,R,2930.0,2022
227687,3,-2,1,R,2697,R,1140,R,1557,R,5,R,3,R,2,R,15,R,5,R,10,R,83,R,54,R,29,R,838,R,354,R,484,R,1,Z,0,R,1,R,1590,R,630,R,960,R,88,R,41,R,47,R,15,R,10,R,5,R,62,R,43,R,19,A,,A,,A,,A,,2022
227687,4,-2,1,R,1092,R,551,R,541,R,3,R,2,R,1,R,5,R,2,R,3,R,31,R,23,R,8,R,348,R,175,R,173,R,1,Z,0,R,1,R,623,R,299,R,324,R,39,R,18,R,21,R,8,R,5,R,3,R,34,R,27,R,7,A,,A,,A,,A,,2022
227687,5,-2,1,R,1605,R,589,R,1016,R,2,R,1,R,1,R,10,R,3,R,7,R,52,R,31,R,21,R,490,R,179,R,311,Z,0,Z,0,Z,0,R,967,R,331,R,636,R,49,R,23,R,26,R,7,R,5,R,2,R,28,R,16,R,12,A,,A,,A,,A,,2022
227687,11,-2,1,R,233,R,112,R,121,R,1,Z,0,R,1,R,1,R,1,Z,0,R,12,R,5,R,7,R,63,R,34,R,29,Z,0,Z,0,Z,0,R,144,R,66,R,78,R,10,R,4,R,6,R,2,R,2,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,2022
227687,19,-2,1,R,601,R,193,R,408,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,30,R,19,R,11,R,152,R,42,R,110,Z,0,Z,0,Z,0,R,390,R,115,R,275,R,21,R,12,R,9,R,2,R,1,R,1,R,4,R,3,R,1,A,,A,,A,,A,,2022
227687,20,-2,1,R,1004,R,396,R,608,Z,0,Z,0,Z,0,R,10,R,3,R,7,R,22,R,12,R,10,R,338,R,137,R,201,Z,0,Z,0,Z,0,R,577,R,216,R,361,R,28,R,11,R,17,R,5,R,4,R,1,R,24,R,13,R,11,A,,A,,A,,A,,2022
227687,21,-2,999,R,902,R,418,R,484,R,2,R,2,Z,0,R,2,R,1,R,1,R,56,R,37,R,19,R,278,R,125,R,153,R,1,Z,0,R,1,R,475,R,198,R,277,R,21,R,9,R,12,R,6,R,4,R,2,R,61,R,42,R,19,A,,A,,A,,A,,2022
227687,22,-2,1,R,902,R,418,R,484,R,2,R,2,Z,0,R,2,R,1,R,1,R,56,R,37,R,19,R,278,R,125,R,153,R,1,Z,0,R,1,R,475,R,198,R,277,R,21,R,9,R,12,R,6,R,4,R,2,R,61,R,42,R,19,A,,A,,A,,A,,2022
227687,23,-2,1,R,867,R,404,R,463,R,2,R,2,Z,0,R,2,R,1,R,1,R,51,R,34,R,17,R,271,R,122,R,149,R,1,Z,0,R,1,R,453,R,191,R,262,R,21,R,9,R,12,R,5,R,3,R,2,R,61,R,42,R,19,A,,A,,A,,A,,2022
227687,24,-2,1,R,287,R,159,R,128,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,22,R,16,R,6,R,90,R,48,R,42,R,1,Z,0,R,1,R,129,R,63,R,66,R,6,R,2,R,4,R,4,R,2,R,2,R,34,R,27,R,7,A,,A,,A,,A,,2022
227687,25,-2,1,R,580,R,245,R,335,R,1,R,1,Z,0,R,2,R,1,R,1,R,29,R,18,R,11,R,181,R,74,R,107,Z,0,Z,0,Z,0,R,324,R,128,R,196,R,15,R,7,R,8,R,1,R,1,Z,0,R,27,R,15,R,12,A,,A,,A,,A,,2022
227687,31,-2,1,R,35,R,14,R,21,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,7,R,3,R,4,Z,0,Z,0,Z,0,R,22,R,7,R,15,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,2022
227687,39,-2,1,R,251,R,105,R,146,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,15,R,10,R,5,R,65,R,26,R,39,Z,0,Z,0,Z,0,R,156,R,60,R,96,R,10,R,5,R,5,Z,0,Z,0,Z,0,R,4,R,3,R,1,A,,A,,A,,A,,2022
